id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JHJXF69ZBM2ZR93YEGKC36SC,01JHJWWGAZPYRQRQ4QPTHRC9TR,2025-01-14T17:23:35.871072084Z,60,2025-01-14T17:23:35.871072084Z,true,2025-01-14T18:05:39.767765922Z,01JHJWWGBGQJXY41R0N93M4MK6,2025-01-14T17:23:35.871072084Z,0,2025-01-14T17:23:35.871072084Z,true,2025-01-14T18:05:13.458592765Z,selection,2025-01-14T17:23:35.871072084Z,01JHJXF5KBE973NGE2N6AMAQEM,2025-01-14T17:23:35.871072084Z,true,2025-01-14T18:05:13.324764746Z,true,2025-01-14T18:05:13.554806594Z,01JHJXF69VAQW5AZEXER6X2795,2025-01-14T17:23:35.871072084Z
01JHJY3GAQMB3WV6G5HZKFYVAJ,01JHJWWQE8HKPG202A2EJB9B9C,2025-01-14T17:34:41.495242334Z,3,2025-01-14T17:34:41.495242334Z,true,2025-01-14T18:08:15.954518054Z,01JHJWWQEF1JC4VY5WVK1CDVQW,2025-01-14T17:34:41.495242334Z,1,2025-01-14T17:34:41.495242334Z,true,2025-01-14T18:08:12.797730892Z,feedback,2025-01-14T17:34:41.495242334Z,01JHJY3E3ZG11GF0VWN4DD38A5,2025-01-14T17:34:41.495242334Z,true,2025-01-14T18:08:12.601925032Z,true,2025-01-14T18:08:12.948994872Z,01JHJY3GA8YPFMWTEGRVPMBMNN,2025-01-14T17:34:41.495242334Z
01JHK1DJF7Z78JYF5GVBEFR3GH,01JHK10AQS15NXDQQZJHT7MG8M,2025-01-14T18:32:37.095842344Z,60,2025-01-14T18:32:37.095842344Z,true,2025-01-14T19:18:21.818828168Z,01JHK10AYS2JG94WMX70K2KB0M,2025-01-14T18:32:37.095842344Z,0,2025-01-14T18:32:37.095842344Z,true,2025-01-14T19:17:59.742612939Z,selection,2025-01-14T18:32:37.095842344Z,01JHK1D4YBVGRYNYXQ2F81AJ7X,2025-01-14T18:32:37.095842344Z,true,2025-01-14T19:17:58.833576449Z,true,2025-01-14T19:18:00.001703364Z,01JHK1DJEN7K6XYB6YBP3RZ4Y5,2025-01-14T18:32:37.095842344Z
01JHJYFWN0XE69XFDD5EJTE505,01JHJWWQYWJVJ351AYJJ6PHFPW,2025-01-14T17:41:27.32865617Z,3,2025-01-14T17:41:27.32865617Z,false,2025-01-14T17:41:27.32865617Z,01JHJWWQZ3CR7TJP0G2MM5TZN3,2025-01-14T17:41:27.32865617Z,1,2025-01-14T17:41:27.32865617Z,,,feedback,2025-01-14T17:41:27.32865617Z,01JHJYFQ4WPJ23RVE886S4ZQZT,2025-01-14T17:41:27.32865617Z,false,2025-01-14T17:41:27.32865617Z,,,01JHJYFWMDGFYTP25APJX9W2A4,2025-01-14T17:41:27.32865617Z
01JHK1QWCQG6KV57ZR4TSZSX83,01JHK10CHEAQ3YBD6YGJRYZ8FX,2025-01-14T18:38:14.935627097Z,60,2025-01-14T18:38:14.935627097Z,true,2025-01-14T19:03:04.776612848Z,01JHK10CWKW4JE97FPMNJAPZ3J,2025-01-14T18:38:14.935627097Z,0,2025-01-14T18:38:14.935627097Z,true,2025-01-14T19:02:33.409896146Z,selection,2025-01-14T18:38:14.935627097Z,01JHK1QG79QDYA54G8J3RTA32Z,2025-01-14T18:38:14.935627097Z,true,2025-01-14T19:02:33.014680586Z,true,2025-01-14T19:02:34.064671255Z,01JHK1QWC3R2ZQZGW24W3TXSE1,2025-01-14T18:38:14.935627097Z
01JHK276FXBJSMMB1FFG4YX616,01JHK10E6C8N4X5QFV2QGAYMGB,2025-01-14T18:46:36.797621962Z,60,2025-01-14T18:46:36.797621962Z,true,2025-01-14T19:14:56.39742084Z,01JHK10FC7J5C37MQ9VHTQDVBN,2025-01-14T18:46:36.797621962Z,0,2025-01-14T18:46:36.797621962Z,true,2025-01-14T19:14:19.435763239Z,selection,2025-01-14T18:46:36.797621962Z,01JHK26TCGQCPQ4ZFG1AA2BBRB,2025-01-14T18:46:36.797621962Z,true,2025-01-14T19:14:18.901750168Z,true,2025-01-14T19:14:19.717663216Z,01JHK276F7MRS79QEKV4Z7699B,2025-01-14T18:46:36.797621962Z
01JHJXHVFA8VX36GXAYBX209K7,01JHJWWKHZQ70AVMH8Q09XJNNV,2025-01-14T17:25:03.082986474Z,3,2025-01-14T17:25:03.082986474Z,true,2025-01-14T17:26:43.244718921Z,01JHJWWKJ96AM8GJZE5NZF3AVN,2025-01-14T17:25:03.082986474Z,1,2025-01-14T17:25:03.082986474Z,true,2025-01-14T17:26:40.228077307Z,feedback,2025-01-14T17:25:03.082986474Z,01JHJXHV9Q2MY3SZ42HQSNS53F,2025-01-14T17:25:03.082986474Z,true,2025-01-14T17:26:40.210155336Z,true,2025-01-14T17:26:40.240755527Z,01JHJXHVF73QWFBV15DG2S5PYQ,2025-01-14T17:25:03.082986474Z
01JHJZH5G42CHV0SZ7GVTRJR7Z,01JHJWX76Y9X51E883MBA54M66,2025-01-14T17:59:37.732187819Z,60,2025-01-14T17:59:37.732187819Z,true,2025-01-14T19:05:23.094204126Z,01JHJWX77ARC6A5VVZB8WD200K,2025-01-14T17:59:37.732187819Z,0,2025-01-14T17:59:37.732187819Z,true,2025-01-14T19:04:54.116599623Z,selection,2025-01-14T17:59:37.732187819Z,01JHJZGWG498VMT4SEQP578CQA,2025-01-14T17:59:37.732187819Z,true,2025-01-14T19:04:53.667833628Z,true,2025-01-14T19:04:54.446506264Z,01JHJZH5FQKT0PX8Z0XZWHTBKZ,2025-01-14T17:59:37.732187819Z
01JHJXF61QNAAM541KZ6NW236N,01JHJWWGAZPYRQRQ4QPTHRC9TR,2025-01-14T17:23:35.607021883Z,3,2025-01-14T17:23:35.607021883Z,true,2025-01-14T17:50:05.521224611Z,01JHJWWGBGQJXY41R0N93M4MK6,2025-01-14T17:23:35.607021883Z,1,2025-01-14T17:23:35.607021883Z,true,2025-01-14T17:50:02.394791802Z,feedback,2025-01-14T17:23:35.607021883Z,01JHJXF5K9Y9XQXWDY47VCA9QB,2025-01-14T17:23:35.607021883Z,true,2025-01-14T17:50:02.225628658Z,true,2025-01-14T17:50:02.491284652Z,01JHJXF61MCCNHVNVZ2NT30RYA,2025-01-14T17:23:35.607021883Z
01JHJYFSR77XJPYVP91G72FSB9,01JHJWWQYWJVJ351AYJJ6PHFPW,2025-01-14T17:41:24.359600359Z,3,2025-01-14T17:41:24.359600359Z,false,2025-01-14T17:41:24.359600359Z,01JHJWWQZ3CR7TJP0G2MM5TZN3,2025-01-14T17:41:24.359600359Z,1,2025-01-14T17:41:24.359600359Z,,,feedback,2025-01-14T17:41:24.359600359Z,01JHJYFPX5TMBTNYBDCQ7JGM43,2025-01-14T17:41:24.359600359Z,false,2025-01-14T17:41:24.359600359Z,,,01JHJYFSQK26HF5497WWP307ZB,2025-01-14T17:41:24.359600359Z
01JHJXRBF20V7ZHT6ZNYC8CGW0,01JHJWWPA7MWZSE8A60GMHYZBC,2025-01-14T17:28:36.066789011Z,60,2025-01-14T17:28:36.066789011Z,true,2025-01-14T17:35:02.229790825Z,01JHJWWPAFSAJQRNSG6VJB9275,2025-01-14T17:28:36.066789011Z,0,2025-01-14T17:28:36.066789011Z,true,2025-01-14T17:34:23.385471699Z,selection,2025-01-14T17:28:36.066789011Z,01JHJXRAK5APC3RR7QXCP9SYQM,2025-01-14T17:28:36.066789011Z,true,2025-01-14T17:34:23.340204545Z,true,2025-01-14T17:34:23.419961433Z,01JHJXRBEX93H0FNE3AZKNJHDW,2025-01-14T17:28:36.066789011Z
01JHJY3ERDE6SQR2N3X4MWA4NZ,01JHJWWQE8HKPG202A2EJB9B9C,2025-01-14T17:34:39.885745461Z,60,2025-01-14T17:34:39.885745461Z,true,2025-01-14T17:43:18.275004026Z,01JHJWWQEF1JC4VY5WVK1CDVQW,2025-01-14T17:34:39.885745461Z,0,2025-01-14T17:34:39.885745461Z,true,2025-01-14T17:42:20.788051752Z,selection,2025-01-14T17:34:39.885745461Z,01JHJY3DMCN80PJRA9CJ4QPPD5,2025-01-14T17:34:39.885745461Z,true,2025-01-14T17:42:20.718043952Z,true,2025-01-14T17:42:20.83999388Z,01JHJY3ER7JRSNYF7423RXXXS8,2025-01-14T17:34:39.885745461Z
01JHJYFWPXA2ZK5NAQ3K0KTHT7,01JHJWWQYWJVJ351AYJJ6PHFPW,2025-01-14T17:41:27.38990424Z,60,2025-01-14T17:41:27.38990424Z,false,2025-01-14T17:41:27.38990424Z,01JHJWWQZ3CR7TJP0G2MM5TZN3,2025-01-14T17:41:27.38990424Z,0,2025-01-14T17:41:27.38990424Z,,,selection,2025-01-14T17:41:27.38990424Z,01JHJYFQ4BE18YHQD4EDKTPB1S,2025-01-14T17:41:27.38990424Z,false,2025-01-14T17:41:27.38990424Z,,,01JHJYFWPN52Q11E90QPH04M9X,2025-01-14T17:41:27.38990424Z
