roundID,text,playerID,director_msg,chit_chat
01JK4KX0Z592WMYEM38SR6XRKV,a dog that looks upside down with a pointy tail that sticks straight up,01JK4KGGE04Y117DR421HYRH22,TRUE,FALSE
01JK4KX0Z3A00RGJF0NESJMZYV,a dog with pointy legs,01JK4KGGE04Y117DR421HYRH22,TRUE,FALSE
01JK4JRYJ4M7E43W02ZXWYJZ25,arrow down face,01JK4JHCCPDJP4AE98TKDHMDYH,TRUE,FALSE
01JK4JRYJ4M7E43W032AMMFV3J,arrow down hat,01JK4JHQG80WTCSNF66R2WNRZM,TRUE,FALSE
01JK4JRYJ0VK6WP1188AHWKMCT,arrow down left,01JK4JHCCPDJP4AE98TKDHMDYH,TRUE,FALSE
01JK4JRYJ3JND82T7ZNE035QSY,arrow down opposite,01JK4JHQG80WTCSNF66R2WNRZM,TRUE,FALSE
01JK4JRYHWK7A8MBSHG4PFDJCZ,arrow left,01JK4JHCCPDJP4AE98TKDHMDYH,TRUE,FALSE
01JK4JRYHWK7A8MBSHEGPDC5QJ,arrow left face,01JK4JHQG80WTCSNF66R2WNRZM,TRUE,FALSE
01JK4JRYHWK7A8MBSHF9PPBFEN,arrow left hat,01JK4JHQG80WTCSNF66R2WNRZM,TRUE,FALSE
01JK4JRYHMR8R32XXDA49954BG,arrows bottom and arrow left,01JK4JHCCPDJP4AE98TKDHMDYH,TRUE,FALSE
01JK4JRYHV7ECA6SC6RY2TBJER,arrows bottom and arrow left right,01JK4JHCCPDJP4AE98TKDHMDYH,TRUE,FALSE
01JK4JRYHSM07SKJ6EKAQRB7KP,arrows down and face,01JK4JHCCPDJP4AE98TKDHMDYH,TRUE,FALSE
01JK4JRYHRQYX7K8DNZ34ECQAS,arrows down big left arrow,01JK4JHQG80WTCSNF66R2WNRZM,TRUE,FALSE
01JK4JRYJ2FV45GH2S6QSRH873,arrows down chef hat,01JK4JHCCPDJP4AE98TKDHMDYH,TRUE,FALSE
