id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,correct,correctLastChangedAt,director,directorLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,justStarted,justStartedLastChangedAt,matcher,matcherLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,selection,selectionLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JHKNHKKQ4F8B4RMKP8FZZP7J,01JHKN9RHW55ZK030GV17RZGXP,2025-01-15T00:24:20.855933197Z,"[{""text"":""good"",""sender"":{""id"":""01JHKNECY83PN2JH1HTPS7HAXD"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""arrow pointing down again at the bottom"",""sender"":{""id"":""01JHKNC4TAXAEZ4SV42KMDBQW3"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""like cross"",""sender"":{""id"":""01JHKNECY83PN2JH1HTPS7HAXD"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""Yes"",""sender"":{""id"":""01JHKNC4TAXAEZ4SV42KMDBQW3"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-15T00:34:33.646285975Z,true,2025-01-15T00:34:39.173699529Z,01JHKNC4TAXAEZ4SV42KMDBQW3,2025-01-15T00:33:56.720625043Z,true,2025-01-15T00:34:39.158488812Z,01JHKN9RJ5713GTZXCBYV128DX,2025-01-15T00:24:20.855933197Z,15,2025-01-15T00:24:20.855933197Z,false,2025-01-15T00:33:57.060994872Z,01JHKNECY83PN2JH1HTPS7HAXD,2025-01-15T00:33:56.720625043Z,65,2025-01-15T00:24:20.855933197Z,0,2025-01-15T00:24:20.855933197Z,4,2025-01-15T00:24:20.855933197Z,/tangrams/80_373.png,2025-01-15T00:34:39.173699529Z,/tangrams/80_373.png,2025-01-15T00:34:35.980607619Z,2,2025-01-15T00:24:21.15343829Z,true,2025-01-15T00:33:56.675157823Z,"[""/tangrams/459_30.png"",""/tangrams/80_373.png"",""/tangrams/65_277.png"",""/tangrams/375_400.png""]",2025-01-15T00:24:20.855933197Z,/tangrams/80_373.png,2025-01-15T00:24:20.855933197Z,16,2025-01-15T00:24:20.855933197Z,15,2025-01-15T00:24:20.855933197Z
01JHKNKYV7SVK9GKC19HTXKREP,01JHKN9Y71CSSCB2MGVASP8S1K,2025-01-15T00:25:37.895187517Z,"[{""text"":""diamond top middle"",""sender"":{""id"":""01JHKNCX17FC8MGJQDR8SBHZVE"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-15T00:44:02.392611039Z,true,2025-01-15T00:44:10.98476889Z,01JHKNCX17FC8MGJQDR8SBHZVE,2025-01-15T00:43:50.491193003Z,true,2025-01-15T00:44:10.952147459Z,01JHKN9Y7864AY6TMQ13VH5WG8,2025-01-15T00:25:37.895187517Z,37,2025-01-15T00:25:37.895187517Z,false,2025-01-15T00:43:50.878823407Z,01JHKNDCMSXFRPTBH65FMZFAQQ,2025-01-15T00:43:50.491193003Z,65,2025-01-15T00:25:37.895187517Z,2,2025-01-15T00:25:37.895187517Z,4,2025-01-15T00:25:37.895187517Z,/tangrams/171_317.png,2025-01-15T00:44:10.98476889Z,/tangrams/171_317.png,2025-01-15T00:44:07.447786241Z,2,2025-01-15T00:25:38.624687554Z,true,2025-01-15T00:43:50.38668941Z,"[""/tangrams/234_276.png"",""/tangrams/19_132.png"",""/tangrams/171_317.png"",""/tangrams/242_28.png""]",2025-01-15T00:25:37.895187517Z,/tangrams/171_317.png,2025-01-15T00:25:37.895187517Z,6,2025-01-15T00:25:37.895187517Z,37,2025-01-15T00:25:37.895187517Z
01JHKNMSFQ1CPZ5RD5N4C3KBBP,01JHKN9YD9SMKDTREKXZ41H61S,2025-01-15T00:26:05.175193617Z,"[{""text"":""hut shape"",""sender"":{""id"":""01JHKND349CJ1ND160BWQRJ6WP"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-15T00:36:20.687805301Z,true,2025-01-15T00:36:27.119864711Z,01JHKND349CJ1ND160BWQRJ6WP,2025-01-15T00:36:04.154631489Z,true,2025-01-15T00:36:27.10100756Z,01JHKN9YDF3KJ5DJX9C0Y6J5ST,2025-01-15T00:26:05.175193617Z,19,2025-01-15T00:26:05.175193617Z,false,2025-01-15T00:36:04.329569854Z,01JHKNDCTYR694NE83M6WY3TTC,2025-01-15T00:36:04.154631489Z,65,2025-01-15T00:26:05.175193617Z,1,2025-01-15T00:26:05.175193617Z,4,2025-01-15T00:26:05.175193617Z,/tangrams/181_84.png,2025-01-15T00:36:27.119864711Z,/tangrams/181_84.png,2025-01-15T00:36:23.944044694Z,2,2025-01-15T00:26:05.807443922Z,true,2025-01-15T00:36:04.097063189Z,"[""/tangrams/322_310.png"",""/tangrams/181_84.png"",""/tangrams/90_359.png"",""/tangrams/101_332.png""]",2025-01-15T00:26:05.175193617Z,/tangrams/181_84.png,2025-01-15T00:26:05.175193617Z,4,2025-01-15T00:26:05.175193617Z,19,2025-01-15T00:26:05.175193617Z
01JHKPZT37P71W2H7SS0ZPGY2F,01JHKNA0497EAT2GKSEHHQWXP8,2025-01-15T00:49:34.823289263Z,,,,,,,false,2025-01-15T00:49:34.823289263Z,01JHKNA04HBKQHZZ8DBQ8ZTBC6,2025-01-15T00:49:34.823289263Z,27,2025-01-15T00:49:34.823289263Z,,,,,65,2025-01-15T00:49:34.823289263Z,1,2025-01-15T00:49:34.823289263Z,4,2025-01-15T00:49:34.823289263Z,,,,,2,2025-01-15T00:49:37.823408893Z,false,2025-01-15T00:49:34.823289263Z,"[""/tangrams/396_43.png"",""/tangrams/10_83.png"",""/tangrams/456_216.png"",""/tangrams/461_136.png""]",2025-01-15T00:49:34.823289263Z,/tangrams/461_136.png,2025-01-15T00:49:34.823289263Z,12,2025-01-15T00:49:34.823289263Z,27,2025-01-15T00:49:34.823289263Z
01JHKPZT7EN518BFHQBAKE11CN,01JHKNA0497EAT2GKSEHHQWXP8,2025-01-15T00:49:34.95851989Z,,,,,,,false,2025-01-15T00:49:34.95851989Z,01JHKNA04HBKQHZZ8DBQ8ZTBC6,2025-01-15T00:49:34.95851989Z,41,2025-01-15T00:49:34.95851989Z,,,,,65,2025-01-15T00:49:34.95851989Z,2,2025-01-15T00:49:34.95851989Z,4,2025-01-15T00:49:34.95851989Z,,,,,2,2025-01-15T00:49:38.879051397Z,false,2025-01-15T00:49:34.95851989Z,"[""/tangrams/456_216.png"",""/tangrams/10_136.png"",""/tangrams/396_43.png"",""/tangrams/461_83.png""]",2025-01-15T00:49:34.95851989Z,/tangrams/456_216.png,2025-01-15T00:49:34.95851989Z,10,2025-01-15T00:49:34.95851989Z,41,2025-01-15T00:49:34.95851989Z
01JHKRNA76H5N2RXWYY1CHVFT1,01JHKNA07ZX4K3XPGK605M4MKB,2025-01-15T01:18:48.038137298Z,,,false,2025-01-15T01:23:31.676598372Z,01JHKNFF60X6HSAVMF3C889MWB,2025-01-15T01:22:28.218574405Z,true,2025-01-15T01:23:31.642301301Z,01JHKNA085CN6DZZFB3E4Y1B2Q,2025-01-15T01:18:48.038137298Z,3,2025-01-15T01:18:48.038137298Z,false,2025-01-15T01:22:28.726531242Z,01JHKPYN5PPS5NKD5ZW16Q6NB3,2025-01-15T01:22:28.218574405Z,65,2025-01-15T01:18:48.038137298Z,0,2025-01-15T01:18:48.038137298Z,4,2025-01-15T01:18:48.038137298Z,,2025-01-15T01:23:31.676598372Z,,2025-01-15T01:22:28.218574405Z,2,2025-01-15T01:18:49.622617008Z,true,2025-01-15T01:22:28.113246078Z,"[""/tangrams/126_70.png"",""/tangrams/312_364.png"",""/tangrams/180_26.png"",""/tangrams/246_303.png""]",2025-01-15T01:18:48.038137298Z,/tangrams/180_26.png,2025-01-15T01:18:48.038137298Z,4,2025-01-15T01:18:48.038137298Z,3,2025-01-15T01:18:48.038137298Z
01JHKNHKMAP26365QY4YV2693N,01JHKN9RHW55ZK030GV17RZGXP,2025-01-15T00:24:20.874987877Z,"[{""text"":""Looks like a fox symmetrical"",""sender"":{""id"":""01JHKNC4TAXAEZ4SV42KMDBQW3"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-15T00:27:56.174693507Z,true,2025-01-15T00:28:04.684012125Z,01JHKNC4TAXAEZ4SV42KMDBQW3,2025-01-15T00:27:43.769563113Z,true,2025-01-15T00:28:04.675885145Z,01JHKN9RJ5713GTZXCBYV128DX,2025-01-15T00:24:20.874987877Z,5,2025-01-15T00:24:20.874987877Z,false,2025-01-15T00:27:43.966985006Z,01JHKNECY83PN2JH1HTPS7HAXD,2025-01-15T00:27:43.769563113Z,65,2025-01-15T00:24:20.874987877Z,0,2025-01-15T00:24:20.874987877Z,4,2025-01-15T00:24:20.874987877Z,/tangrams/80_277.png,2025-01-15T00:28:04.684012125Z,/tangrams/80_277.png,2025-01-15T00:28:01.582702574Z,2,2025-01-15T00:24:21.028104184Z,true,2025-01-15T00:27:43.738805521Z,"[""/tangrams/459_373.png"",""/tangrams/375_400.png"",""/tangrams/65_30.png"",""/tangrams/80_277.png""]",2025-01-15T00:24:20.874987877Z,/tangrams/80_277.png,2025-01-15T00:24:20.874987877Z,6,2025-01-15T00:24:20.874987877Z,5,2025-01-15T00:24:20.874987877Z
01JHKNK7MCSC12D10AMFDQHWH4,01JHKN9SHR3SAERG8F4NA009SP,2025-01-15T00:25:14.124975435Z,"[{""text"":""three triangles at bottom"",""sender"":{""id"":""01JHKNC106RQJQY4AWVJZ068QA"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-15T00:50:38.657047836Z,true,2025-01-15T00:50:50.582273791Z,01JHKNC106RQJQY4AWVJZ068QA,2025-01-15T00:50:21.090527987Z,true,2025-01-15T00:50:50.554892683Z,01JHKN9SJ2W5864JM0EVN2RN2V,2025-01-15T00:25:14.124975435Z,63,2025-01-15T00:25:14.124975435Z,false,2025-01-15T00:50:21.401167241Z,01JHKNC276A2WXN11QNGA75QV3,2025-01-15T00:50:21.090527987Z,65,2025-01-15T00:25:14.124975435Z,3,2025-01-15T00:25:14.124975435Z,4,2025-01-15T00:25:14.124975435Z,/tangrams/400_90.png,2025-01-15T00:50:50.582273791Z,/tangrams/400_90.png,2025-01-15T00:50:47.260054899Z,2,2025-01-15T00:25:15.242054896Z,true,2025-01-15T00:50:20.981285692Z,"[""/tangrams/400_90.png"",""/tangrams/469_30.png"",""/tangrams/396_175.png"",""/tangrams/463_302.png""]",2025-01-15T00:25:14.124975435Z,/tangrams/400_90.png,2025-01-15T00:25:14.124975435Z,16,2025-01-15T00:25:14.124975435Z,63,2025-01-15T00:25:14.124975435Z
01JHKNK7Q2CVQNYDHJ6F3A841F,01JHKN9SHR3SAERG8F4NA009SP,2025-01-15T00:25:14.210082289Z,"[{""text"":""Three triangle at the bottom."",""sender"":{""id"":""01JHKNC106RQJQY4AWVJZ068QA"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-15T00:28:03.386204779Z,true,2025-01-15T00:28:11.711783408Z,01JHKNC106RQJQY4AWVJZ068QA,2025-01-15T00:27:40.477186125Z,true,2025-01-15T00:28:11.702033096Z,01JHKN9SJ2W5864JM0EVN2RN2V,2025-01-15T00:25:14.210082289Z,3,2025-01-15T00:25:14.210082289Z,false,2025-01-15T00:27:40.737739927Z,01JHKNC276A2WXN11QNGA75QV3,2025-01-15T00:27:40.477186125Z,65,2025-01-15T00:25:14.210082289Z,0,2025-01-15T00:25:14.210082289Z,4,2025-01-15T00:25:14.210082289Z,/tangrams/400_90.png,2025-01-15T00:28:11.711783408Z,/tangrams/400_90.png,2025-01-15T00:28:08.605523989Z,2,2025-01-15T00:25:14.284845988Z,true,2025-01-15T00:27:40.444940949Z,"[""/tangrams/469_30.png"",""/tangrams/463_175.png"",""/tangrams/396_302.png"",""/tangrams/400_90.png""]",2025-01-15T00:25:14.210082289Z,/tangrams/400_90.png,2025-01-15T00:25:14.210082289Z,4,2025-01-15T00:25:14.210082289Z,3,2025-01-15T00:25:14.210082289Z
01JHKNRNM7Z3YJ6M47T7WQMJ12,01JHKN9YN17PPP6EN8MJGSA5DS,2025-01-15T00:28:12.295929436Z,"[{""text"":""square pointing to lower left bottom"",""sender"":{""id"":""01JHKNC25XVD4NXTKG298259YE"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-15T00:51:01.821472108Z,true,2025-01-15T00:51:10.83151771Z,01JHKNC25XVD4NXTKG298259YE,2025-01-15T00:50:34.240074203Z,true,2025-01-15T00:51:10.662051653Z,01JHKN9YN8C3QJZKW7DJ0HDR1F,2025-01-15T00:28:12.295929436Z,43,2025-01-15T00:28:12.295929436Z,false,2025-01-15T00:50:34.441540314Z,01JHKNE2K1DZ1WA2MN1SREMR8H,2025-01-15T00:50:34.240074203Z,65,2025-01-15T00:28:12.295929436Z,2,2025-01-15T00:28:12.295929436Z,4,2025-01-15T00:28:12.295929436Z,/tangrams/351_462.png,2025-01-15T00:51:10.83151771Z,/tangrams/351_462.png,2025-01-15T00:51:06.9893955Z,2,2025-01-15T00:28:13.632956888Z,true,2025-01-15T00:50:34.109491307Z,"[""/tangrams/38_6.png"",""/tangrams/351_462.png"",""/tangrams/371_122.png"",""/tangrams/73_57.png""]",2025-01-15T00:28:12.295929436Z,/tangrams/351_462.png,2025-01-15T00:28:12.295929436Z,12,2025-01-15T00:28:12.295929436Z,43,2025-01-15T00:28:12.295929436Z
