roundID,text,playerID,director_msg,chit_chat
01JH9KN3YMFT5C6SR1F451P7BD,2,01JH9KB18QRSMZX3D33NJZQ6F5,TRUE,FALSE
01JH9KN3YMFT5C6SR1F451P7BD,22,01JH9KB18QRSMZX3D33NJZQ6F5,TRUE,FALSE
01JH9KG5SFH6TYHPP06WAVXZ84,clue?,01JH9K2TX4JRCC7V2QG073M1MW,FALSE,FALSE
01JH9JQKZGS9N8A460RD17N8SH,:),01JH9JGDR2712HC3J1CEDPEC3W,TRUE,TRUE
01JH9JQM1R1D2B11WKCDQMDWNH,<3,01JH9J4G668S4DK7PQVKGVR1A4,TRUE,TRUE
01JH9JQM1BH6395WQQ16M73NRG,"14 more to go, we got this!",01JH9J4G668S4DK7PQVKGVR1A4,TRUE,TRUE
01JH9KN3A970R95ZECPZGND91X,2 bigger triangle poking out botom,01JH9KB18QRSMZX3D33NJZQ6F5,TRUE,FALSE
01JH9KN4MRB51BVTNG5DMAZY2P,2 large triangle pointing down middle,01JH9KB18QRSMZX3D33NJZQ6F5,TRUE,FALSE
01JH9K7AKC4MW14PQRE7YMS276,2 legs,01JH9K0X0RCJVKB0CG4FQ2BS0E,TRUE,FALSE
01JH9K7ARWP8CKPVAWKFFMFGTB,2 legs,01JH9K0X0RCJVKB0CG4FQ2BS0E,TRUE,FALSE
01JH9JW6M0MWCW34Y3EC27H5NS,its cool,01JH9J9YXEYHS30QYKQDZC85ET,FALSE,FALSE
01JH9KG5XTT8DF36CEZQZ5RY7W,2 of them,01JH9K2TX4JRCC7V2QG073M1MW,TRUE,FALSE
01JH9KG5TNKXZZ8R36F3K36TJ1,clue,01JH9K2TX4JRCC7V2QG073M1MW,FALSE,FALSE
01JH9K98H45KR6WWE4ZP8NJ25F,2 spikes one square and two spikes again,01JH9JX8QE8T2JGRZHJ91DSKHS,TRUE,FALSE
01JH9JZ8T62MCYXC11QDYR9W30,2 triangles 1 square,01JH9JQ2JZED0HMF0HH6B1QT38,TRUE,FALSE
01JH9KN5335B58WN96100B5HJF,2 triangles pointing down,01JH9KB18QRSMZX3D33NJZQ6F5,TRUE,FALSE
01JH9JEMQD8TCR3KE1YPVYQ2SS,2 white triangles at the bottom,01JH9J4R67TBG0PCX0D62R8SW8,TRUE,FALSE
01JH9JJYBWXPSH23JETKEWRD45,3 triangle sort shapes on top of a weird shape,01JH9JC2Q3ZCVRTBMJS8DSYJ3T,TRUE,FALSE
01JH9JZ8S86GXA2G5NK7WS4CD3,3 triangles top,01JH9JQ2JZED0HMF0HH6B1QT38,TRUE,FALSE
01JH9JMACANH4PX5XW47SQK3TE,4 distinct shapes put together,01JH9JGAD1MQ6T0Y5WNMKZ5312,TRUE,FALSE
01JH9JMAAV33FE1J4MMECZAP79,4 spikes on left,01JH9JBSV1EKFY4DM0AWQQGKAE,TRUE,FALSE
01JH9JW6NKE30WY87C81DGME0J,same hjere,01JH9J9YXEYHS30QYKQDZC85ET,FALSE,FALSE
01JH9JMAA8HVKJNGT1RY309YZW,4 spikes on left,01JH9JBSV1EKFY4DM0AWQQGKAE,TRUE,FALSE
01JH9JMACK16A2CQT14MRCE4AD,4 spikes on left,01JH9JBSV1EKFY4DM0AWQQGKAE,TRUE,FALSE
01JH9JMA9GWYHNDFZX1H6GYV7M,4 spikes on left,01JH9JGAD1MQ6T0Y5WNMKZ5312,TRUE,FALSE
01JH9JMABBZNTGSXF3V0ZH4VGC,4 spikes on left,01JH9JBSV1EKFY4DM0AWQQGKAE,TRUE,FALSE
01JH9JPEJ4949NKAJZ0N8AFS2B,?,01JH9J8XYMJYB0JJ94PD98RG3Q,FALSE,FALSE
01JH9JMAAQ8JECQ5MT84CSD2C8,4 spikes on left,01JH9JBSV1EKFY4DM0AWQQGKAE,TRUE,FALSE
01JH9JMAE5H7QN4HYMH4DQ5F3T,4 spikes on left,01JH9JBSV1EKFY4DM0AWQQGKAE,TRUE,FALSE
01JH9JMAEEN6H02A8MFZW11B9V,4 spikes right,01JH9JGAD1MQ6T0Y5WNMKZ5312,TRUE,FALSE
01JH9JQM2A1C1NJHSYXQJRKC0F,5 more,01JH9J4G668S4DK7PQVKGVR1A4,TRUE,FALSE
01JH9JMABHSP50AGY3C2XNGAR5,6 spikes on right,01JH9JGAD1MQ6T0Y5WNMKZ5312,TRUE,FALSE
01JH9KG6BMW32KZHR6XQJMVK2R,clue,01JH9K2TX4JRCC7V2QG073M1MW,FALSE,FALSE
01JH9JMAANQB8F7H18DZK3ASQ2,6 spikes on right,01JH9JGAD1MQ6T0Y5WNMKZ5312,TRUE,FALSE
01JH9JQM2PYPQQZFJA8PEV30BD,8 more,01JH9J4G668S4DK7PQVKGVR1A4,TRUE,FALSE
01JH9JMA945C59TYSAN9B2CRRT,8 spikes,01JH9JBSV1EKFY4DM0AWQQGKAE,TRUE,FALSE
01JH9KG5GQJNFW5AW1W6E92TN8,hi,01JH9K2TX4JRCC7V2QG073M1MW,FALSE,FALSE
01JH9JMAETJDJJ9GD414D09SX3,a b letter,01JH9JBSV1EKFY4DM0AWQQGKAE,TRUE,FALSE
01JH9JMABDN9NRJ9HVJ5WSMRVK,a b letter,01JH9JBSV1EKFY4DM0AWQQGKAE,TRUE,FALSE
01JH9JMAB9JWH7TPHCQPSKKZRN,a big gap of white space. Not the a/b letter,01JH9JGAD1MQ6T0Y5WNMKZ5312,TRUE,FALSE
01JH9KPBH3VDQBX1A7635RBBC3,a blocked in letter M on top of a diamond with riangle below and leg sticking out to the right,01JH9KH2VF0ACPBZRGQ4PFWP8W,TRUE,FALSE
01JH9JW6G1DWD9YWVBN6RZSH8D,a boot on its side with spikes,01JH9J9YXEYHS30QYKQDZC85ET,TRUE,FALSE
01JH9KPB08408XAP41JNP7D114,a chimney on top of a rectangle with a small rectangle on the left,01JH9KH2VF0ACPBZRGQ4PFWP8W,TRUE,FALSE
01JH9K02KBCSG954TMY8P1EY3K,describe pls,01JH9J7VV7N2SM337FD8KTVHP6,FALSE,FALSE
01JH9KPAXX3JCMPN86TF50HVSD,a chimney on top of a rectangle with two legs below,01JH9KH2VF0ACPBZRGQ4PFWP8W,TRUE,FALSE
01JH9KJ91DNAP4RTG1GPM3V2HH,a crown on top of a tree,01JH9K264E6RX21D8WS89GH5MC,TRUE,FALSE
01JH9KJ923C9ZD0AMYTAJ2TP9F,a diamond on top of a table sitting on a tree,01JH9K264E6RX21D8WS89GH5MC,TRUE,FALSE
01JH9KPAYPW5A6055YHNCQEQJS,anything?,01JH9KH2VF0ACPBZRGQ4PFWP8W,FALSE,FALSE
