roundID,text,playerID,director_msg,chit_chat
01JJX77JCFX8KMC1DX5Y9NX33K,left,01JJX728910MHPQ5Y206GQAN79,TRUE,FALSE
01JJX7A8Z3TDSA98J06FFMG6M5,???,01JJX737MP1408NNFB2NY61FEC,TRUE,TRUE
01JJX7A90847H49GYVQ31KF1Y4,*make,01JJX7339ZR6JKP5KXJCWJFC1X,TRUE,FALSE
01JJX88SZ3SBFZKQYNB7P09J9H,1 arrow pointing right,01JJX7QXH7FJE8X7A90R9YX5CG,TRUE,FALSE
01JJX78VKGRJHVCDSWW5XX8YZ7,Hello,01JJX749W325WWGRBQEH3TD00J,FALSE,FALSE
01JJX7C75TMX0C2QVMDVQ26CM0,"2 big spikes on outer, 3 in middle (all pointing down)",01JJX76TVGCMYD6TG24VGH3WTV,TRUE,FALSE
01JJX7A8ZHR9YFYVEYHRPCG0R0,any hint?,01JJX737MP1408NNFB2NY61FEC,FALSE,FALSE
01JJX790B18DZ0CHY0CJ4HHYN9,2 diamonds on top then the rectangle bottom,01JJX736CMGKF2CEMMAN91VZJB,TRUE,FALSE
01JJX88SSJAY0Y3SFTA83SGHE5,2 feet pointing out on left -,01JJX7QXH7FJE8X7A90R9YX5CG,TRUE,FALSE
01JJX7C7818CDBNR30RP922576,2 spikes on bottom,01JJX76TVGCMYD6TG24VGH3WTV,TRUE,FALSE
01JJX7K1B3HK604TN86B4HJR9N,pikachu?,01JJX724N85FAY0PXG8DDNG7W8,FALSE,FALSE
01JJX790AJDBBD2T4JRTH81HG9,2 triangle legs on bottom,01JJX736CMGKF2CEMMAN91VZJB,TRUE,FALSE
01JJX7K1DYAQE9NMPXRBV4W4X0,2 triangles top and bottom,01JJX724N85FAY0PXG8DDNG7W8,TRUE,FALSE
01JJX7C75X40RA5QRW9SQ1YVZR,3 pyramids at the top,01JJX76TVGCMYD6TG24VGH3WTV,TRUE,FALSE
01JJX7C76JRNZWSJTTQ6F1VV8Y,3 pyramids top,01JJX76TVGCMYD6TG24VGH3WTV,TRUE,FALSE
01JJX7K1DMBV65RCQ8E1E241MP,3 segments get larger,01JJX724N85FAY0PXG8DDNG7W8,TRUE,FALSE
01JJX7K1C77QMM135VPTZ22MYD,"3 segments, getting bigger, starts with a rombus but not the smallest rombus like before",01JJX7988NG2JT48RB5HBX8KWY,TRUE,FALSE
01JJX790BJ5YYX99G97814QE33,3 triangle on the top 4 on bottom,01JJX736CMGKF2CEMMAN91VZJB,TRUE,FALSE
01JJX790B4REQPTHQY0W0P99H0,3 triangle wings on top,01JJX736CMGKF2CEMMAN91VZJB,TRUE,FALSE
01JJX790ACFX0NRS3THNNDQH9X,3 triangles on top 4 on bottom,01JJX736CMGKF2CEMMAN91VZJB,TRUE,FALSE
01JJX77JCVHR6710PFMX781HKA,3/4ths of an arrow below the dog,01JJX72CWEFDRWVC079SZZ3QVM,TRUE,FALSE
01JJX7K1A5CJXVVBPY8JBXGR5G,"3segments, getting bigger",01JJX7988NG2JT48RB5HBX8KWY,TRUE,FALSE
01JJX88SZVCRXD4YNA8JQQ5H4R,4 points on the right,01JJX7QXH7FJE8X7A90R9YX5CG,TRUE,FALSE
01JJX88SWED8P71VJWGDCGHJYQ,4 sides to the left,01JJX7VYMNWHPKRQYYDN8XDBZ4,TRUE,FALSE
01JJX78VMHXMCP8YS3CDGH4KN2,a bull's head,01JJX72HCQ473EAJGHM3A7BKN7,TRUE,FALSE
01JJX7GK2NKD1GNB6HTT8A4094,a little square attached left side,01JJX72BRX78DQSKKNP3TV7PVF,TRUE,FALSE
01JJX7GK3Y7GBRDHBNTKKTBB83,a long leg left side,01JJX72BRX78DQSKKNP3TV7PVF,TRUE,FALSE
01JJX7CTZAQJDSZY20MS0616N3,a mouth made of triangles,01JJX75ACHNP8BTAHXG6MQAQEA,TRUE,FALSE
01JJX7A8ZYSTTDH5VERYGB9NM0,a person with a flat hat and a white tie on!,01JJX7339ZR6JKP5KXJCWJFC1X,TRUE,FALSE
01JJX88SYFN54DX2QRVGKCXHR6,a what?,01JJX7QXH7FJE8X7A90R9YX5CG,FALSE,FALSE
01JJX88SYFN54DX2QRVGKCXHR6,looks like a garage?,01JJX7QXH7FJE8X7A90R9YX5CG,FALSE,FALSE
01JJX78VKNK8WM8J8G54GBGQEF,a raindeer,01JJX72HCQ473EAJGHM3A7BKN7,TRUE,FALSE
01JJX7GK1FBNA9FB8TFWQ8V17B,a shape like masked face,01JJX72BRX78DQSKKNP3TV7PVF,TRUE,FALSE
01JJX88SYFN54DX2QRVGKCXHR6,a slanted recatangle,01JJX7VYMNWHPKRQYYDN8XDBZ4,TRUE,FALSE
01JJX7GK3EMDWA5SC174D0C9W8,a small square attached left side,01JJX72BRX78DQSKKNP3TV7PVF,TRUE,FALSE
01JJX7GK1HRP2WPA71G6YZKDBV,a small square atteched left side,01JJX72BRX78DQSKKNP3TV7PVF,TRUE,FALSE
01JJX7CTZ5S8D0G7MM3Z80550K,A small X shape on the right. House shape,01JJX75Q1M7R99DS3H94J7QCNB,TRUE,FALSE
01JJX77JCKYXNZT3BBYKDNKFF9,A star with the right side extended and jagged edges at the top and bottom,01JJX72CWEFDRWVC079SZZ3QVM,TRUE,FALSE
01JJX77JCMZK3R2W7YB73P5MM3,A triangle sitting up right connected to rectangles below it with what looks like a bridge connecting a rectangle with part of it missing,01JJX72CWEFDRWVC079SZZ3QVM,TRUE,FALSE
01JJX78VMXEFR641DF71SE0Z0C,abstract bird opening its mouth to the left,01JJX749W325WWGRBQEH3TD00J,TRUE,FALSE
01JJX7A9032DJTR6M9X1WE66KW,again,01JJX737MP1408NNFB2NY61FEC,TRUE,FALSE
01JJX7A90GGSRK4GKM2DK3FJHY,alien dude black rectnagle hat,01JJX737MP1408NNFB2NY61FEC,TRUE,FALSE
01JJX7A8ZW0ZMZ0CEE4JVNP898,alien dude with black rectangle hat,01JJX737MP1408NNFB2NY61FEC,TRUE,FALSE
01JJX7A90KBK5DH8XSHCCAFA9X,alien guy with his arms outstretched,01JJX7339ZR6JKP5KXJCWJFC1X,TRUE,FALSE
01JJX7A90JM0XABX60VNFSP3NR,all good lol,01JJX737MP1408NNFB2NY61FEC,TRUE,TRUE
01JJX7A8ZEK9QZQ017MXT3ETDC,and a rectangle on bottom,01JJX737MP1408NNFB2NY61FEC,TRUE,FALSE
01JJX77JCS1HS6GXHV8A6503X6,and a tiny square at the right,01JJX72CWEFDRWVC079SZZ3QVM,TRUE,FALSE
01JJX7A8ZHR9YFYVEYJHC5VQ5A,"another little human, this time with arms pointing down and black rectangle on top",01JJX737MP1408NNFB2NY61FEC,TRUE,FALSE
01JJX7CTZW1NMJDQZS5NDEKPJ1,arrow on right,01JJX75ACHNP8BTAHXG6MQAQEA,TRUE,FALSE
01JJX7CTZM76E6N98A5KJT18V4,arrow on right,01JJX75ACHNP8BTAHXG6MQAQEA,TRUE,FALSE
01JJX7GK1X7KFAPMMF15CH57HA,arrow on right side,01JJX72BRX78DQSKKNP3TV7PVF,TRUE,FALSE
01JJX7GK3PH7F67G6WR69RQQEB,arrow on right side,01JJX72BRX78DQSKKNP3TV7PVF,TRUE,FALSE
01JJX88SZNXXQMY2RQG7K1QRWR,arrow pointing left,01JJX7VYMNWHPKRQYYDN8XDBZ4,TRUE,FALSE
01JJX7K18ZV40PCABQEJ7C41GM,if i stood it up does it look like it could walk?,01JJX724N85FAY0PXG8DDNG7W8,FALSE,FALSE
01JJX88SX4T8PKAG57C1NY5G1K,arrow pointing left,01JJX7VYMNWHPKRQYYDN8XDBZ4,TRUE,FALSE
01JJX88SQNAEHHTQNB05R09DSV,arrow pointing left,01JJX7QXH7FJE8X7A90R9YX5CG,TRUE,FALSE
01JJX7CTY6B1J5VRRF7VN8MF0K,arrow pointing right,01JJX75Q1M7R99DS3H94J7QCNB,TRUE,FALSE
01JJX88T2E5J31J45XBBGAHW01,arrow pointing right,01JJX7VYMNWHPKRQYYDN8XDBZ4,TRUE,FALSE
01JJX88STTA7EVEJVSRW10WK8Q,arrow pointing right,01JJX7QXH7FJE8X7A90R9YX5CG,TRUE,FALSE
01JJX7CV13S31XGD4F5Z64420T,arrow pointing right,01JJX75Q1M7R99DS3H94J7QCNB,TRUE,FALSE
01JJX7A90HKBB4B85WKK69Z9YS,arrow pointing up and arrow pointing down,01JJX7339ZR6JKP5KXJCWJFC1X,TRUE,FALSE
01JJX7CTZHCQQVEGJ4S9ZB1P35,Arrow sticking out on right,01JJX75Q1M7R99DS3H94J7QCNB,TRUE,FALSE
01JJX7CTZP1ECF023HANDKMW17,Arrow sticking out pointing right,01JJX75Q1M7R99DS3H94J7QCNB,TRUE,FALSE
01JJX7GK0J772W3S16K732P4PZ,arrow to the right side,01JJX72BRX78DQSKKNP3TV7PVF,TRUE,FALSE
01JJX88T2MGJJ53T801BVPPD7H,arrows pointing left,01JJX7QXH7FJE8X7A90R9YX5CG,TRUE,FALSE
01JJX790AHDYWBX41A9AYDK486,b2 spy plane on top of gun pointing left,01JJX721MB4E6J9DNQ3HQKYJ3T,TRUE,FALSE
01JJX790BFWR35GJY5W1RR4E9C,b2 spy plane on top of gun pointing left.,01JJX721MB4E6J9DNQ3HQKYJ3T,TRUE,FALSE
01JJX790A607JWJCMB93P6FMY2,B2 spy plane on top of gun shape facing left,01JJX721MB4E6J9DNQ3HQKYJ3T,TRUE,FALSE
01JJX7GK03Y1WVRYGRGET0D313,backward C with small opening. Square on right side attached,01JJX72BRX78DQSKKNP3TV7PVF,TRUE,FALSE
01JJX7GK01X3KDQRAQ3SF6WVJJ,backwards C and a square with spikes at the corners,01JJX74EVMESRDN800QM5N39VT,TRUE,FALSE
01JJX7CV0HK2Z5V99A9DVZK6Y1,backwards L,01JJX75Q1M7R99DS3H94J7QCNB,TRUE,FALSE
01JJX7CTYH9S1KS63CXAGD3J3E,backwards L in front,01JJX75Q1M7R99DS3H94J7QCNB,TRUE,FALSE
01JJX7CTZSNTA4Z957YKVEZTQX,backwards L on left,01JJX75Q1M7R99DS3H94J7QCNB,TRUE,FALSE
01JJX7CTZ2NW9Z2XXD4A365PMK,backwards L on the left,01JJX75Q1M7R99DS3H94J7QCNB,TRUE,FALSE
01JJX7A8YYNSVM06JRZF9RT0BJ,backwards P on the bottom,01JJX7339ZR6JKP5KXJCWJFC1X,TRUE,FALSE
01JJX7A8YW36J5SBR8PPMXHZBV,backwards P on the bottom of the shape,01JJX7339ZR6JKP5KXJCWJFC1X,TRUE,FALSE
01JJX77JCFX8KMC1DX575XHEPR,barely touching the shape,01JJX72CWEFDRWVC079SZZ3QVM,TRUE,FALSE
01JJX7K183BARFTP7X6QJZB9ME,?,01JJX7988NG2JT48RB5HBX8KWY,FALSE,FALSE
01JJX88STM6QTE394Q5K6SQE8B,batman,01JJX7QXH7FJE8X7A90R9YX5CG,TRUE,FALSE
01JJX88SRTF4QM3CJPNZDE16ZQ,batman kinda,01JJX7QXH7FJE8X7A90R9YX5CG,TRUE,FALSE
01JJX78VKNK8WM8J8G5QH1P3Q4,batman mask,01JJX72HCQ473EAJGHM3A7BKN7,TRUE,FALSE
01JJX88T37WHYVESWQYB2E1QYV,batman villian,01JJX7QXH7FJE8X7A90R9YX5CG,TRUE,FALSE
01JJX88T3HPGESTGXFMW0DKZQF,Batman villian,01JJX7VYMNWHPKRQYYDN8XDBZ4,TRUE,FALSE
01JJX78VMWMVKHHFZ0ZKY1GVTD,batman's mask,01JJX72HCQ473EAJGHM3A7BKN7,TRUE,FALSE
01JJX78VMTFH4JHG0H5V3AVQ9C,batman's mask,01JJX72HCQ473EAJGHM3A7BKN7,TRUE,FALSE
01JJX7CTZ3XR4ANRVWFAM5WRMY,big,01JJX75ACHNP8BTAHXG6MQAQEA,TRUE,FALSE
01JJX790AD5RF35CPZWTBJXQX9,big arrow pointing right,01JJX721MB4E6J9DNQ3HQKYJ3T,TRUE,FALSE
01JJX790B9ZJCSS5V0431VTS4N,big arrow pointing right,01JJX721MB4E6J9DNQ3HQKYJ3T,TRUE,FALSE
01JJX7CV02RQE9D4PJP1H2KJZK,big arrow squished on right,01JJX75ACHNP8BTAHXG6MQAQEA,TRUE,FALSE
01JJX7C77T06SGHXMKBRHPJHWP,BIG crown,01JJX72C5Y3FRSA3TDAJAMY6F4,TRUE,FALSE
01JJX7C76SFSHTRW5MM7BW5PNM,big crown,01JJX72C5Y3FRSA3TDAJAMY6F4,TRUE,FALSE
01JJX7CTZW1NMJDQZS5NDEKPJ1,big cut out 6 side shape,01JJX75ACHNP8BTAHXG6MQAQEA,TRUE,FALSE
01JJX7GK16ED97A0EQG1GVAHCW,big opening left side,01JJX72BRX78DQSKKNP3TV7PVF,TRUE,FALSE
01JJX790AY0B28DRB3WSBJ8MFT,anything?,01JJX736CMGKF2CEMMAN91VZJB,FALSE,FALSE
01JJX7GK2X5V1T799YQJVGQ8JE,big opening left side like reverse C,01JJX74EVMESRDN800QM5N39VT,TRUE,FALSE
01JJX7GK1PQTEPA3FDJ04AFZ3X,big opening on left like a backwards C,01JJX74EVMESRDN800QM5N39VT,TRUE,FALSE
01JJX7GK41SKW7F87KJQ3ER2F8,big opening pointing left like a reverse C,01JJX74EVMESRDN800QM5N39VT,TRUE,FALSE
01JJX7GK39QCM2EGEDMX1S528F,big reverse C left side,01JJX72BRX78DQSKKNP3TV7PVF,TRUE,FALSE
01JJX7CV0SWSJQPVS3XJAP1DH5,big squished arrow on right,01JJX75ACHNP8BTAHXG6MQAQEA,TRUE,FALSE
01JJX7C76E0SFJEN952WBZ2NCM,BIG stop sign shapee,01JJX72C5Y3FRSA3TDAJAMY6F4,TRUE,FALSE
01JJX7C786BYKK6634ZC63TJ92,big weird shape,01JJX72C5Y3FRSA3TDAJAMY6F4,TRUE,FALSE
01JJX7C77F7Q87JWN3YV6D7WV7,big werid shape with triangle to the top right,01JJX72C5Y3FRSA3TDAJAMY6F4,TRUE,FALSE
01JJX7K1BM4MRBY17M3242NHJY,"bird beak with eye, or goofy",01JJX724N85FAY0PXG8DDNG7W8,TRUE,FALSE
01JJX7A8ZVTDDSZ1FN2HZV3XNQ,i think it's supposed to be different,01JJX737MP1408NNFB2NY61FEC,FALSE,FALSE
