id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JJCQQRE0HDSPSK8BC7VRVQEV,01JJCNV38Q0TEHCP1RFXNVJEGB,2025-01-24T18:03:40.352666432Z,3,2025-01-24T18:03:40.352666432Z,true,2025-01-24T18:31:59.448217519Z,01JJCNV38ZRGGPSFZGNDC3YV04,2025-01-24T18:03:40.352666432Z,1,2025-01-24T18:03:40.352666432Z,true,2025-01-24T18:31:56.413559412Z,feedback,2025-01-24T18:03:40.352666432Z,01JJCQQQK7NTN4PY1EA37R5G42,2025-01-24T18:03:40.352666432Z,true,2025-01-24T18:31:56.364358359Z,true,2025-01-24T18:31:56.444863794Z,01JJCQQRDXY0G63EHCCA4EC7T7,2025-01-24T18:03:40.352666432Z
01JJCQR20ZBJ816JV1PDZR3KVV,01JJCNV3PXJFKGQDHC1R6SNP8C,2025-01-24T18:03:50.175050874Z,60,2025-01-24T18:03:50.175050874Z,false,2025-01-24T18:03:50.175050874Z,01JJCNV3Q3B5W2DW4B9WFGAD59,2025-01-24T18:03:50.175050874Z,0,2025-01-24T18:03:50.175050874Z,,,selection,2025-01-24T18:03:50.175050874Z,01JJCQR1C946Z57H203ZE2X9YZ,2025-01-24T18:03:50.175050874Z,false,2025-01-24T18:03:50.175050874Z,,,01JJCQR20WQKFYAJ9D1DR1CRBA,2025-01-24T18:03:50.175050874Z
01JJCQVGN4RWSF5MMF1TBR6DJD,01JJCNV42510AYD6F31RK82V6B,2025-01-24T18:05:43.460540199Z,3,2025-01-24T18:05:43.460540199Z,true,2025-01-24T18:09:30.614640132Z,01JJCNV42AM01XTAX265VE9Y0Y,2025-01-24T18:05:43.460540199Z,1,2025-01-24T18:05:43.460540199Z,true,2025-01-24T18:09:27.590570295Z,feedback,2025-01-24T18:05:43.460540199Z,01JJCQVGARKAB4YT0WD5KVCSNE,2025-01-24T18:05:43.460540199Z,true,2025-01-24T18:09:27.566236459Z,true,2025-01-24T18:09:27.604865576Z,01JJCQVGMYHBA6931BA1M2VJW2,2025-01-24T18:05:43.460540199Z
01JJCR8FSAGZKQ5K6M1EG5YEZ8,01JJCNV51N6ETBGYH4K1SCQE2T,2025-01-24T18:12:48.554301053Z,60,2025-01-24T18:12:48.554301053Z,true,2025-01-24T18:31:18.632370631Z,01JJCNV51TC4MHW60GHZVCFGYX,2025-01-24T18:12:48.554301053Z,0,2025-01-24T18:12:48.554301053Z,true,2025-01-24T18:31:02.947521922Z,selection,2025-01-24T18:12:48.554301053Z,01JJCR8EQ42CRJVVN562D2AWDX,2025-01-24T18:12:48.554301053Z,true,2025-01-24T18:31:02.901852684Z,true,2025-01-24T18:31:02.979426115Z,01JJCR8FS647ANYQPWEA7C5YTZ,2025-01-24T18:12:48.554301053Z
01JJCZ06SP18NBHEVET0XWPKQQ,01JJCYKSCC2MSB03DG2W0V12DY,2025-01-24T20:10:37.238100819Z,3,2025-01-24T20:10:37.238100819Z,true,2025-01-24T20:20:37.545168885Z,01JJCYKSEA8BWWZYQKVTRHA73K,2025-01-24T20:10:37.238100819Z,1,2025-01-24T20:10:37.238100819Z,true,2025-01-24T20:20:34.450871742Z,feedback,2025-01-24T20:10:37.238100819Z,01JJCZ04BZDN9TFPYYRSWB0TNH,2025-01-24T20:10:37.238100819Z,true,2025-01-24T20:20:34.35320365Z,true,2025-01-24T20:20:34.511151797Z,01JJCZ06RXYZNSM9Y5HGNXKV9V,2025-01-24T20:10:37.238100819Z
01JJCQCCVTBFSMZ5W6ZYH5YZ3G,01JJCNV28RDZA4ACY3XRPPW2JA,2025-01-24T17:57:28.058782859Z,3,2025-01-24T17:57:28.058782859Z,true,2025-01-24T18:04:25.560102483Z,01JJCNV28XMQCMTW7MGRCVZPPN,2025-01-24T17:57:28.058782859Z,1,2025-01-24T17:57:28.058782859Z,true,2025-01-24T18:04:22.544934654Z,feedback,2025-01-24T17:57:28.058782859Z,01JJCQCCPA38HRD7HTVEBVPFKC,2025-01-24T17:57:28.058782859Z,true,2025-01-24T18:04:22.532374888Z,true,2025-01-24T18:04:22.553353503Z,01JJCQCCVRPN3332V1V4R3C9GH,2025-01-24T17:57:28.058782859Z
01JJCYTD5ZYSVEMX35XXAD4YRV,01JJCNVW86PTTTF05Y76J7C2JR,2025-01-24T20:07:27.167492728Z,60,2025-01-24T20:07:27.167492728Z,false,2025-01-24T20:07:27.167492728Z,01JJCNVW8CVBZN179JB8VWC4WP,2025-01-24T20:07:27.167492728Z,0,2025-01-24T20:07:27.167492728Z,,,selection,2025-01-24T20:07:27.167492728Z,01JJCYT96H8YXDCH1QSDG00YEF,2025-01-24T20:07:27.167492728Z,false,2025-01-24T20:07:27.167492728Z,,,01JJCYTD5SX2RZVSZDRPZ31W2C,2025-01-24T20:07:27.167492728Z
01JJCYVW38NXH81DFABWNSRY7Y,01JJCYKQHPSFZ0MBD58DEGVZXW,2025-01-24T20:08:15.208198428Z,60,2025-01-24T20:08:15.208198428Z,true,2025-01-24T20:10:01.740015299Z,01JJCYKQKA57Q9B5FJT20YWS5N,2025-01-24T20:08:15.208198428Z,0,2025-01-24T20:08:15.208198428Z,true,2025-01-24T20:08:42.938822768Z,selection,2025-01-24T20:08:15.208198428Z,01JJCYVTT44EKBX9J6EKATGX7K,2025-01-24T20:08:15.208198428Z,true,2025-01-24T20:08:42.791328448Z,true,2025-01-24T20:08:42.991651922Z,01JJCYVW30HJAS5P4DJ11KMCY0,2025-01-24T20:08:15.208198428Z
01JJCYYCF1726ARM35V7N22413,01JJCYKRMJMR5Q72JBM5ZYP6FS,2025-01-24T20:09:37.505017189Z,60,2025-01-24T20:09:37.505017189Z,true,2025-01-24T20:33:46.401897007Z,01JJCYKRPH4JAFQN8NGJZTSDC4,2025-01-24T20:09:37.505017189Z,0,2025-01-24T20:09:37.505017189Z,true,2025-01-24T20:33:37.175774712Z,selection,2025-01-24T20:09:37.505017189Z,01JJCYY7D17T9YYRMSCFR85SQX,2025-01-24T20:09:37.505017189Z,true,2025-01-24T20:33:37.045138082Z,true,2025-01-24T20:33:37.256917365Z,01JJCYYCETPKNP86N35W24A3N1,2025-01-24T20:09:37.505017189Z
01JJCZ2PF20QJ0SAH9S2PEYQVQ,01JJCYKSZHM7F3F7JA0R0J3P3J,2025-01-24T20:11:58.818960638Z,60,2025-01-24T20:11:58.818960638Z,true,2025-01-24T20:29:40.736377357Z,01JJCYKT12EV915TTVG865FHHB,2025-01-24T20:11:58.818960638Z,0,2025-01-24T20:11:58.818960638Z,true,2025-01-24T20:29:21.52559915Z,selection,2025-01-24T20:11:58.818960638Z,01JJCZ2HSPBDGYDTGJ0D795MJZ,2025-01-24T20:11:58.818960638Z,true,2025-01-24T20:29:21.409552334Z,true,2025-01-24T20:29:21.605106392Z,01JJCZ2PEW1TJ5T2XSJNDPQ6FC,2025-01-24T20:11:58.818960638Z
