roundID,text,playerID,director_msg,chit_chat
01JHH6W0EXGTMRJMN852X6RQ01,which one,01JHH5Y5YB4YMJK9EN0H2KDNC4,FALSE,FALSE
01JHH609D566ZAGNZF2J4STVY2,2 arrows pointing to the left,01JHH5REM0ZTMWWE4J605PHH8D,TRUE,FALSE
01JHH6FX7YWKPVVPFXMMK19Z5Z,2 downward facing triangle with small upward facing triangle,01JHH5WMPAMAW7S892M72ATEVW,TRUE,FALSE
01JHH6FXAMY79ABQQFTTD7WEGA,"2 downward facing triangles, animal head on top",01JHH5WMPAMAW7S892M72ATEVW,TRUE,FALSE
01JHH6FXBMNVPTAYPVQMJTQ2HH,"2 downward tri's, animal head on top",01JHH5WMPAMAW7S892M72ATEVW,TRUE,FALSE
01JHH69CB5VEJY2JVC07G8RBEK,2 triangles with a pointed bottom,01JHH6097RA7PBDH96WB0AT3Z0,TRUE,FALSE
01JHH69C6KW7Z7YQ5XN4E6JQWP,2 triangles with a small box hanging below,01JHH6097RA7PBDH96WB0AT3Z0,TRUE,FALSE
01JHH652A6SMK0SMJW0SJDYKHA,describe plz,01JHH5WVV21TEC4KS2JKHA7ZKG,FALSE,FALSE
01JHH69CA2ZTYKG2K5XKBS8BJD,2 triangles with a winding path below,01JHH6097RA7PBDH96WB0AT3Z0,TRUE,FALSE
01JHH69CC8NX5NSDVB0YYYM4YA,2 triangles with dangling box,01JHH6097RA7PBDH96WB0AT3Z0,TRUE,FALSE
01JHH609AFWJ47JGTHHJK91A1A,hello,01JHH5REM0ZTMWWE4J605PHH8D,FALSE,FALSE
01JHH69CFA6220CWPHH7AMNX2B,2 triangles with dangling box,01JHH6097RA7PBDH96WB0AT3Z0,TRUE,FALSE
01JHH6527JWBRKDH72N8PZB4ZY,describe plz,01JHH5WVV21TEC4KS2JKHA7ZKG,FALSE,FALSE
01JHH69CBDZ8M2SAQSQDFT6W65,2 triangles with extra winding path,01JHH6097RA7PBDH96WB0AT3Z0,TRUE,FALSE
01JHH6FXFHMZTZJ70AY5XJ6A91,hi,01JHH5WMPAMAW7S892M72ATEVW,FALSE,FALSE
01JHH69CGYCG61Y5YSRQFH12AW,2 triangles with pointed bottom,01JHH6097RA7PBDH96WB0AT3Z0,TRUE,FALSE
01JHH6VZW2FXGQQ00JGNR7XMXH,which one,01JHH5Y5YB4YMJK9EN0H2KDNC4,FALSE,FALSE
01JHH69CE7BWPCTFQ0CP7AS4WG,2 triangles with pointed bottom,01JHH6097RA7PBDH96WB0AT3Z0,TRUE,FALSE
01JHH69C7DK4QBZDRA10B8B3R4,2 triangles with single path,01JHH6097RA7PBDH96WB0AT3Z0,TRUE,FALSE
01JHH652AHNP9G5A59JVDEEGXY,hi,01JHH5WVV21TEC4KS2JKHA7ZKG,FALSE,FALSE
01JHH652AHNP9G5A59JVDEEGXY,describe this object,01JHH5WVV21TEC4KS2JKHA7ZKG,FALSE,FALSE
01JHH69CE0H8THCJEC0V5N82A0,2 triangles with winding path,01JHH6097RA7PBDH96WB0AT3Z0,TRUE,FALSE
01JHH63SXYWWDMQHG2E2SRZWVE,2 white square angled shapes inside,01JHH5YST5KD17EYPZFV6RV5JE,TRUE,FALSE
01JHH609C7QG2K5MZKP3DWNKBC,3shapes to the left,01JHH5REM0ZTMWWE4J605PHH8D,TRUE,FALSE
01JHH6FXFYQ1W9NS6ED89R23TP,"6 downward sided tri's, animal head up top",01JHH5WMPAMAW7S892M72ATEVW,TRUE,FALSE
01JHH6FXB56GT8WTWF2AM7KV24,"6 tri down, one tri up, no space",01JHH61PVH1KRSTBJJBB68MJ56,TRUE,FALSE
