id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JH8X0PF09Q90SBQQFW9YMM2R,01JH8W4NMNMJ5TW3EXMX20J57W,2025-01-10T20:03:16.576885775Z,3,2025-01-10T20:03:16.576885775Z,true,2025-01-10T20:24:50.382692322Z,01JH8W4NN2MQK62HEAS7B81WAA,2025-01-10T20:03:16.576885775Z,1,2025-01-10T20:03:16.576885775Z,true,2025-01-10T20:24:47.345514838Z,feedback,2025-01-10T20:03:16.576885775Z,01JH8X0NYE3SRCANEKEWHAJM4Z,2025-01-10T20:03:16.576885775Z,true,2025-01-10T20:24:47.27533791Z,true,2025-01-10T20:24:47.378361375Z,01JH8X0PEX8FNK27DHP0MHECF1,2025-01-10T20:03:16.576885775Z
01JH8XKMDBRV2674AA788FKFK6,01JH8W4FBD6RZQBBGX54850G97,2025-01-10T20:13:37.067246739Z,3,2025-01-10T20:13:37.067246739Z,false,2025-01-10T20:13:37.067246739Z,01JH8W4FC0G69RAQYXQ8RMGYWE,2025-01-10T20:13:37.067246739Z,1,2025-01-10T20:13:37.067246739Z,,,feedback,2025-01-10T20:13:37.067246739Z,01JH8XKKGNQ7ZPTC0H71JYXRK1,2025-01-10T20:13:37.067246739Z,false,2025-01-10T20:13:37.067246739Z,,,01JH8XKMD51PW4CFHNV8GHEMYA,2025-01-10T20:13:37.067246739Z
01JH8Y21SC4D3KJ113KCMH71NP,01JH8WGGTCSVCYRJAH09HT4R66,2025-01-10T20:21:29.516061291Z,3,2025-01-10T20:21:29.516061291Z,true,2025-01-10T20:34:24.652214667Z,01JH8WGGTWE355WC9FZ6X27HES,2025-01-10T20:21:29.516061291Z,1,2025-01-10T20:21:29.516061291Z,true,2025-01-10T20:34:21.615248694Z,feedback,2025-01-10T20:21:29.516061291Z,01JH8Y1ZZRHWHD6P7KTHN0PSX8,2025-01-10T20:21:29.516061291Z,true,2025-01-10T20:34:21.567551584Z,true,2025-01-10T20:34:21.64750009Z,01JH8Y21S2G0FMMXSCJFFRN6GP,2025-01-10T20:21:29.516061291Z
01JH8X716CDWY5Z5VVDCV0V4WM,01JH8W4FBD6RZQBBGX54850G97,2025-01-10T20:06:44.172605725Z,3,2025-01-10T20:06:44.172605725Z,false,2025-01-10T20:06:44.172605725Z,01JH8W4FC1HS5KSAXDKT8CTXFV,2025-01-10T20:06:44.172605725Z,1,2025-01-10T20:06:44.172605725Z,,,feedback,2025-01-10T20:06:44.172605725Z,01JH8X70WBN35G3EJYJTBQR6QK,2025-01-10T20:06:44.172605725Z,false,2025-01-10T20:06:44.172605725Z,,,01JH8X7169SMZR6JYR3HX3QXKD,2025-01-10T20:06:44.172605725Z
01JH8X71Y46XKNBJ5CYNCYDWKM,01JH8W4FBD6RZQBBGX54850G97,2025-01-10T20:06:44.932952784Z,60,2025-01-10T20:06:44.932952784Z,false,2025-01-10T20:06:44.932952784Z,01JH8W4FC1HS5KSAXDKT8CTXFV,2025-01-10T20:06:44.932952784Z,0,2025-01-10T20:06:44.932952784Z,,,selection,2025-01-10T20:06:44.932952784Z,01JH8X710FEJV0D8EVKCKT3X09,2025-01-10T20:06:44.932952784Z,false,2025-01-10T20:06:44.932952784Z,,,01JH8X71Y1BJ563MJV0KDHC9RS,2025-01-10T20:06:44.932952784Z
01JH8X8B786YJEHZD23Y8KZAAQ,01JH8W4FBD6RZQBBGX54850G97,2025-01-10T20:07:27.208231909Z,3,2025-01-10T20:07:27.208231909Z,false,2025-01-10T20:07:27.208231909Z,01JH8W4FC1HS5KSAXDKDY3GJ15,2025-01-10T20:07:27.208231909Z,1,2025-01-10T20:07:27.208231909Z,,,feedback,2025-01-10T20:07:27.208231909Z,01JH8X8AXRSGY8HEKVS3BNGK0V,2025-01-10T20:07:27.208231909Z,false,2025-01-10T20:07:27.208231909Z,,,01JH8X8B72FYJ8S418Q3PKJY27,2025-01-10T20:07:27.208231909Z
01JH8XMMX1T12AEQJ4CPSSGA0M,01JH8WGGTCSVCYRJAH09HT4R66,2025-01-10T20:14:10.33760283Z,60,2025-01-10T20:14:10.33760283Z,false,2025-01-10T20:14:10.33760283Z,01JH8WGGTV4MBJGVZWJR9HYVSB,2025-01-10T20:14:10.33760283Z,0,2025-01-10T20:14:10.33760283Z,,,selection,2025-01-10T20:14:10.33760283Z,01JH8XMKSKNDEKRGG5FRCQ45D1,2025-01-10T20:14:10.33760283Z,false,2025-01-10T20:14:10.33760283Z,,,01JH8XMMWXW2656H8H84VJPFWD,2025-01-10T20:14:10.33760283Z
01JH8XMN1WEBCFMSXH8NT8X1WT,01JH8WGGTCSVCYRJAH09HT4R66,2025-01-10T20:14:10.492501502Z,60,2025-01-10T20:14:10.492501502Z,false,2025-01-10T20:14:10.492501502Z,01JH8WGGTV4MBJGVZWJR9HYVSB,2025-01-10T20:14:10.492501502Z,0,2025-01-10T20:14:10.492501502Z,,,selection,2025-01-10T20:14:10.492501502Z,01JH8XMKQXN9GMWK4PA1301RHF,2025-01-10T20:14:10.492501502Z,false,2025-01-10T20:14:10.492501502Z,,,01JH8XMN1RQP66ZMGNRVQXJ0KH,2025-01-10T20:14:10.492501502Z
01JH8YNFB6JKFNA5JY5Q90RPCF,01JH8X9NWN8P5ATD610V90J8DB,2025-01-10T20:32:05.990690721Z,60,2025-01-10T20:32:05.990690721Z,true,2025-01-10T20:35:40.706718104Z,01JH8X9NXEH44B0QFWNV12FM33,2025-01-10T20:32:05.990690721Z,0,2025-01-10T20:32:05.990690721Z,true,2025-01-10T20:35:20.024583424Z,selection,2025-01-10T20:32:05.990690721Z,01JH8YNEDXCXQHMEPYEFWXPCYC,2025-01-10T20:32:05.990690721Z,true,2025-01-10T20:35:19.986943981Z,true,2025-01-10T20:35:20.054399068Z,01JH8YNFAKRN5FB0KQKRC80P2K,2025-01-10T20:32:05.990690721Z
01JH8YARNW69HG4EVYMH5R33GF,01JH8X607X2W5NNNNAMVD232SK,2025-01-10T20:26:15.100886854Z,60,2025-01-10T20:26:15.100886854Z,true,2025-01-10T20:32:34.297160859Z,01JH8X608BZSQF21W5Q0DTMHTG,2025-01-10T20:26:15.100886854Z,0,2025-01-10T20:26:15.100886854Z,true,2025-01-10T20:32:21.425784765Z,selection,2025-01-10T20:26:15.100886854Z,01JH8YAQY495NS8SE937JAX64P,2025-01-10T20:26:15.100886854Z,true,2025-01-10T20:32:21.246403826Z,true,2025-01-10T20:32:21.452702082Z,01JH8YARNR2XB0EEZ7YZCQQDWE,2025-01-10T20:26:15.100886854Z
