id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,correct,correctLastChangedAt,director,directorLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,justStarted,justStartedLastChangedAt,matcher,matcherLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,selection,selectionLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JJX790B6PK5HZ1RT6Y7C7949,01JJX6YWGWQ5N94EQQFB34YK2P,2025-01-31T03:43:05.062983898Z,"[{""text"":""trex"",""sender"":{""id"":""01JJX736CMGKF2CEMMAN91VZJB"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-31T04:03:58.583981184Z,true,2025-01-31T04:04:03.69568777Z,01JJX736CMGKF2CEMMAN91VZJB,2025-01-31T04:03:53.057035894Z,true,2025-01-31T04:04:03.683763599Z,01JJX6YWH2SWXT1ZBYS18XQNYP,2025-01-31T03:43:05.062983898Z,50,2025-01-31T03:43:05.062983898Z,false,2025-01-31T04:03:53.216160658Z,01JJX721MB4E6J9DNQ3HQKYJ3T,2025-01-31T04:03:53.057035894Z,65,2025-01-31T03:43:05.062983898Z,3,2025-01-31T03:43:05.062983898Z,4,2025-01-31T03:43:05.062983898Z,/tangrams/238_157.png,2025-01-31T04:04:03.69568777Z,/tangrams/238_157.png,2025-01-31T04:04:00.574041972Z,2,2025-01-31T03:43:05.453095026Z,true,2025-01-31T04:03:53.0181155Z,"[""/tangrams/375_323.png"",""/tangrams/184_451.png"",""/tangrams/400_199.png"",""/tangrams/238_157.png""]",2025-01-31T03:43:05.062983898Z,/tangrams/238_157.png,2025-01-31T03:43:05.062983898Z,3,2025-01-31T03:43:05.062983898Z,50,2025-01-31T03:43:05.062983898Z
01JJX7K18W24JS6J1H0V6M0WG1,01JJX6YZP2EVZ3VM8HFNDAH2YN,2025-01-31T03:48:33.692425525Z,"[{""text"":""starts with a rombus"",""sender"":{""id"":""01JJX7988NG2JT48RB5HBX8KWY"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-31T03:54:14.41554184Z,true,2025-01-31T03:54:22.229973399Z,01JJX7988NG2JT48RB5HBX8KWY,2025-01-31T03:54:05.473983471Z,true,2025-01-31T03:54:22.222359639Z,01JJX6YZP7Z3HS5ACZ90KMY414,2025-01-31T03:48:33.692425525Z,10,2025-01-31T03:48:33.692425525Z,false,2025-01-31T03:54:05.754279983Z,01JJX724N85FAY0PXG8DDNG7W8,2025-01-31T03:54:05.473983471Z,65,2025-01-31T03:48:33.692425525Z,0,2025-01-31T03:48:33.692425525Z,4,2025-01-31T03:48:33.692425525Z,/tangrams/291_328.png,2025-01-31T03:54:22.229973399Z,/tangrams/291_328.png,2025-01-31T03:54:19.129304477Z,2,2025-01-31T03:48:34.023246143Z,true,2025-01-31T03:54:05.447578222Z,"[""/tangrams/291_328.png"",""/tangrams/39_219.png"",""/tangrams/204_79.png"",""/tangrams/454_212.png""]",2025-01-31T03:48:33.692425525Z,/tangrams/291_328.png,2025-01-31T03:48:33.692425525Z,11,2025-01-31T03:48:33.692425525Z,10,2025-01-31T03:48:33.692425525Z
01JJX790B04HBRPS0ZNFK623B2,01JJX6YWGWQ5N94EQQFB34YK2P,2025-01-31T03:43:05.056794086Z,"[{""text"":""detatched triangle on the bottom"",""sender"":{""id"":""01JJX721MB4E6J9DNQ3HQKYJ3T"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-31T03:50:37.106834324Z,true,2025-01-31T03:50:43.226828821Z,01JJX721MB4E6J9DNQ3HQKYJ3T,2025-01-31T03:50:21.719352464Z,true,2025-01-31T03:50:43.220416103Z,01JJX6YWH2SWXT1ZBYS18XQNYP,2025-01-31T03:43:05.056794086Z,15,2025-01-31T03:43:05.056794086Z,false,2025-01-31T03:50:21.894732988Z,01JJX736CMGKF2CEMMAN91VZJB,2025-01-31T03:50:21.719352464Z,65,2025-01-31T03:43:05.056794086Z,0,2025-01-31T03:43:05.056794086Z,4,2025-01-31T03:43:05.056794086Z,/tangrams/149_350.png,2025-01-31T03:50:43.226828821Z,/tangrams/149_350.png,2025-01-31T03:50:40.123047864Z,2,2025-01-31T03:43:05.195526878Z,true,2025-01-31T03:50:21.699573663Z,"[""/tangrams/149_350.png"",""/tangrams/347_86.png"",""/tangrams/357_300.png"",""/tangrams/276_326.png""]",2025-01-31T03:43:05.056794086Z,/tangrams/149_350.png,2025-01-31T03:43:05.056794086Z,16,2025-01-31T03:43:05.056794086Z,15,2025-01-31T03:43:05.056794086Z
01JJX78VKGRJHVCDSWW5XX8YZ7,01JJX6YV255NSNXM2VPWJM6Q0H,2025-01-31T03:43:00.208180244Z,"[{""text"":""Hello"",""sender"":{""id"":""01JJX72HCQ473EAJGHM3A7BKN7"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""Hello"",""sender"":{""id"":""01JJX749W325WWGRBQEH3TD00J"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""the shape looks like a camera"",""sender"":{""id"":""01JJX72HCQ473EAJGHM3A7BKN7"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-31T03:44:13.512036659Z,true,2025-01-31T03:44:23.186930458Z,01JJX72HCQ473EAJGHM3A7BKN7,2025-01-31T03:43:52.531088881Z,true,2025-01-31T03:44:23.182937163Z,01JJX6YV2CQ98NT3R2YNS53P66,2025-01-31T03:43:00.208180244Z,1,2025-01-31T03:43:00.208180244Z,false,2025-01-31T03:43:52.80956203Z,01JJX749W325WWGRBQEH3TD00J,2025-01-31T03:43:52.531088881Z,65,2025-01-31T03:43:00.208180244Z,0,2025-01-31T03:43:00.208180244Z,4,2025-01-31T03:43:00.208180244Z,/tangrams/150_103.png,2025-01-31T03:44:23.186930458Z,/tangrams/150_103.png,2025-01-31T03:44:20.143064925Z,2,2025-01-31T03:43:00.281144794Z,true,2025-01-31T03:43:52.516440256Z,"[""/tangrams/290_127.png"",""/tangrams/387_15.png"",""/tangrams/403_312.png"",""/tangrams/150_103.png""]",2025-01-31T03:43:00.208180244Z,/tangrams/150_103.png,2025-01-31T03:43:00.208180244Z,2,2025-01-31T03:43:00.208180244Z,1,2025-01-31T03:43:00.208180244Z
01JJX7A8ZHR9YFYVEYHRPCG0R0,01JJX6YXYDFD026ZXS49TVX64P,2025-01-31T03:43:46.673120071Z,"[{""text"":""any hint?"",""sender"":{""id"":""01JJX737MP1408NNFB2NY61FEC"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""It looks like a person with its arms outstrectch"",""sender"":{""id"":""01JJX7339ZR6JKP5KXJCWJFC1X"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-31T03:48:16.345278614Z,true,2025-01-31T03:48:23.05102705Z,01JJX7339ZR6JKP5KXJCWJFC1X,2025-01-31T03:47:37.875308342Z,true,2025-01-31T03:48:23.045950911Z,01JJX6YXYK2TG8HZGE85R2VEV7,2025-01-31T03:43:46.673120071Z,13,2025-01-31T03:43:46.673120071Z,false,2025-01-31T03:47:37.934945545Z,01JJX737MP1408NNFB2NY61FEC,2025-01-31T03:47:37.875308342Z,65,2025-01-31T03:43:46.673120071Z,0,2025-01-31T03:43:46.673120071Z,4,2025-01-31T03:43:46.673120071Z,/tangrams/197_331.png,2025-01-31T03:48:23.05102705Z,/tangrams/197_331.png,2025-01-31T03:48:19.983598053Z,2,2025-01-31T03:43:46.836344624Z,true,2025-01-31T03:47:37.859022833Z,"[""/tangrams/197_331.png"",""/tangrams/71_211.png"",""/tangrams/409_251.png"",""/tangrams/59_39.png""]",2025-01-31T03:43:46.673120071Z,/tangrams/197_331.png,2025-01-31T03:43:46.673120071Z,14,2025-01-31T03:43:46.673120071Z,13,2025-01-31T03:43:46.673120071Z
01JJX7GK1X7KFAPMMF15CH57HA,01JJX6YZ8B1ZC6ZW6P0BXR5WQA,2025-01-31T03:47:13.597809616Z,"[{""text"":""arrow on right side"",""sender"":{""id"":""01JJX72BRX78DQSKKNP3TV7PVF"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-31T04:10:04.72605818Z,true,2025-01-31T04:10:10.918582149Z,01JJX72BRX78DQSKKNP3TV7PVF,2025-01-31T04:09:53.408496835Z,true,2025-01-31T04:10:10.905362053Z,01JJX6YZ8GH8JBP6WJP3ZZ4ER2,2025-01-31T03:47:13.597809616Z,37,2025-01-31T03:47:13.597809616Z,false,2025-01-31T04:09:53.604941891Z,01JJX74EVMESRDN800QM5N39VT,2025-01-31T04:09:53.408496835Z,65,2025-01-31T03:47:13.597809616Z,2,2025-01-31T03:47:13.597809616Z,4,2025-01-31T03:47:13.597809616Z,/tangrams/144_373.png,2025-01-31T04:10:10.918582149Z,/tangrams/144_373.png,2025-01-31T04:10:07.769317769Z,2,2025-01-31T03:47:14.202676855Z,true,2025-01-31T04:09:53.364803799Z,"[""/tangrams/144_373.png"",""/tangrams/337_82.png"",""/tangrams/38_246.png"",""/tangrams/101_113.png""]",2025-01-31T03:47:13.597809616Z,/tangrams/144_373.png,2025-01-31T03:47:13.597809616Z,6,2025-01-31T03:47:13.597809616Z,37,2025-01-31T03:47:13.597809616Z
01JJX7K1B3HK604TN86B4HJR9N,01JJX6YZP2EVZ3VM8HFNDAH2YN,2025-01-31T03:48:33.763214404Z,"[{""text"":""teapot"",""sender"":{""id"":""01JJX7988NG2JT48RB5HBX8KWY"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""pikachu?"",""sender"":{""id"":""01JJX724N85FAY0PXG8DDNG7W8"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-31T04:04:00.650155849Z,true,2025-01-31T04:04:06.999590786Z,01JJX7988NG2JT48RB5HBX8KWY,2025-01-31T04:03:43.027530727Z,true,2025-01-31T04:04:06.988486177Z,01JJX6YZP7Z3HS5ACZ90KMY414,2025-01-31T03:48:33.763214404Z,32,2025-01-31T03:48:33.763214404Z,false,2025-01-31T04:03:43.196026861Z,01JJX724N85FAY0PXG8DDNG7W8,2025-01-31T04:03:43.027530727Z,65,2025-01-31T03:48:33.763214404Z,2,2025-01-31T03:48:33.763214404Z,4,2025-01-31T03:48:33.763214404Z,/tangrams/176_181.png,2025-01-31T04:04:06.999590786Z,/tangrams/176_181.png,2025-01-31T04:04:03.847666366Z,2,2025-01-31T03:48:34.380448577Z,true,2025-01-31T04:03:42.988236058Z,"[""/tangrams/291_328.png"",""/tangrams/327_89.png"",""/tangrams/176_181.png"",""/tangrams/39_219.png""]",2025-01-31T03:48:33.763214404Z,/tangrams/176_181.png,2025-01-31T03:48:33.763214404Z,1,2025-01-31T03:48:33.763214404Z,32,2025-01-31T03:48:33.763214404Z
01JJX7QHHZ2X82YK73S6SSMSDJ,01JJX6Z05BRSDQQB9VNVYWXHE2,2025-01-31T03:51:01.439210216Z,,,,,,,false,2025-01-31T03:51:01.439210216Z,01JJX6Z05GMEP3WV5GFJB7Y0N5,2025-01-31T03:51:01.439210216Z,57,2025-01-31T03:51:01.439210216Z,,,,,65,2025-01-31T03:51:01.439210216Z,3,2025-01-31T03:51:01.439210216Z,4,2025-01-31T03:51:01.439210216Z,,,,,2,2025-01-31T03:51:02.558551837Z,false,2025-01-31T03:51:01.439210216Z,"[""/tangrams/453_64.png"",""/tangrams/133_329.png"",""/tangrams/58_366.png"",""/tangrams/291_135.png""]",2025-01-31T03:51:01.439210216Z,/tangrams/58_366.png,2025-01-31T03:51:01.439210216Z,10,2025-01-31T03:51:01.439210216Z,57,2025-01-31T03:51:01.439210216Z
01JJX88SZNXXQMY2RQG7K1QRWR,01JJX6Z0FZSX4N4HSCKNDZNNC1,2025-01-31T04:00:27.125903385Z,"[{""text"":""arrow pointing left"",""sender"":{""id"":""01JJX7VYMNWHPKRQYYDN8XDBZ4"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-31T04:23:35.032215704Z,true,2025-01-31T04:23:40.719343433Z,01JJX7VYMNWHPKRQYYDN8XDBZ4,2025-01-31T04:23:24.257486997Z,true,2025-01-31T04:23:40.704663031Z,01JJX6Z0G4Z93DBYNMFDACJA51,2025-01-31T04:00:27.125903385Z,42,2025-01-31T04:00:27.125903385Z,false,2025-01-31T04:23:24.486021882Z,01JJX7QXH7FJE8X7A90R9YX5CG,2025-01-31T04:23:24.257486997Z,65,2025-01-31T04:00:27.125903385Z,2,2025-01-31T04:00:27.125903385Z,4,2025-01-31T04:00:27.125903385Z,/tangrams/83_304.png,2025-01-31T04:23:40.719343433Z,/tangrams/83_304.png,2025-01-31T04:23:37.549925231Z,2,2025-01-31T04:00:28.420290461Z,true,2025-01-31T04:23:24.208575267Z,"[""/tangrams/130_458.png"",""/tangrams/51_135.png"",""/tangrams/83_304.png"",""/tangrams/57_123.png""]",2025-01-31T04:00:27.125903385Z,/tangrams/83_304.png,2025-01-31T04:00:27.125903385Z,11,2025-01-31T04:00:27.125903385Z,42,2025-01-31T04:00:27.125903385Z
01JJX77JCS1HS6GXHV77FQ03YP,01JJX6YSA4GP58KYQAQJRNQRH1,2025-01-31T03:42:18.009243826Z,"[{""text"":""Small diamond on the right barely touching the other huge shape to the left"",""sender"":{""id"":""01JJX72CWEFDRWVC079SZZ3QVM"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""slanted edge"",""sender"":{""id"":""01JJX72CWEFDRWVC079SZZ3QVM"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-31T04:04:07.703975014Z,true,2025-01-31T04:04:10.825811382Z,01JJX72CWEFDRWVC079SZZ3QVM,2025-01-31T04:03:42.200216507Z,true,2025-01-31T04:04:10.81438383Z,01JJX6YSAHS8D1F3C65G127ZEB,2025-01-31T03:42:18.009243826Z,34,2025-01-31T03:42:18.009243826Z,false,2025-01-31T04:03:42.31109437Z,01JJX728910MHPQ5Y206GQAN79,2025-01-31T04:03:42.200216507Z,65,2025-01-31T03:42:18.009243826Z,2,2025-01-31T03:42:18.009243826Z,4,2025-01-31T03:42:18.009243826Z,/tangrams/345_443.png,2025-01-31T04:04:10.825811382Z,/tangrams/345_443.png,2025-01-31T04:04:07.690640431Z,2,2025-01-31T03:42:18.288062327Z,true,2025-01-31T04:03:42.162741352Z,"[""/tangrams/60_402.png"",""/tangrams/215_7.png"",""/tangrams/372_430.png"",""/tangrams/345_443.png""]",2025-01-31T03:42:18.009243826Z,/tangrams/345_443.png,2025-01-31T03:42:18.009243826Z,3,2025-01-31T03:42:18.009243826Z,34,2025-01-31T03:42:18.009243826Z
