roundID,text,playerID,director_msg,chit_chat
01JJWZ272HMAMD6CSM55A1HQ2V,Genie on an L,01JJWYSXQ65B7P2V2JXF4PBD9N,TRUE,FALSE
01JJWZ1PXCGF7D6E6MX116ZHYY,nah my fault,01JJWYV5H5AVZ4Z97W9RWAPGGS,TRUE,TRUE
01JJWZ1PXCGF7D6E6MX116ZHYY,"i knew i messed up as soon as i pressed, sorry!",01JJWYV5H5AVZ4Z97W9RWAPGGS,TRUE,TRUE
01JJWZ1PXCGF7D6E6MX116ZHYY,backwards E with mustache on top,01JJWYV5H5AVZ4Z97W9RWAPGGS,TRUE,FALSE
01JJWZ4XZ6R47WZ81RDDCWFSFN,two triangles on left and small crown,01JJWYVJ6N75XT6NYVP58K44EX,TRUE,FALSE
01JJX232MYFNTZRZEHB2ZZ2T4G,how many points,01JJX19KK3DWYG6GQDJFVQDH43,FALSE,FALSE
01JJX232MYFNTZRZEHB2ZZ2T4G,this object look something like a horse with a lot of triangles attached to the backside,01JJX1R4VX1K5GY72NAZ3JMNZP,TRUE,FALSE
01JJWYXK8N0ZJXKQNWCK4BYS9N,top square bottom open square,01JJWYSA894X2TZ8KBZR61SHA6,TRUE,FALSE
01JJWYY62JGV474F0WESTEEPKP,square at beginning with bow at the end,01JJWYSQ1TN0B1HHTZMNP2QD96,TRUE,FALSE
01JJWZ10PCF87YVRJDDXWDRKA7,"big arrow left, quill right",01JJWYTF6YDFAF4HJGRDS7XBR7,TRUE,FALSE
01JJX0HKRM7V130A0G1D1V09F1,laughing man with cone head,01JJX0CN3JRWP36C7NRMQVJDSG,TRUE,FALSE
01JJX0HKZW11JA23KP2M9WATNV,horse head with bird-looking neck at bottom right,01JJX0CN3JRWP36C7NRMQVJDSG,TRUE,FALSE
01JJX0NRV2GVP26QMJ2RAC2B4V,two triangles on left connect to rocket,01JJX0E8Y1ZMAJ70BTGEXFM6VJ,TRUE,FALSE
01JJX0NS4AMSNMJ2QKEG3CWTEJ,4 spikes into big pointy top,01JJX0E8Y1ZMAJ70BTGEXFM6VJ,TRUE,FALSE
01JJX0NS4AMSNMJ2QKEG3CWTEJ,big shape,01JJX0E8Y1ZMAJ70BTGEXFM6VJ,TRUE,FALSE
01JJWYXK913TFWCJ6G1EXG4YCF,christmas tree with square at top,01JJWYSA894X2TZ8KBZR61SHA6,TRUE,FALSE
01JJWYY62V2R3NNHEMXWC2ZA3Q,digger at front with a sharpe point on right,01JJWYSQ1TN0B1HHTZMNP2QD96,TRUE,FALSE
01JJWYY62V2R3NNHEMXWC2ZA3Q,good,01JJWYSQ1TN0B1HHTZMNP2QD96,TRUE,TRUE
01JJWZ270M6Q0F4T05TNFFABCB,Looks like a genie bottle right beside an L,01JJWYSXQ65B7P2V2JXF4PBD9N,TRUE,FALSE
01JJWZ2Z00AB07F1ZK2E7606TS,"triangle top, rectangle to the left",01JJWYTM7WFB085QM565MF79DA,TRUE,FALSE
01JJX1PMQZMWGXHHC6ZJWD69XT,rhino diamond tail,01JJX03TEGKN9W4QWZWHSTQJZ1,TRUE,FALSE
01JJWYXK8HF8D63MC1QPTMHNF4,"small square on top, bottom is open",01JJWYSA894X2TZ8KBZR61SHA6,TRUE,FALSE
01JJWYZJ3JK7SYNE25FPC6CMQ8,"5 on left, right angles on right",01JJWYSVBB64ZQN23A0P5ARRK7,TRUE,FALSE
01JJWYZJ3JK7SYNE25FPC6CMQ8,we have a good system going haha,01JJWYSV25X1ZMTV4QG518HMB5,FALSE,FALSE
01JJWZFNKP2GHT9BF2Y94B6KV5,Target?,01JJWYV02FZ191XEDRSWGTR6JZ,FALSE,FALSE
01JJWZFNKP2GHT9BF2Y94B6KV5,it looks like a train w a lot of triangles,01JJWYYBJN64739P0ZSGR3T632,TRUE,FALSE
01JJX0HMCC7QK44F3DWP3QSREG,horse head with square neck,01JJX0CN3JRWP36C7NRMQVJDSG,TRUE,FALSE
01JJWYXK8JPD3JQCFAF74PAJCN,"top is a bird, bottom is a large upside down triangle with the tip cut off",01JJWYSA894X2TZ8KBZR61SHA6,TRUE,FALSE
01JJWZ270J2CF1EM16E661102Y,A genie bottle on top of L,01JJWYSXQ65B7P2V2JXF4PBD9N,TRUE,FALSE
01JJWYZJ48KWCV89PGPHW4C9VC,"backward C left, left arrow right",01JJWYSV25X1ZMTV4QG518HMB5,TRUE,FALSE
01JJWZ1PWX4J87Y24CZNSTZXQK,Hi - what am I looking for?,01JJWYSQ4Q05QW2MV5AA2J7DWY,FALSE,FALSE
01JJWZ1PWX4J87Y24CZNSTZXQK,vertical trunk with 2 branches going to the right. not the one with the Z shape at the bottom,01JJWYV5H5AVZ4Z97W9RWAPGGS,TRUE,FALSE
01JJWZ1PXB8AQNW5RKJDJNKPSZ,cat head with more rectangular shape at bottom,01JJWYV5H5AVZ4Z97W9RWAPGGS,TRUE,FALSE
01JJWZ2YWKQMC87KDRSG2NXWH7,looks like a cat with bottom rectangle going from left to right. Pointy cat ears at top,01JJWYSZBP7AVECZZQBY33X10X,TRUE,FALSE
