id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,correct,correctLastChangedAt,director,directorLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,justStarted,justStartedLastChangedAt,matcher,matcherLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,selection,selectionLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JHGZ741TNRG2N8FJRY0EZP6F,01JHGXA8K05GXJN42QRWSPRVCR,2025-01-13T23:15:39.706505401Z,"[{""text"":""pointed arrow at the left and arrow facing down"",""sender"":{""id"":""01JHGYMF2YXN13XV0GK3FC4GF5"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-14T00:10:19.43485714Z,false,2025-01-14T00:10:48.151618681Z,01JHGYMF2YXN13XV0GK3FC4GF5,2025-01-14T00:09:43.216642922Z,true,2025-01-14T00:10:48.05606476Z,01JHGXA8K9CYY9WWB3KNN9P1DR,2025-01-13T23:15:39.706505401Z,61,2025-01-13T23:15:39.706505401Z,false,2025-01-14T00:09:44.030456852Z,01JHGYQGQSJ1M6XPHESPT0NPA3,2025-01-14T00:09:43.216642922Z,65,2025-01-13T23:15:39.706505401Z,3,2025-01-13T23:15:39.706505401Z,4,2025-01-13T23:15:39.706505401Z,/tangrams/454_344.png,2025-01-14T00:10:48.151618681Z,/tangrams/454_344.png,2025-01-14T00:10:42.578161818Z,2,2025-01-13T23:15:47.501480531Z,true,2025-01-14T00:09:42.848564855Z,"[""/tangrams/48_172.png"",""/tangrams/96_369.png"",""/tangrams/454_344.png"",""/tangrams/298_125.png""]",2025-01-13T23:15:39.706505401Z,/tangrams/96_369.png,2025-01-13T23:15:39.706505401Z,14,2025-01-13T23:15:39.706505401Z,61,2025-01-13T23:15:39.706505401Z
01JHH12WNWHWYS2TNJPZ1Y8M9R,01JHGXA9D1SKK9X8PG3KN0P6AW,2025-01-13T23:48:18.236108488Z,"[{""text"":""black square on bottom right side"",""sender"":{""id"":""01JHH0YQZ84PFJ36HCG2DQ1WZG"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-14T00:07:24.907168951Z,true,2025-01-14T00:07:34.244461868Z,01JHH0YQZ84PFJ36HCG2DQ1WZG,2025-01-14T00:07:15.801268357Z,true,2025-01-14T00:07:34.152545815Z,01JHGXA9D8VBTTYVNX9Z83PSWE,2025-01-13T23:48:18.236108488Z,23,2025-01-13T23:48:18.236108488Z,false,2025-01-14T00:07:16.706025937Z,01JHH0YX6G87C1BCBA71YXHWB6,2025-01-14T00:07:15.801268357Z,65,2025-01-13T23:48:18.236108488Z,1,2025-01-13T23:48:18.236108488Z,4,2025-01-13T23:48:18.236108488Z,/tangrams/266_359.png,2025-01-14T00:07:34.244461868Z,/tangrams/266_359.png,2025-01-14T00:07:30.220476942Z,2,2025-01-13T23:48:25.56310386Z,true,2025-01-14T00:07:15.425940849Z,"[""/tangrams/107_455.png"",""/tangrams/266_359.png"",""/tangrams/104_218.png"",""/tangrams/389_297.png""]",2025-01-13T23:48:18.236108488Z,/tangrams/266_359.png,2025-01-13T23:48:18.236108488Z,8,2025-01-13T23:48:18.236108488Z,23,2025-01-13T23:48:18.236108488Z
01JHH1585E022JFW1S0AZR1RKM,01JHGZPHKS3A37VD9B92NX682M,2025-01-13T23:49:35.534901546Z,,,,,,,false,2025-01-13T23:49:35.534901546Z,01JHGZPHRJ5ZD6415TNF3KYZV0,2025-01-13T23:49:35.534901546Z,19,2025-01-13T23:49:35.534901546Z,,,,,65,2025-01-13T23:49:35.534901546Z,1,2025-01-13T23:49:35.534901546Z,4,2025-01-13T23:49:35.534901546Z,,,,,2,2025-01-13T23:49:40.122031192Z,false,2025-01-13T23:49:35.534901546Z,"[""/tangrams/52_270.png"",""/tangrams/131_194.png"",""/tangrams/32_128.png"",""/tangrams/461_60.png""]",2025-01-13T23:49:35.534901546Z,/tangrams/131_194.png,2025-01-13T23:49:35.534901546Z,4,2025-01-13T23:49:35.534901546Z,19,2025-01-13T23:49:35.534901546Z
01JHGYSR52SJ7CR3FN265YX4DT,01JHGXA5ECT2MRTG1SYKEMG9HC,2025-01-13T23:08:21.538921394Z,"[{""text"":""batman logo"",""sender"":{""id"":""01JHGYMH2SXK8K9SGP4ENY4AKD"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-13T23:34:23.039323887Z,true,2025-01-13T23:34:31.20890351Z,01JHGYMH2SXK8K9SGP4ENY4AKD,2025-01-13T23:34:18.939263301Z,true,2025-01-13T23:34:31.036849379Z,01JHGXA5EMBGQ1B4AVN0AEX608,2025-01-13T23:08:21.538921394Z,40,2025-01-13T23:08:21.538921394Z,false,2025-01-13T23:34:19.345902683Z,01JHGYKYWW3YNWPQMTJ524RNNW,2025-01-13T23:34:18.939263301Z,65,2025-01-13T23:08:21.538921394Z,2,2025-01-13T23:08:21.538921394Z,4,2025-01-13T23:08:21.538921394Z,/tangrams/286_434.png,2025-01-13T23:34:31.20890351Z,/tangrams/286_434.png,2025-01-13T23:34:27.290016292Z,2,2025-01-13T23:08:25.106298648Z,true,2025-01-13T23:34:18.693585716Z,"[""/tangrams/322_317.png"",""/tangrams/286_434.png"",""/tangrams/234_225.png"",""/tangrams/117_383.png""]",2025-01-13T23:08:21.538921394Z,/tangrams/286_434.png,2025-01-13T23:08:21.538921394Z,9,2025-01-13T23:08:21.538921394Z,40,2025-01-13T23:08:21.538921394Z
01JHGYTP7SV9C1B30GA4KZMG5Z,01JHGXA5PPC3CZEA501SJA5QJF,2025-01-13T23:08:52.346008738Z,"[{""text"":""Zig zag on top looks like mountain"",""sender"":{""id"":""01JHGYMM1PTTCH1GNQHE3PR390"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-13T23:35:38.483962647Z,true,2025-01-13T23:35:46.233532607Z,01JHGYMM1PTTCH1GNQHE3PR390,2025-01-13T23:35:27.795239153Z,true,2025-01-13T23:35:46.177557184Z,01JHGXA5PZMX0FH1QDWHJ0ZNZJ,2025-01-13T23:08:52.346008738Z,50,2025-01-13T23:08:52.346008738Z,false,2025-01-13T23:35:28.222742429Z,01JHGYM4EZCJTJ0YMEQNN71SN8,2025-01-13T23:35:27.795239153Z,65,2025-01-13T23:08:52.346008738Z,3,2025-01-13T23:08:52.346008738Z,4,2025-01-13T23:08:52.346008738Z,/tangrams/364_312.png,2025-01-13T23:35:46.233532607Z,/tangrams/364_312.png,2025-01-13T23:35:42.114379662Z,2,2025-01-13T23:08:56.765004488Z,true,2025-01-13T23:35:27.207702482Z,"[""/tangrams/364_312.png"",""/tangrams/268_234.png"",""/tangrams/60_345.png"",""/tangrams/406_64.png""]",2025-01-13T23:08:52.346008738Z,/tangrams/364_312.png,2025-01-13T23:08:52.346008738Z,3,2025-01-13T23:08:52.346008738Z,50,2025-01-13T23:08:52.346008738Z
01JHGZ734DJCP64W6FG6N9HVGQ,01JHGXA8K05GXJN42QRWSPRVCR,2025-01-13T23:15:38.765650854Z,"[{""text"":""most white space"",""sender"":{""id"":""01JHGYQGQSJ1M6XPHESPT0NPA3"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""angled flat base with 2 agnled things"",""sender"":{""id"":""01JHGYQGQSJ1M6XPHESPT0NPA3"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-13T23:26:53.742863209Z,true,2025-01-13T23:27:02.308934107Z,01JHGYQGQSJ1M6XPHESPT0NPA3,2025-01-13T23:26:06.725745475Z,true,2025-01-13T23:27:02.169417419Z,01JHGXA8K9CYY9WWB3KNN9P1DR,2025-01-13T23:15:38.765650854Z,10,2025-01-13T23:15:38.765650854Z,false,2025-01-13T23:26:07.22915717Z,01JHGYMF2YXN13XV0GK3FC4GF5,2025-01-13T23:26:06.725745475Z,65,2025-01-13T23:15:38.765650854Z,0,2025-01-13T23:15:38.765650854Z,4,2025-01-13T23:15:38.765650854Z,/tangrams/96_369.png,2025-01-13T23:27:02.308934107Z,/tangrams/96_369.png,2025-01-13T23:26:57.393637557Z,2,2025-01-13T23:15:41.509722115Z,true,2025-01-13T23:26:06.421873558Z,"[""/tangrams/96_369.png"",""/tangrams/48_172.png"",""/tangrams/171_285.png"",""/tangrams/4_370.png""]",2025-01-13T23:15:38.765650854Z,/tangrams/96_369.png,2025-01-13T23:15:38.765650854Z,11,2025-01-13T23:15:38.765650854Z,10,2025-01-13T23:15:38.765650854Z
01JHGZFXPK8VP35K5B6Z28NJ26,01JHGXA94MWM6HZKQDFGRZJHVZ,2025-01-13T23:20:28.115853463Z,"[{""text"":""like a horn at the far left"",""sender"":{""id"":""01JHGYYZAFQVWSS5HGG8Z3Z7NY"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-13T23:39:30.169013051Z,true,2025-01-13T23:39:39.619161015Z,01JHGYYZAFQVWSS5HGG8Z3Z7NY,2025-01-13T23:39:12.153680964Z,true,2025-01-13T23:39:39.560464185Z,01JHGXA94WM3BS764CKQDNKE7G,2025-01-13T23:20:28.115853463Z,31,2025-01-13T23:20:28.115853463Z,false,2025-01-13T23:39:12.75178397Z,01JHGZ597H8SJTZ1EQV7PB9BHK,2025-01-13T23:39:12.153680964Z,65,2025-01-13T23:20:28.115853463Z,1,2025-01-13T23:20:28.115853463Z,4,2025-01-13T23:20:28.115853463Z,/tangrams/427_14.png,2025-01-13T23:39:39.619161015Z,/tangrams/427_14.png,2025-01-13T23:39:34.207233679Z,2,2025-01-13T23:20:34.322142015Z,true,2025-01-13T23:39:11.640894179Z,"[""/tangrams/282_449.png"",""/tangrams/427_14.png"",""/tangrams/323_217.png"",""/tangrams/48_446.png""]",2025-01-13T23:20:28.115853463Z,/tangrams/427_14.png,2025-01-13T23:20:28.115853463Z,16,2025-01-13T23:20:28.115853463Z,31,2025-01-13T23:20:28.115853463Z
01JHH19S7HETVQTZ61T887ZF9Z,01JHH0X766HVJAGH7TTH59Y0W4,2025-01-13T23:52:04.081616758Z,"[{""text"":""semi arrow faced down"",""sender"":{""id"":""01JHH11CESKD8SB0E3KB3Q3DW5"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-14T00:21:36.648268757Z,true,2025-01-14T00:21:43.841237083Z,01JHH11CESKD8SB0E3KB3Q3DW5,2025-01-14T00:21:19.727181494Z,true,2025-01-14T00:21:43.750462239Z,01JHH0X7GTPCX3VXBFSWNB3R3B,2025-01-13T23:52:04.081616758Z,42,2025-01-13T23:52:04.081616758Z,false,2025-01-14T00:21:20.549234485Z,01JHH0YND74V597ZJK7WC682A1,2025-01-14T00:21:19.727181494Z,65,2025-01-13T23:52:04.081616758Z,2,2025-01-13T23:52:04.081616758Z,4,2025-01-13T23:52:04.081616758Z,/tangrams/439_425.png,2025-01-14T00:21:43.841237083Z,/tangrams/439_425.png,2025-01-14T00:21:39.694586027Z,2,2025-01-13T23:52:18.518408449Z,true,2025-01-14T00:21:19.403646148Z,"[""/tangrams/238_131.png"",""/tangrams/100_47.png"",""/tangrams/439_425.png"",""/tangrams/456_192.png""]",2025-01-13T23:52:04.081616758Z,/tangrams/439_425.png,2025-01-13T23:52:04.081616758Z,11,2025-01-13T23:52:04.081616758Z,42,2025-01-13T23:52:04.081616758Z
01JHH1R13DGEDRJPVSXPEWGA6H,01JHH13M2S23P7QN8ZCPRTQ06C,2025-01-13T23:59:50.893989099Z,"[{""text"":""three shape"",""sender"":{""id"":""01JHH17N061SS0V7EV4HQVWRQS"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""mountains?"",""sender"":{""id"":""01JHH1DDC35W8XVECE33KBFKN1"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""middle triangle"",""sender"":{""id"":""01JHH17N061SS0V7EV4HQVWRQS"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-14T00:21:18.586274133Z,true,2025-01-14T00:21:33.492843991Z,01JHH17N061SS0V7EV4HQVWRQS,2025-01-14T00:20:45.138405032Z,true,2025-01-14T00:21:33.407343297Z,01JHH15NTHTD78CJ9F7P0FXSBC,2025-01-13T23:59:50.893989099Z,35,2025-01-13T23:59:50.893989099Z,false,2025-01-14T00:20:45.755268817Z,01JHH1DDC35W8XVECE33KBFKN1,2025-01-14T00:20:45.138405032Z,65,2025-01-13T23:59:50.893989099Z,2,2025-01-13T23:59:50.893989099Z,4,2025-01-13T23:59:50.893989099Z,/tangrams/209_402.png,2025-01-14T00:21:33.492843991Z,/tangrams/209_402.png,2025-01-14T00:21:29.390457186Z,2,2025-01-14T00:00:03.735363647Z,true,2025-01-14T00:20:44.803755904Z,"[""/tangrams/149_425.png"",""/tangrams/289_73.png"",""/tangrams/439_314.png"",""/tangrams/209_402.png""]",2025-01-13T23:59:50.893989099Z,/tangrams/209_402.png,2025-01-13T23:59:50.893989099Z,4,2025-01-13T23:59:50.893989099Z,35,2025-01-13T23:59:50.893989099Z
01JHGXMCR3N5RE4JED63ZKP3X1,01JHGXA1K60RPS505SW02ZT20A,2025-01-13T22:47:57.443086851Z,"[{""text"":""maple leaf"",""sender"":{""id"":""01JHGXEK53S5SN4WBDDSMET88E"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-13T23:03:02.459697584Z,true,2025-01-13T23:03:06.927539934Z,01JHGXEK53S5SN4WBDDSMET88E,2025-01-13T23:02:55.715455165Z,true,2025-01-13T23:03:06.908938137Z,01JHGXA1KE4DV636BF0N2HJ8PC,2025-01-13T22:47:57.443086851Z,34,2025-01-13T22:47:57.443086851Z,false,2025-01-13T23:02:55.911624569Z,01JHGXDQD2GZ5FK506PKW4QCTC,2025-01-13T23:02:55.715455165Z,65,2025-01-13T22:47:57.443086851Z,2,2025-01-13T22:47:57.443086851Z,4,2025-01-13T22:47:57.443086851Z,/tangrams/112_285.png,2025-01-13T23:03:06.927539934Z,/tangrams/112_285.png,2025-01-13T23:03:03.622911687Z,2,2025-01-13T22:47:58.108607973Z,true,2025-01-13T23:02:55.652045411Z,"[""/tangrams/235_154.png"",""/tangrams/112_285.png"",""/tangrams/426_17.png"",""/tangrams/132_30.png""]",2025-01-13T22:47:57.443086851Z,/tangrams/112_285.png,2025-01-13T22:47:57.443086851Z,3,2025-01-13T22:47:57.443086851Z,34,2025-01-13T22:47:57.443086851Z
