id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,correct,correctLastChangedAt,director,directorLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,justStarted,justStartedLastChangedAt,matcher,matcherLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,selection,selectionLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JHR56EQKF9ZN2PF71MXZXC9V,01JHR4306V1QFSAVZ1WYPPS4ZQ,2025-01-16T18:14:50.355235865Z,"[{""text"":""Looks like a full body with arms and legs"",""sender"":{""id"":""01JHR4YFXAFJF3YB2NQ7T1Q6J2"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-16T18:22:54.628534481Z,false,2025-01-16T18:23:04.878007486Z,01JHR4YFXAFJF3YB2NQ7T1Q6J2,2025-01-16T18:22:30.758136929Z,true,2025-01-16T18:23:04.856568461Z,01JHR43073B4WBGWCZ0BAJ2A12,2025-01-16T18:14:50.355235865Z,9,2025-01-16T18:14:50.355235865Z,false,2025-01-16T18:22:31.060380941Z,01JHR50REF7YTJ0PKTD9HXKVX9,2025-01-16T18:22:30.758136929Z,65,2025-01-16T18:14:50.355235865Z,0,2025-01-16T18:14:50.355235865Z,4,2025-01-16T18:14:50.355235865Z,/tangrams/408_212.png,2025-01-16T18:23:04.878007486Z,/tangrams/408_212.png,2025-01-16T18:23:01.627492731Z,2,2025-01-16T18:14:50.836684287Z,true,2025-01-16T18:22:30.694248522Z,"[""/tangrams/408_212.png"",""/tangrams/266_216.png"",""/tangrams/266_212.png"",""/tangrams/408_216.png""]",2025-01-16T18:14:50.355235865Z,/tangrams/408_216.png,2025-01-16T18:14:50.355235865Z,10,2025-01-16T18:14:50.355235865Z,9,2025-01-16T18:14:50.355235865Z
01JHR5MQ36W3SMTWSJ37FCWK99,01JHR431HPBAKRAVRE1TM3TDJ8,2025-01-16T18:22:37.670884419Z,,,,,,,false,2025-01-16T18:22:37.670884419Z,01JHR431HXNZDY0T9MGPCJ1R8D,2025-01-16T18:22:37.670884419Z,39,2025-01-16T18:22:37.670884419Z,,,,,65,2025-01-16T18:22:37.670884419Z,2,2025-01-16T18:22:37.670884419Z,4,2025-01-16T18:22:37.670884419Z,,,,,2,2025-01-16T18:22:40.013480965Z,false,2025-01-16T18:22:37.670884419Z,"[""/tangrams/215_7.png"",""/tangrams/215_106.png"",""/tangrams/462_7.png"",""/tangrams/462_106.png""]",2025-01-16T18:22:37.670884419Z,/tangrams/215_7.png,2025-01-16T18:22:37.670884419Z,8,2025-01-16T18:22:37.670884419Z,39,2025-01-16T18:22:37.670884419Z
01JHR529T9DJQFTWEVF0G14GDD,01JHR42WDD2G3RZC8T3W4RBFZD,2025-01-16T18:12:34.249904034Z,"[{""text"":""razor tail with mountain top"",""sender"":{""id"":""01JHR4TGX28ZAXSD61QH4HEX4P"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-16T18:37:19.382009668Z,true,2025-01-16T18:37:35.909280397Z,01JHR4TGX28ZAXSD61QH4HEX4P,2025-01-16T18:37:07.853801297Z,true,2025-01-16T18:37:35.858054811Z,01JHR42WDPNME4FZNVX8K7CRAA,2025-01-16T18:12:34.249904034Z,35,2025-01-16T18:12:34.249904034Z,false,2025-01-16T18:37:08.213952816Z,01JHR4ZV6BT0QS0VTKJ3E817M8,2025-01-16T18:37:07.853801297Z,65,2025-01-16T18:12:34.249904034Z,2,2025-01-16T18:12:34.249904034Z,4,2025-01-16T18:12:34.249904034Z,/tangrams/314_317.png,2025-01-16T18:37:35.909280397Z,/tangrams/314_317.png,2025-01-16T18:37:32.043511869Z,2,2025-01-16T18:12:34.711965849Z,true,2025-01-16T18:37:07.684785007Z,"[""/tangrams/89_428.png"",""/tangrams/89_317.png"",""/tangrams/314_317.png"",""/tangrams/314_428.png""]",2025-01-16T18:12:34.249904034Z,/tangrams/314_317.png,2025-01-16T18:12:34.249904034Z,4,2025-01-16T18:12:34.249904034Z,35,2025-01-16T18:12:34.249904034Z
01JHR5G2Q7J4DNV535KXTJJ82H,01JHR4310K67C573H1YN28HCX5,2025-01-16T18:20:05.735594322Z,,,,,,,false,2025-01-16T18:20:05.735594322Z,01JHR4310TYR4EC380PNETERVQ,2025-01-16T18:20:05.735594322Z,21,2025-01-16T18:20:05.735594322Z,,,,,65,2025-01-16T18:20:05.735594322Z,1,2025-01-16T18:20:05.735594322Z,4,2025-01-16T18:20:05.735594322Z,,,,,2,2025-01-16T18:20:07.028003852Z,false,2025-01-16T18:20:05.735594322Z,"[""/tangrams/234_463.png"",""/tangrams/100_456.png"",""/tangrams/100_463.png"",""/tangrams/234_456.png""]",2025-01-16T18:20:05.735594322Z,/tangrams/100_463.png,2025-01-16T18:20:05.735594322Z,6,2025-01-16T18:20:05.735594322Z,21,2025-01-16T18:20:05.735594322Z
01JHR5PR6EM1GAKPX5AJJT81MF,01JHR431TWR1ZVYZ837Y7AD1ZB,2025-01-16T18:23:44.334572761Z,"[{""text"":""diamond with a shrrp tail"",""sender"":{""id"":""01JHR570ZDA05FKRTH0YP55G1T"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""which?"",""sender"":{""id"":""01JHR4XT49D3WBWWHYGJ7DKGZ7"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-16T18:57:02.391073391Z,true,2025-01-16T18:57:14.095718837Z,01JHR570ZDA05FKRTH0YP55G1T,2025-01-16T18:56:36.455397051Z,true,2025-01-16T18:57:13.422841721Z,01JHR431V3B8E8BZT8NB36629A,2025-01-16T18:23:44.334572761Z,56,2025-01-16T18:23:44.334572761Z,false,2025-01-16T18:56:37.051742545Z,01JHR4XT49D3WBWWHYGJ7DKGZ7,2025-01-16T18:56:36.455397051Z,65,2025-01-16T18:23:44.334572761Z,3,2025-01-16T18:23:44.334572761Z,4,2025-01-16T18:23:44.334572761Z,/tangrams/225_189.png,2025-01-16T18:57:14.095718837Z,/tangrams/225_189.png,2025-01-16T18:57:07.117750115Z,2,2025-01-16T18:23:47.749984537Z,true,2025-01-16T18:56:35.90181183Z,"[""/tangrams/225_189.png"",""/tangrams/97_189.png"",""/tangrams/225_16.png"",""/tangrams/97_16.png""]",2025-01-16T18:23:44.334572761Z,/tangrams/225_189.png,2025-01-16T18:23:44.334572761Z,9,2025-01-16T18:23:44.334572761Z,56,2025-01-16T18:23:44.334572761Z
01JHR65C0D4J6716DPBCMN4ATJ,01JHR5QN3P92PZF1776ESWQ2ZV,2025-01-16T18:31:43.37323424Z,"[{""text"":""rocket"",""sender"":{""id"":""01JHR5T084CVJM0GE602TH4Y7Y"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""drill or half drill"",""sender"":{""id"":""01JHR5V4XY5J710EPV2NMHXQR9"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""drone or head"",""sender"":{""id"":""01JHR5V4XY5J710EPV2NMHXQR9"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""drill"",""sender"":{""id"":""01JHR5T084CVJM0GE602TH4Y7Y"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-16T18:57:22.128378607Z,true,2025-01-16T18:57:30.128356517Z,01JHR5T084CVJM0GE602TH4Y7Y,2025-01-16T18:56:26.061119986Z,true,2025-01-16T18:57:29.784905884Z,01JHR5QN5SNG6WYN3Y79J94KCV,2025-01-16T18:31:43.37323424Z,49,2025-01-16T18:31:43.37323424Z,false,2025-01-16T18:56:27.778899782Z,01JHR5V4XY5J710EPV2NMHXQR9,2025-01-16T18:56:26.061119986Z,65,2025-01-16T18:31:43.37323424Z,3,2025-01-16T18:31:43.37323424Z,4,2025-01-16T18:31:43.37323424Z,/tangrams/112_277.png,2025-01-16T18:57:30.128356517Z,/tangrams/112_277.png,2025-01-16T18:57:24.885330662Z,2,2025-01-16T18:31:49.611096364Z,true,2025-01-16T18:56:25.46330998Z,"[""/tangrams/112_333.png"",""/tangrams/96_277.png"",""/tangrams/96_333.png"",""/tangrams/112_277.png""]",2025-01-16T18:31:43.37323424Z,/tangrams/112_277.png,2025-01-16T18:31:43.37323424Z,2,2025-01-16T18:31:43.37323424Z,49,2025-01-16T18:31:43.37323424Z
01JHR82TWDHVGCJPAZ910Q5X5J,01JHR5QZZCQ3XD1GRXSEKM28YA,2025-01-16T19:05:17.453251512Z,"[{""text"":""upward arrow to the left and C on the right"",""sender"":{""id"":""01JHR674TJXGJ06FJDH62TT1GD"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-16T19:41:10.049713026Z,true,2025-01-16T19:41:20.312551415Z,01JHR674TJXGJ06FJDH62TT1GD,2025-01-16T19:40:51.632343487Z,true,2025-01-16T19:41:20.245584107Z,01JHR5R01G0KPZNMZRCQ3WT90N,2025-01-16T19:05:17.453251512Z,47,2025-01-16T19:05:17.453251512Z,false,2025-01-16T19:40:52.354619861Z,01JHR77X5JAF1HERK02F13SC28,2025-01-16T19:40:51.632343487Z,65,2025-01-16T19:05:17.453251512Z,2,2025-01-16T19:05:17.453251512Z,4,2025-01-16T19:05:17.453251512Z,/tangrams/118_439.png,2025-01-16T19:41:20.312551415Z,/tangrams/118_439.png,2025-01-16T19:41:16.565841581Z,2,2025-01-16T19:05:27.112439776Z,true,2025-01-16T19:40:51.39686492Z,"[""/tangrams/159_439.png"",""/tangrams/118_439.png"",""/tangrams/118_187.png"",""/tangrams/159_187.png""]",2025-01-16T19:05:17.453251512Z,/tangrams/118_439.png,2025-01-16T19:05:17.453251512Z,16,2025-01-16T19:05:17.453251512Z,47,2025-01-16T19:05:17.453251512Z
01JHR53XZZQQE8HBMXHK825SDM,01JHR42X7NRGQJJ9AMJQ23744Q,2025-01-16T18:13:27.679276457Z,"[{""text"":""3 white triangles"",""sender"":{""id"":""01JHR4XTHGJ5D87PJCSQW4SQSH"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-16T18:43:39.845522737Z,true,2025-01-16T18:43:48.922045848Z,01JHR4XTHGJ5D87PJCSQW4SQSH,2025-01-16T18:43:32.317578511Z,true,2025-01-16T18:43:48.707740587Z,01JHR42X7YDX82PN8CTM1BH93X,2025-01-16T18:13:27.679276457Z,51,2025-01-16T18:13:27.679276457Z,false,2025-01-16T18:43:32.854451533Z,01JHR4XXN0AJ3DMBS3X7MGFA5Z,2025-01-16T18:43:32.317578511Z,65,2025-01-16T18:13:27.679276457Z,3,2025-01-16T18:13:27.679276457Z,4,2025-01-16T18:13:27.679276457Z,/tangrams/263_63.png,2025-01-16T18:43:48.922045848Z,/tangrams/263_63.png,2025-01-16T18:43:42.984830353Z,2,2025-01-16T18:13:28.462010924Z,true,2025-01-16T18:43:32.044433902Z,"[""/tangrams/141_63.png"",""/tangrams/141_61.png"",""/tangrams/263_61.png"",""/tangrams/263_63.png""]",2025-01-16T18:13:27.679276457Z,/tangrams/263_63.png,2025-01-16T18:13:27.679276457Z,4,2025-01-16T18:13:27.679276457Z,51,2025-01-16T18:13:27.679276457Z
01JHR5HJA8XRXDBX2E0CQ8QPFG,01JHR4319FDM5F382CT507NMQQ,2025-01-16T18:20:54.472972203Z,"[{""text"":""what is it"",""sender"":{""id"":""01JHR4RS4482NPE9JWEY0TJHZZ"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-16T18:22:23.455412051Z,false,2025-01-16T18:22:29.787727639Z,01JHR4RS4482NPE9JWEY0TJHZZ,2025-01-16T18:22:12.55113589Z,true,2025-01-16T18:22:29.770090207Z,01JHR4319P5FKEPZASK9GBP3RC,2025-01-16T18:20:54.472972203Z,1,2025-01-16T18:20:54.472972203Z,false,2025-01-16T18:22:13.083643229Z,01JHR5DCH6ZBHK8ZR15V3WNEEJ,2025-01-16T18:22:12.55113589Z,65,2025-01-16T18:20:54.472972203Z,0,2025-01-16T18:20:54.472972203Z,4,2025-01-16T18:20:54.472972203Z,/tangrams/49_403.png,2025-01-16T18:22:29.787727639Z,/tangrams/49_403.png,2025-01-16T18:22:26.576632884Z,2,2025-01-16T18:20:55.240039198Z,true,2025-01-16T18:22:12.495442139Z,"[""/tangrams/184_245.png"",""/tangrams/49_403.png"",""/tangrams/184_403.png"",""/tangrams/49_245.png""]",2025-01-16T18:20:54.472972203Z,/tangrams/49_245.png,2025-01-16T18:20:54.472972203Z,2,2025-01-16T18:20:54.472972203Z,1,2025-01-16T18:20:54.472972203Z
01JHR5HJXZ28N5FMHKNJPM98QK,01JHR4319FDM5F382CT507NMQQ,2025-01-16T18:20:55.103431662Z,"[{""text"":""solid base triangles top"",""sender"":{""id"":""01JHR5DCH6ZBHK8ZR15V3WNEEJ"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-16T18:56:29.681112252Z,true,2025-01-16T18:56:43.615513153Z,01JHR5DCH6ZBHK8ZR15V3WNEEJ,2025-01-16T18:56:21.28671843Z,true,2025-01-16T18:56:43.486124618Z,01JHR4319P5FKEPZASK9GBP3RC,2025-01-16T18:20:55.103431662Z,60,2025-01-16T18:20:55.103431662Z,false,2025-01-16T18:56:22.253745204Z,01JHR4RS4482NPE9JWEY0TJHZZ,2025-01-16T18:56:21.28671843Z,65,2025-01-16T18:20:55.103431662Z,3,2025-01-16T18:20:55.103431662Z,4,2025-01-16T18:20:55.103431662Z,/tangrams/49_16.png,2025-01-16T18:56:43.615513153Z,/tangrams/49_16.png,2025-01-16T18:56:37.577065538Z,2,2025-01-16T18:20:57.789310813Z,true,2025-01-16T18:56:20.798298515Z,"[""/tangrams/184_16.png"",""/tangrams/49_16.png"",""/tangrams/184_99.png"",""/tangrams/49_99.png""]",2025-01-16T18:20:55.103431662Z,/tangrams/49_16.png,2025-01-16T18:20:55.103431662Z,13,2025-01-16T18:20:55.103431662Z,60,2025-01-16T18:20:55.103431662Z
