playerID,prolificID,bonus,exitStepDone,gameID,age,gender,strategy,enjoy,feedback,education,gamefailed
01JJWST72D8JMBPRE0MBSC2V01,6744d143eddffd17d345b192,1.83,TRUE,01JJWRR8X7YC0AJHWDFXTMFZRB,24,Male,Our strategy was flawless - we picked the start shape that was featured on the image an it was extremely quick and thoughtless by half way through.,"Yes they were great, enjoyed that alot!",,bachelor,NA
01JJWT1E1ZYRXCAGZ20P4CJP3G,66bbb17723fb2b808cea092b,1.29,TRUE,01JJWSR3KHW2NPN0R7H4WW39R7,39,woman,I made sure that my partner and I agreed on the same words and then we keep repaeting to get it correct,I really enjoyed playing with my partner,No feedback,master,NA
01JJWQS6AQ9XQWWBZFG5QMDMK8,62b9c2f1e55fe9f17dfedc5d,NA,NA,01JJWSR6G9Z0CEPWXAMKJ8HE77,NA,NA,NA,NA,NA,NA,NA
01JJWR6XK1CVES85T7PJJTVFR6,663f825add0615896204b0d8,0.18,TRUE,01JJWQM9NN31AH9EPQFG21TR1J,40,Male,Loads of communication is the key to describe the shape in relation to real objects - eg: letter E or triangle or arrow head etc,No - my partner was terrible at communicating and did not respond/pick the shape etc on time!,"When a shape was selected as matcher, it didn't get highlighted to confirm my input.",master,NA
01JJWR8KFVXWYDQ6YE1YR69PA7,672943f01665b053c5cd5c86,1.5,TRUE,01JJWQM94XQAQVWGZG992VCZZY,26,Male,We had a codename for each of the icon,Yes! Fast and attentive folk,,master,NA
01JJWQRJMBSB61FHVSNY79RF1Y,6018a5c0e1600b187ccb8693,0,NA,01JJWQM3PFQBZ8D8TSMQCH27Y7,NA,NA,NA,NA,NA,NA,NA
01JJWQSQV9SPPYA5PX985YMZYW,5f516d96bf6cde3b04b94b69,1.74,TRUE,01JJWQM4SXYWDXPAAXPXF6RTWY,34,male,describing key shape details or what they obviously looked like at first glance,It was a lot of fun actually working together. We bonded. Kind of <3 ,No problems but occasional lag,bachelor,NA
01JJWQYAXFA06T43169FFGR53K,675436e14d7ef1173a74a5b8,0.51,TRUE,01JJWQM844MK0XHZFTGEC09EQ6,32,Female,We try to give each shape a name.,the game was fun because my partner came up with a perfect way to describe the diagram. ,,bachelor,NA
01JJWR0420CMA9MSBPY8QTX9E6,67269f439696d166fbb74e09,1.86,TRUE,01JJWQM8WGY44HHCQ0AQQ6RXGH,23,Male,We used the number of legs and the shape of the base of the figures to describe them.  ,Very much,"No, it went on smoothly for me",bachelor,NA
01JJWR4B3NQYDQQZFR048P98PH,67709ec28bdf0084bd3b231b,0.45,TRUE,01JJWQM9DAGFZKW8XR8W2D95AS,40,male,the shape,yes,,bachelor,NA
01JJWRA8P00NRWVV7JQMKBQJJE,67274a937bc73438d89976b8,0,NA,01JJWQM9Z0665TE8FH60006TCE,NA,NA,NA,NA,NA,NA,NA
01JJWQS079KJJ1NMPBKT9GZENR,5755c957eb80c4000741a9ce,1.83,TRUE,01JJWQM2A5CEPTA6591NYPTA3G,42,Male,"I tried to find something unique about the shape and relay that, and then I gradually adopted more of my partner's lingo as we referred to similar shapes.","It was fun, some of the descriptions were hilarious ""Dino with a knife"" was amazing.","It sometimes hung a few times between trials, but was otherwise fine. ",master,NA
01JJWQS3TH2KYGFDJXE937C6SG,58954e2dc88c680001dd4b7e,1.83,TRUE,01JJWQM7JYKRFWJQSYFADXG4VD,60,Male,"First we over described, then it was duck, top hat, legs, ziggy, shorthand and quicker","Yes it was fun, we even chatted a bit, we got so fast.",no problems,high-school,NA
01JJWQX6XCHAXPW1QCDP1A36BC,672ab38f104e8899317d9fda,1.47,TRUE,01JJWQMH0K69BPKF6J67JXHA4V,64,female,,,,master,NA
01JJWS6MCWFMZ6PFWSX5X2X9S5,57dd186e6598aa0001992616,NA,TRUE,01JJWSR6G9Z0CEPWXAMKJ8HE77,NA,NA,NA,NA,NA,NA,nogame
01JJWT1R37X3T25GBD6TDVV3MY,6715bc112785851334e0d1ac,1.92,TRUE,01JJWSR2RMXQ5JGXR7VBY26NTR,30,male,find easily identifiable shapes,it was fun,,master,NA
01JJWQXQKSZ2ZK2K09ZDQ521T6,5ba91985c4da2d00015d4a11,1.89,TRUE,01JJWQM4ESCAKJV1KX886CJPAJ,29,Male,"We focused on the shapes, and in the case of it being blocky, we called it ""Blob"", and we called the one shape ""Cat"". Arrows facing left/right, diamond shapes.","Yes, we really grasped it quite quickly.",None.,high-school,NA
01JJWSWX3E2QYJW795A8F06CAH,63052f20afc39e87110eb83e,1.29,TRUE,01JJWSR3KHW2NPN0R7H4WW39R7,46,Male,"My strategy in the game was to use short, clear descriptions to help my partner identify the right shape. I also pay close attention to my partner’s messages.","No, I didn’t really enjoy it. My partner wasn’t using the right keywords at the right time, which made it hard to make clear choices. Their messages felt like a bot and purposely.",I didn’t have any issues during the game.,high-school,NA
01JJWQS0RJWGHXVT4DCY7G6C9V,672e4f7596c415fb33dce592,1.89,TRUE,01JJWQM4ESCAKJV1KX886CJPAJ,32,male,i use the white triangle and rectangle as identifyers ,yes we found a rhythm rather quickly,nothing,bachelor,NA
01JJWQSNZ02GB719AF6G807QS2,5f01c985f119a1317aa68d30,1.83,TRUE,01JJWQM2A5CEPTA6591NYPTA3G,32,female,I tried to describe what the shapes resembled to me (such as dinosaur or a Christmas tree),"Yes, I enjoyed it when my partner recognised what I was referring to and when we got accustomed to each other's way of referring to the shapes.",I did not encounter any problems.,bachelor,NA
01JJWQTAQZ7PRR9KCZDS80XQAT,6775ea970c07e5ed9a2803fe,0.18,NA,01JJWQM9NN31AH9EPQFG21TR1J,NA,NA,NA,NA,NA,NA,NA
01JJWQWB9WDNKTRJPVJQ7GEFB9,5e437d7404eaba215eafbd2a,NA,NA,01JJWSR6G9Z0CEPWXAMKJ8HE77,NA,NA,NA,NA,NA,NA,NA
01JJWQS2GVABVS7896RA49V4PP,5e3f04fdb721da159417a725,1.83,TRUE,01JJWQM7JYKRFWJQSYFADXG4VD,55,female,devised names for each pattern,very nice my partner had some intelligence ,all good Ty ,high-school,NA
01JJWQWBMMEEFTMNDEWWJC8W63,62c5d0cfdf443d24e054d302,NA,NA,01JJWSR6G9Z0CEPWXAMKJ8HE77,NA,NA,NA,NA,NA,NA,NA
01JJWRB9WG64CG27XBCC43EP3V,671813a64cc728d09ef7499d,0,TRUE,01JJWQM9Z0665TE8FH60006TCE,48,male,nothing,yes,no,bachelor,NA
01JJWXBQ01R9YGM3F8P36JETWV,6789074a4282d06820411ec8,NA,NA,01JJWSR6G9Z0CEPWXAMKJ8HE77,NA,NA,NA,NA,NA,NA,NA
