playerID,prolificID,bonus,exitStepDone,gameID,age,gender,strategy,enjoy,feedback,education,gamefailed
01JJWKRE4VS99HHG5HXNXVPD32,6735226eb110b62ab50658d9,1.83,TRUE,01JJWKP8H21P7HMBJZQPTXKYRC,28,Male,Find common descriptions that my partner and I both agreed on. ,Yes they were very good at coming up with nicknames for the pictures,The game froze on us for about 30 seconds. ,high-school,NA
01JJWKRQFA1MJG7ZMFWAAX15SN,668a9e53e7690b3b64d48e92,1.83,TRUE,01JJWKP7WTSPBK8CKK4SWFV9WC,46,male,try and keep it simple by using most noticeable part,yes it was fun,,bachelor,NA
01JJWKSE114SPKWA00B47RA774,61bb392e40db417c1a138dcb,1.74,TRUE,01JJWKP8V1KH0M8ZA8PD30BGKX,51,female,describe the obvious details. if there were shapes I could identify easily or even animals,yes we worked well together,It was great fun,high-school,NA
01JJWKT6FXKZPKSTW5KMM7YGNB,66847b99ad6facc374fd5716,1.17,TRUE,01JJWKP9V1BDTZA2YAN2B3AESV,36,m,INTERESTING,yES,No PROBLEMS,master,NA
01JJWM090X70KQG57J5N5BVZSD,5e9272473f920e5b0caf8279,NA,NA,01JJWKPFSE0CM9VPRXVKN10ETK,NA,NA,NA,NA,NA,NA,NA
01JJWMCECQ8BQZWEFCVY7BKQK6,67221888aa00b953800ae6d1,0,TRUE,01JJWKPAPQWKCKFSQ3PTQ787RR,NA,NA,NA,NA,NA,NA,nogame
01JJWKR2TWD1JT5FMYF7PEBG1P,676af7a57cae28cecaf83c68,NA,NA,01JJWKPFSE0CM9VPRXVKN10ETK,NA,NA,NA,NA,NA,NA,NA
01JJWKRAYTS0FAE3QE8EA491B7,5eea9a9ea8d6d71ba912a73e,1.8,TRUE,01JJWKP5V7RH8SYEQQBH121YV1,39,male,tried to describe as best as i could what i saw as far as shapes and sizes,yes that was a lot of fun and a great experience,"no problems at all, that was a lot of fun, thank you!",high-school,NA
01JJWKS9VHP7DNV05T936Y7VJ3,629642bfde2bf56c1ec2a420,1.77,TRUE,01JJWKP7D50S0464CHP0F33Q9H,39,female,I tried to describe each piece as a real world object.,I did. I thought we worked together really well even though we had different strategies.,We were disconnected at the end.,high-school,NA
01JJWKSB20X089KHE37JBFW5ER,6396044f6ae489bb820c67a5,0,TRUE,01JJWKP95BY0JAB84HRK7734YW,59,male,my strategy is to pay close attention to the director's clues and try to visualize the shapes in my mind, I enjoyed the challenge of trying to figure out which shape the director was describing,trying to guess what the other person is thinking of,high-school,NA
01JJWKV76KWD6MEQJWTZXV6F90,67094d6215b6d0fe3e8c3e39,1.77,TRUE,01JJWKP86PZV6G1BFQBWDQJVQ3,23,Male,we had eventually kind of code language to recognize the figure and shapes faster or point out a certain shape in specific area,"yes, I felt like we had good chemistry and made a good team.",Everything ran with no issues to my knowledge thanks it was fun!!!,bachelor,NA
01JJWKZC9CRF4MAY0XTYK1XDC3,6526f601bedbae17738408b1,1.59,TRUE,01JJWKP9H40NPJDC2HFK9T0H1R,64,Male,being concise to save time and thinking of a 2nd clue asap,"yes, they responded mostly promptly","no issues to report, fun study",other,NA
01JJWM72J9JGZ8HMEG3TG378Y7,675d2f5d0cc936cb053e09eb,0.27,TRUE,01JJWKPAD9X66CP1HACW6GR8A3,54,male,it was detailing,"yes i did, he/she understood me to a point",my partner got disconnected most of the time,bachelor,NA
