id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,correct,correctLastChangedAt,director,directorLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,justStarted,justStartedLastChangedAt,matcher,matcherLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,selection,selectionLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JH96C3ZSQDZWYSBVKRECXJHT,01JH957YR4XPF712ZW4Y9YBKQ6,2025-01-10T22:46:48.057463228Z,"[{""text"":""triangle eye brows, horse"",""sender"":{""id"":""01JH964JJGYGDFS5RQJ16YJ0VW"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-10T23:05:43.390723716Z,false,2025-01-10T23:05:54.756752691Z,01JH964JJGYGDFS5RQJ16YJ0VW,2025-01-10T23:05:34.715458164Z,true,2025-01-10T23:05:54.728679116Z,01JH957YRZT49JYWGK6ZVT9RSH,2025-01-10T22:46:48.057463228Z,32,2025-01-10T22:46:48.057463228Z,false,2025-01-10T23:05:34.979998394Z,01JH95YWSW02RX733R1CWBPCPS,2025-01-10T23:05:34.715458164Z,65,2025-01-10T22:46:48.057463228Z,2,2025-01-10T22:46:48.057463228Z,4,2025-01-10T22:46:48.057463228Z,/tangrams/327_287.png,2025-01-10T23:05:54.756752691Z,/tangrams/327_287.png,2025-01-10T23:05:51.410102545Z,2,2025-01-10T22:46:50.060697722Z,true,2025-01-10T23:05:34.602022115Z,"[""/tangrams/327_193.png"",""/tangrams/327_287.png"",""/tangrams/15_193.png"",""/tangrams/15_287.png""]",2025-01-10T22:46:48.057463228Z,/tangrams/327_193.png,2025-01-10T22:46:48.057463228Z,1,2025-01-10T22:46:48.057463228Z,32,2025-01-10T22:46:48.057463228Z
01JH96C3S5QWV5Q2K85QE3V71D,01JH957YR4XPF712ZW4Y9YBKQ6,2025-01-10T22:46:47.845553202Z,"[{""text"":""the has 2 ears  but doesnt look like horse"",""sender"":{""id"":""01JH95YWSW02RX733R1CWBPCPS"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-10T23:12:02.436752571Z,true,2025-01-10T23:12:09.700017815Z,01JH95YWSW02RX733R1CWBPCPS,2025-01-10T23:11:30.45592223Z,true,2025-01-10T23:12:09.669216883Z,01JH957YRZT49JYWGK6ZVT9RSH,2025-01-10T22:46:47.845553202Z,43,2025-01-10T22:46:47.845553202Z,false,2025-01-10T23:11:30.726939863Z,01JH964JJGYGDFS5RQJ16YJ0VW,2025-01-10T23:11:30.45592223Z,65,2025-01-10T22:46:47.845553202Z,2,2025-01-10T22:46:47.845553202Z,4,2025-01-10T22:46:47.845553202Z,/tangrams/341_201.png,2025-01-10T23:12:09.700017815Z,/tangrams/341_201.png,2025-01-10T23:12:06.346504797Z,2,2025-01-10T22:46:50.645214482Z,true,2025-01-10T23:11:30.347008269Z,"[""/tangrams/327_224.png"",""/tangrams/341_224.png"",""/tangrams/341_201.png"",""/tangrams/327_201.png""]",2025-01-10T22:46:47.845553202Z,/tangrams/341_201.png,2025-01-10T22:46:47.845553202Z,12,2025-01-10T22:46:47.845553202Z,43,2025-01-10T22:46:47.845553202Z
01JH94SRKZPKXF0AC49RC3C8CG,01JH948QF555RZDJAY7VWT5SNP,2025-01-10T22:19:18.015441271Z,"[{""text"":""C with arrow sticking up"",""sender"":{""id"":""01JH94M8757S2F9VFF31KZMFT3"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-10T22:29:23.184077945Z,true,2025-01-10T22:29:35.716336313Z,01JH94M8757S2F9VFF31KZMFT3,2025-01-10T22:29:12.022061566Z,true,2025-01-10T22:29:35.708911334Z,01JH948QFE9AZ834M8MQ1VNDA4,2025-01-10T22:19:18.015441271Z,15,2025-01-10T22:19:18.015441271Z,false,2025-01-10T22:29:12.252518359Z,01JH94P8FEF07K0VAEYX2WY468,2025-01-10T22:29:12.022061566Z,65,2025-01-10T22:19:18.015441271Z,0,2025-01-10T22:19:18.015441271Z,4,2025-01-10T22:19:18.015441271Z,/tangrams/161_25.png,2025-01-10T22:29:35.716336313Z,/tangrams/161_25.png,2025-01-10T22:29:32.625098501Z,2,2025-01-10T22:19:18.289904366Z,true,2025-01-10T22:29:11.993833556Z,"[""/tangrams/430_453.png"",""/tangrams/161_25.png"",""/tangrams/161_453.png"",""/tangrams/430_25.png""]",2025-01-10T22:19:18.015441271Z,/tangrams/161_25.png,2025-01-10T22:19:18.015441271Z,16,2025-01-10T22:19:18.015441271Z,15,2025-01-10T22:19:18.015441271Z
01JH94SRNH8YF9WJNJQW27YMKC,01JH948QF555RZDJAY7VWT5SNP,2025-01-10T22:19:18.065294852Z,"[{""text"":""animal with diamond on left"",""sender"":{""id"":""01JH94M8757S2F9VFF31KZMFT3"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-10T22:35:38.851171229Z,true,2025-01-10T22:35:50.881842951Z,01JH94M8757S2F9VFF31KZMFT3,2025-01-10T22:35:28.69349507Z,true,2025-01-10T22:35:50.867397804Z,01JH948QFE9AZ834M8MQ1VNDA4,2025-01-10T22:19:18.065294852Z,31,2025-01-10T22:19:18.065294852Z,false,2025-01-10T22:35:28.896966601Z,01JH94P8FEF07K0VAEYX2WY468,2025-01-10T22:35:28.69349507Z,65,2025-01-10T22:19:18.065294852Z,1,2025-01-10T22:19:18.065294852Z,4,2025-01-10T22:19:18.065294852Z,/tangrams/430_448.png,2025-01-10T22:35:50.881842951Z,/tangrams/430_448.png,2025-01-10T22:35:43.101376427Z,2,2025-01-10T22:19:18.483869275Z,true,2025-01-10T22:35:28.663211901Z,"[""/tangrams/55_395.png"",""/tangrams/430_448.png"",""/tangrams/55_448.png"",""/tangrams/430_395.png""]",2025-01-10T22:19:18.065294852Z,/tangrams/430_448.png,2025-01-10T22:19:18.065294852Z,16,2025-01-10T22:19:18.065294852Z,31,2025-01-10T22:19:18.065294852Z
01JH94V53Z2A0332SKFA5Y5SW3,01JH948QZVMWV85ECGFD8GZ2AY,2025-01-10T22:20:03.583356553Z,"[{""text"":""Rhombus in it, left has diamond"",""sender"":{""id"":""01JH94KNCV94QGECTV94FT6BGT"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-10T22:40:33.904829856Z,true,2025-01-10T22:40:54.550132306Z,01JH94KNCV94QGECTV94FT6BGT,2025-01-10T22:40:22.642857218Z,true,2025-01-10T22:40:54.468156122Z,01JH948R03G2H7EC827CPTFQ6Q,2025-01-10T22:20:03.583356553Z,37,2025-01-10T22:20:03.583356553Z,false,2025-01-10T22:40:22.765361799Z,01JH94N6D62TJGJFJ2QP338CEN,2025-01-10T22:40:22.642857218Z,65,2025-01-10T22:20:03.583356553Z,2,2025-01-10T22:20:03.583356553Z,4,2025-01-10T22:20:03.583356553Z,/tangrams/446_420.png,2025-01-10T22:40:54.550132306Z,/tangrams/446_420.png,2025-01-10T22:40:38.306027545Z,2,2025-01-10T22:20:04.161529001Z,true,2025-01-10T22:40:22.590392268Z,"[""/tangrams/446_431.png"",""/tangrams/446_420.png"",""/tangrams/442_431.png"",""/tangrams/442_420.png""]",2025-01-10T22:20:03.583356553Z,/tangrams/446_420.png,2025-01-10T22:20:03.583356553Z,6,2025-01-10T22:20:03.583356553Z,37,2025-01-10T22:20:03.583356553Z
01JH94V5420MW372YRMHEZ2C5J,01JH948QZVMWV85ECGFD8GZ2AY,2025-01-10T22:20:03.586982656Z,"[{""text"":""left points up, riight is L with tip"",""sender"":{""id"":""01JH94KNCV94QGECTV94FT6BGT"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""Not flat on top"",""sender"":{""id"":""01JH94KNCV94QGECTV94FT6BGT"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-10T22:42:31.140474938Z,true,2025-01-10T22:42:37.078430885Z,01JH94KNCV94QGECTV94FT6BGT,2025-01-10T22:42:01.403953505Z,true,2025-01-10T22:42:37.063108157Z,01JH948R03G2H7EC827CPTFQ6Q,2025-01-10T22:20:03.586982656Z,41,2025-01-10T22:20:03.586982656Z,false,2025-01-10T22:42:01.60194783Z,01JH94N6D62TJGJFJ2QP338CEN,2025-01-10T22:42:01.403953505Z,65,2025-01-10T22:20:03.586982656Z,2,2025-01-10T22:20:03.586982656Z,4,2025-01-10T22:20:03.586982656Z,/tangrams/447_232.png,2025-01-10T22:42:37.078430885Z,/tangrams/447_232.png,2025-01-10T22:42:33.896520585Z,2,2025-01-10T22:20:04.256348092Z,true,2025-01-10T22:42:01.353132696Z,"[""/tangrams/447_232.png"",""/tangrams/442_232.png"",""/tangrams/447_431.png"",""/tangrams/442_431.png""]",2025-01-10T22:20:03.586982656Z,/tangrams/447_232.png,2025-01-10T22:20:03.586982656Z,10,2025-01-10T22:20:03.586982656Z,41,2025-01-10T22:20:03.586982656Z
01JH95QP7EFPRQ9EFXNJBQAX6F,01JH948MR41AB66SKN3CTMYMPG,2025-01-10T22:35:38.606348797Z,,,,,,,false,2025-01-10T22:35:38.606348797Z,01JH948MRFR5E05CZ7TCHNPZB7,2025-01-10T22:35:38.606348797Z,57,2025-01-10T22:35:38.606348797Z,,,,,65,2025-01-10T22:35:38.606348797Z,3,2025-01-10T22:35:38.606348797Z,4,2025-01-10T22:35:38.606348797Z,,,,,2,2025-01-10T22:35:40.384908417Z,false,2025-01-10T22:35:38.606348797Z,"[""/tangrams/300_69.png"",""/tangrams/232_129.png"",""/tangrams/300_129.png"",""/tangrams/232_69.png""]",2025-01-10T22:35:38.606348797Z,/tangrams/232_69.png,2025-01-10T22:35:38.606348797Z,10,2025-01-10T22:35:38.606348797Z,57,2025-01-10T22:35:38.606348797Z
01JH951MVC2GWDSBJ9D5DCJJNN,01JH948RP55QQWFTTDRTXFFA02,2025-01-10T22:23:36.300316605Z,"[{""text"":""Hello"",""sender"":{""id"":""01JH94PT2YTHYQGSEWTKFDFHAM"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""A big shape resting on a base that looks incomplete"",""sender"":{""id"":""01JH94PFB10VZ0M0Q03S89B26Q"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-10T22:41:31.83298557Z,false,2025-01-10T22:41:33.581115672Z,01JH94PFB10VZ0M0Q03S89B26Q,2025-01-10T22:40:30.354926417Z,true,2025-01-10T22:41:33.567786809Z,01JH948RPDHFAEEN4VF0CFS1SZ,2025-01-10T22:23:36.300316605Z,17,2025-01-10T22:23:36.300316605Z,false,2025-01-10T22:40:30.686734518Z,01JH94PT2YTHYQGSEWTKFDFHAM,2025-01-10T22:40:30.354926417Z,65,2025-01-10T22:23:36.300316605Z,1,2025-01-10T22:23:36.300316605Z,4,2025-01-10T22:23:36.300316605Z,,2025-01-10T22:41:33.581115672Z,,2025-01-10T22:40:30.354926417Z,2,2025-01-10T22:23:36.711215494Z,true,2025-01-10T22:40:30.303744594Z,"[""/tangrams/189_469.png"",""/tangrams/287_465.png"",""/tangrams/287_469.png"",""/tangrams/189_465.png""]",2025-01-10T22:23:36.300316605Z,/tangrams/189_469.png,2025-01-10T22:23:36.300316605Z,2,2025-01-10T22:23:36.300316605Z,17,2025-01-10T22:23:36.300316605Z
01JH95QDNGZB7CW3GA1B8PEK6Y,01JH948J26GWGZAN81E342HDFF,2025-01-10T22:35:29.840269099Z,,,,,,,false,2025-01-10T22:35:29.840269099Z,01JH948J2PSSRQGFZK293TEAX3,2025-01-10T22:35:29.840269099Z,35,2025-01-10T22:35:29.840269099Z,,,,,65,2025-01-10T22:35:29.840269099Z,2,2025-01-10T22:35:29.840269099Z,4,2025-01-10T22:35:29.840269099Z,,,,,2,2025-01-10T22:35:31.150572877Z,false,2025-01-10T22:35:29.840269099Z,"[""/tangrams/456_216.png"",""/tangrams/456_83.png"",""/tangrams/396_216.png"",""/tangrams/396_83.png""]",2025-01-10T22:35:29.840269099Z,/tangrams/456_83.png,2025-01-10T22:35:29.840269099Z,4,2025-01-10T22:35:29.840269099Z,35,2025-01-10T22:35:29.840269099Z
01JH960XNFG9P8D0Q27K9VV1YP,01JH948TS8BC83X9H3ZBM18S0R,2025-01-10T22:40:41.135395477Z,,,,,,,false,2025-01-10T22:40:41.135395477Z,01JH948TSF7DSSS6ARG6XY4Q51,2025-01-10T22:40:41.135395477Z,57,2025-01-10T22:40:41.135395477Z,,,,,65,2025-01-10T22:40:41.135395477Z,3,2025-01-10T22:40:41.135395477Z,4,2025-01-10T22:40:41.135395477Z,,,,,2,2025-01-10T22:40:43.820778842Z,false,2025-01-10T22:40:41.135395477Z,"[""/tangrams/86_404.png"",""/tangrams/86_22.png"",""/tangrams/207_404.png"",""/tangrams/207_22.png""]",2025-01-10T22:40:41.135395477Z,/tangrams/86_404.png,2025-01-10T22:40:41.135395477Z,10,2025-01-10T22:40:41.135395477Z,57,2025-01-10T22:40:41.135395477Z
