roundID,text,playerID,director_msg,chit_chat
01JHGHG1VRH5NC3JEK6Z2X7FJT,1,01JHGHA8C2A3R6D84HKVT2YXW8,TRUE,FALSE
01JHGHG1R9BVKY1CFV6Z9JHV1J,1 small triangle at bottom,01JHGHA8C2A3R6D84HKVT2YXW8,TRUE,FALSE
01JHGHG1V11G7N23KWW6ZQ930Q,1 small triangle on bottom,01JHGHA8C2A3R6D84HKVT2YXW8,TRUE,FALSE
01JHGHS9G22KCRRNYAMJKH3318,go on........,01JHGHNN422X5KE2MJ9PM4F9BZ,FALSE,FALSE
01JHGHG1QWR5RS48B976EYA4SN,1 triangle middle bottom,01JHGH6VSCGGS60CY4J539Z4PE,TRUE,FALSE
01JHGHE2J4KHP68S4XXBWC8DQT,2 in the middle also,01JHGH7N52BXY48GV73WQCFMV0,TRUE,FALSE
01JHGHS9J7BC5JW0E3RPH76Y9X,hi,01JHGH89N9FNAJYTHHY0RZ88AP,FALSE,FALSE
01JHGHPF6ZCW23V0H3YA6P5MFW,2 square on top,01JHGH83PHE1MJPAKRTJS0TDWE,TRUE,FALSE
01JHGHPEW0MWND5N89NHW9MVXC,2 squares at the top,01JHGH83PHE1MJPAKRTJS0TDWE,TRUE,FALSE
01JHGHPEVW38DZW6213XNNK8XM,2 squares at the top,01JHGHCSQ2T8S3JP7XAAC3FE5K,TRUE,FALSE
01JHGHPF5JVVCT4XP4MPKQD6NR,2 squares at top,01JHGHCSQ2T8S3JP7XAAC3FE5K,TRUE,FALSE
01JHGHPF3HA28F9MYYQZ6EMN9K,2 squares at top,01JHGHCSQ2T8S3JP7XAAC3FE5K,TRUE,FALSE
01JHGHPEXH33Z9E23MHY0DX596,2 squares at top,01JHGHCSQ2T8S3JP7XAAC3FE5K,TRUE,FALSE
01JHGHPEYP1JRY4VQGGAWR0V5N,2 squares at top,01JHGHCSQ2T8S3JP7XAAC3FE5K,TRUE,FALSE
