choice_id,player_id,time_stamp,trial_id
/tangrams/321_123.png,15,NA,1126
/tangrams/373_220.png,29,NA,114
/tangrams/336_402.png,2,NA,2
/tangrams/279_355.png,9,NA,881
/tangrams/269_421.png,31,NA,877
/tangrams/375_24.png,11,NA,123
/tangrams/95_50.png,30,NA,162
/tangrams/109_333.png,13,NA,1054
/tangrams/379_296.png,6,NA,10
/tangrams/336_128.png,2,NA,12
/tangrams/120_400.png,19,NA,187
/tangrams/49_347.png,9,NA,613
/tangrams/9_304.png,20,NA,18
/tangrams/55_385.png,16,NA,247
/tangrams/95_385.png,30,NA,248
/tangrams/57_296.png,6,NA,21
/tangrams/125_446.png,32,NA,474
/tangrams/370_375.png,31,NA,910
/tangrams/62_421.png,31,NA,709
/tangrams/128_333.png,13,NA,26
/tangrams/262_248.png,33,NA,268
/tangrams/441_220.png,7,NA,944
/tangrams/295_442.png,32,NA,405
/tangrams/373_265.png,15,NA,1013
/tangrams/336_311.png,2,NA,32
/tangrams/144_311.png,2,NA,36
/tangrams/8_399.png,30,NA,366
/tangrams/460_400.png,28,NA,163
/tangrams/42_375.png,31,NA,891
/tangrams/109_382.png,17,NA,1055
/tangrams/189_469.png,3,NA,802
/tangrams/321_96.png,15,NA,43
/tangrams/234_119.png,25,NA,82
/tangrams/373_227.png,14,NA,47
/tangrams/49_272.png,9,NA,903
/tangrams/62_458.png,10,NA,755
/tangrams/79_122.png,17,NA,223
/tangrams/334_96.png,15,NA,232
/tangrams/237_69.png,35,NA,286
/tangrams/194_122.png,13,NA,1108
/tangrams/334_123.png,15,NA,1127
/tangrams/441_220.png,23,NA,955
/tangrams/323_22.png,35,NA,517
/tangrams/134_442.png,22,NA,790
/tangrams/226_114.png,19,NA,582
/tangrams/62_121.png,10,NA,512
/tangrams/109_140.png,13,NA,60
/tangrams/361_248.png,18,NA,63
/tangrams/222_119.png,25,NA,86
/tangrams/323_69.png,5,NA,287
/tangrams/394_439.png,32,NA,994
/tangrams/55_50.png,30,NA,977
/tangrams/269_421.png,31,NA,122
/tangrams/226_391.png,18,NA,437
/tangrams/222_258.png,24,NA,72
/tangrams/207_22.png,5,NA,518
/tangrams/280_220.png,23,NA,945
/tangrams/146_128.png,26,NA,77
/tangrams/194_140.png,13,NA,80
/tangrams/57_391.png,6,NA,433
/tangrams/146_402.png,26,NA,75
/tangrams/390_347.png,27,NA,83
/tangrams/279_355.png,27,NA,85
/tangrams/42_458.png,31,NA,663
/tangrams/382_272.png,27,NA,897
/tangrams/226_114.png,19,NA,757
/tangrams/287_405.png,3,NA,324
/tangrams/441_421.png,7,NA,1065
/tangrams/128_382.png,17,NA,1094
/tangrams/447_298.png,34,NA,848
/tangrams/180_128.png,26,NA,11
/tangrams/12_432.png,21,NA,49
/tangrams/120_114.png,28,NA,98
/tangrams/375_154.png,11,NA,156
/tangrams/253_442.png,14,NA,925
/tangrams/295_446.png,22,NA,727
/tangrams/390_272.png,9,NA,101
/tangrams/269_375.png,10,NA,827
/tangrams/226_391.png,18,NA,438
/tangrams/350_409.png,25,NA,191
/tangrams/396_385.png,16,NA,316
/tangrams/462_157.png,36,NA,15
/tangrams/394_446.png,22,NA,342
/tangrams/382_435.png,9,NA,154
/tangrams/391_248.png,34,NA,277
/tangrams/391_368.png,34,NA,1030
/tangrams/323_404.png,35,NA,1087
/tangrams/441_220.png,7,NA,946
/tangrams/132_157.png,1,NA,674
/tangrams/295_453.png,22,NA,400
/tangrams/375_154.png,12,NA,932
/tangrams/128_122.png,13,NA,1097
/tangrams/184_298.png,34,NA,853
/tangrams/147_258.png,24,NA,415
/tangrams/86_22.png,35,NA,519
/tangrams/55_385.png,30,NA,249
/tangrams/9_215.png,8,NA,811
/tangrams/350_34.png,25,NA,597
/tangrams/222_258.png,25,NA,417
/tangrams/462_106.png,1,NA,919
/tangrams/341_388.png,11,NA,20
/tangrams/390_347.png,9,NA,612
/tangrams/262_368.png,33,NA,1031
/tangrams/222_215.png,8,NA,685
/tangrams/237_22.png,5,NA,520
/tangrams/295_442.png,32,NA,406
/tangrams/42_458.png,10,NA,909
/tangrams/194_333.png,17,NA,134
/tangrams/361_391.png,18,NA,440
/tangrams/462_139.png,1,NA,1044
/tangrams/295_453.png,22,NA,213
/tangrams/336_128.png,2,NA,139
/tangrams/462_157.png,36,NA,7
/tangrams/125_439.png,22,NA,475
/tangrams/146_311.png,2,NA,144
/tangrams/132_7.png,36,NA,6
/tangrams/298_453.png,12,NA,19
/tangrams/341_453.png,12,NA,1017
/tangrams/379_296.png,6,NA,148
/tangrams/222_53.png,8,NA,1111
/tangrams/7_96.png,15,NA,242
/tangrams/280_421.png,23,NA,667
/tangrams/134_442.png,22,NA,791
/tangrams/390_272.png,9,NA,153
/tangrams/341_154.png,11,NA,928
/tangrams/98_62.png,8,NA,747
/tangrams/336_311.png,26,NA,157
/tangrams/132_7.png,1,NA,159
/tangrams/293_24.png,11,NA,124
/tangrams/55_50.png,30,NA,975
/tangrams/396_432.png,21,NA,715
/tangrams/42_121.png,10,NA,724
/tangrams/189_465.png,4,NA,165
/tangrams/235_421.png,23,NA,494
/tangrams/343_106.png,1,NA,1011
/tangrams/146_311.png,2,NA,170
/tangrams/49_355.png,9,NA,173
/tangrams/320_469.png,3,NA,388
/tangrams/391_423.png,33,NA,849
/tangrams/98_215.png,8,NA,373
/tangrams/144_252.png,26,NA,178
/tangrams/180_252.png,26,NA,181
/tangrams/295_439.png,22,NA,934
/tangrams/295_442.png,22,NA,401
/tangrams/382_272.png,9,NA,185
/tangrams/370_121.png,31,NA,17
/tangrams/79_122.png,13,NA,224
/tangrams/298_251.png,4,NA,839
/tangrams/321_123.png,29,NA,1121
/tangrams/146_311.png,2,NA,192
/tangrams/125_442.png,32,NA,476
/tangrams/194_140.png,17,NA,195
/tangrams/98_62.png,20,NA,369
/tangrams/234_34.png,24,NA,598
/tangrams/62_458.png,31,NA,414
/tangrams/184_423.png,34,NA,918
timed_out,24,NA,201
timed_out,14,NA,204
/tangrams/269_458.png,10,NA,1059
/tangrams/98_215.png,20,NA,370
/tangrams/222_119.png,25,NA,87
/tangrams/222_258.png,24,NA,424
/tangrams/269_375.png,31,NA,908
/tangrams/109_122.png,17,NA,210
/tangrams/39_304.png,8,NA,1000
/tangrams/235_128.png,7,NA,59
/tangrams/95_385.png,16,NA,250
/tangrams/396_432.png,14,NA,902
/tangrams/128_382.png,13,NA,218
/tangrams/287_469.png,3,NA,34
/tangrams/447_423.png,33,NA,865
/tangrams/39_53.png,8,NA,221
/tangrams/132_157.png,1,NA,675
timed_out,21,NA,29230
/tangrams/390_435.png,9,NA,225
/tangrams/226_114.png,19,NA,749
/tangrams/373_96.png,29,NA,100
/tangrams/253_442.png,14,NA,720
/tangrams/9_304.png,8,NA,810
/tangrams/280_128.png,23,NA,61
/tangrams/180_252.png,2,NA,233
timed_out,14,NA,235
/tangrams/120_286.png,19,NA,742
/tangrams/128_382.png,13,NA,238
/tangrams/57_27.png,6,NA,240
/tangrams/323_5.png,35,NA,633
/tangrams/222_53.png,20,NA,1002
/tangrams/321_265.png,15,NA,1014
/tangrams/222_119.png,24,NA,117
/tangrams/134_453.png,32,NA,355
/tangrams/12_227.png,14,NA,244
/tangrams/269_458.png,31,NA,884
/tangrams/128_140.png,13,NA,1001
/tangrams/109_140.png,13,NA,1086
/tangrams/287_251.png,4,NA,325
/tangrams/391_368.png,34,NA,1041
/tangrams/234_258.png,24,NA,425
/tangrams/373_227.png,14,NA,112
/tangrams/394_446.png,32,NA,350
/tangrams/390_435.png,9,NA,155
/tangrams/194_140.png,17,NA,1106
/tangrams/447_298.png,33,NA,845
/tangrams/147_409.png,25,NA,193
/tangrams/280_128.png,23,NA,62
/tangrams/180_311.png,26,NA,264
/tangrams/293_388.png,11,NA,766
/tangrams/293_453.png,11,NA,521
/tangrams/391_298.png,34,NA,871
/tangrams/447_368.png,33,NA,1032
/tangrams/86_69.png,5,NA,272
/tangrams/207_404.png,5,NA,462
/tangrams/390_272.png,27,NA,274
/tangrams/62_458.png,10,NA,661
/tangrams/57_27.png,18,NA,381
/tangrams/222_409.png,24,NA,194
/tangrams/8_69.png,16,NA,288
/tangrams/375_453.png,12,NA,1018
/tangrams/184_298.png,33,NA,854
/tangrams/98_304.png,20,NA,371
/tangrams/235_27.png,7,NA,283
timed_out,14,NA,284
/tangrams/298_405.png,4,NA,840
/tangrams/147_258.png,24,NA,426
/tangrams/396_399.png,16,NA,326
/tangrams/343_7.png,1,NA,813
/tangrams/460_286.png,19,NA,961
/tangrams/341_24.png,11,NA,710
/tangrams/462_106.png,1,NA,814
/tangrams/298_24.png,12,NA,889
/tangrams/341_154.png,12,NA,161
/tangrams/287_251.png,3,NA,327
/tangrams/222_304.png,8,NA,686
/tangrams/7_123.png,15,NA,838
/tangrams/207_5.png,35,NA,619
/tangrams/375_453.png,12,NA,522
/tangrams/391_298.png,33,NA,855
/tangrams/350_409.png,24,NA,196
/tangrams/134_439.png,22,NA,792
/tangrams/109_333.png,17,NA,1084
/tangrams/373_442.png,21,NA,96
/tangrams/226_400.png,19,NA,184
/tangrams/379_296.png,6,NA,304
/tangrams/134_439.png,32,NA,793
/tangrams/295_439.png,32,NA,410
/tangrams/460_396.png,19,NA,558
/tangrams/128_382.png,17,NA,285
/tangrams/441_27.png,23,NA,800
/tangrams/134_453.png,32,NA,546
/tangrams/125_446.png,32,NA,477
/tangrams/391_298.png,34,NA,847
/tangrams/57_248.png,18,NA,776
/tangrams/147_119.png,24,NA,73
/tangrams/215_106.png,1,NA,738
timed_out,14,NA,29231
/tangrams/295_442.png,32,NA,321
/tangrams/8_69.png,30,NA,45
/tangrams/343_139.png,36,NA,1048
/tangrams/382_435.png,9,NA,704
/tangrams/79_140.png,13,NA,160
/tangrams/109_382.png,17,NA,1085
/tangrams/321_265.png,15,NA,1015
/tangrams/350_34.png,25,NA,331
/tangrams/207_404.png,35,NA,8
/tangrams/226_286.png,19,NA,971
/tangrams/189_465.png,3,NA,5
/tangrams/207_69.png,5,NA,289
/tangrams/86_404.png,35,NA,463
/tangrams/396_442.png,14,NA,831
/tangrams/447_423.png,33,NA,866
/tangrams/57_391.png,18,NA,341
/tangrams/334_96.png,29,NA,234
/tangrams/237_69.png,35,NA,759
/tangrams/12_227.png,14,NA,260
/tangrams/295_439.png,22,NA,402
/tangrams/95_69.png,30,NA,290
timed_out,1,NA,676
/tangrams/269_121.png,31,NA,509
/tangrams/147_119.png,25,NA,76
/tangrams/323_404.png,5,NA,464
/tangrams/295_442.png,32,NA,408
/tangrams/279_347.png,27,NA,997
/tangrams/184_423.png,33,NA,867
/tangrams/226_296.png,6,NA,356
/tangrams/379_248.png,18,NA,358
/tangrams/222_62.png,8,NA,361
/tangrams/237_69.png,35,NA,291
/tangrams/194_122.png,17,NA,226
/tangrams/287_405.png,4,NA,363
/tangrams/12_432.png,14,NA,900
/tangrams/361_296.png,6,NA,133
/tangrams/180_311.png,26,NA,367
timed_out,14,NA,368
/tangrams/361_248.png,6,NA,779
/tangrams/9_53.png,20,NA,1144
/tangrams/373_123.png,29,NA,107
/tangrams/343_157.png,36,NA,1
/tangrams/370_421.png,31,NA,913
/tangrams/361_391.png,6,NA,376
/tangrams/39_62.png,20,NA,999
/tangrams/321_265.png,29,NA,1139
/tangrams/334_123.png,29,NA,1122
/tangrams/334_220.png,29,NA,236
/tangrams/226_400.png,28,NA,52
/tangrams/460_286.png,19,NA,962
/tangrams/262_298.png,34,NA,846
/tangrams/207_5.png,5,NA,620
/tangrams/86_69.png,35,NA,292
/tangrams/370_121.png,10,NA,502
/tangrams/320_405.png,3,NA,387
/tangrams/361_27.png,6,NA,935
/tangrams/147_258.png,24,NA,93
/tangrams/132_139.png,36,NA,956
/tangrams/226_248.png,18,NA,783
/tangrams/379_248.png,6,NA,778
/tangrams/215_157.png,1,NA,735
timed_out,21,NA,743
/tangrams/394_439.png,22,NA,752
/tangrams/298_154.png,12,NA,39
/tangrams/184_298.png,33,NA,850
/tangrams/350_119.png,24,NA,88
/tangrams/207_22.png,5,NA,523
/tangrams/226_296.png,6,NA,150
/tangrams/98_304.png,20,NA,1004
/tangrams/180_128.png,2,NA,120
timed_out,1,NA,916
/tangrams/253_376.png,21,NA,190
/tangrams/396_50.png,16,NA,311
/tangrams/343_106.png,1,NA,1045
/tangrams/298_453.png,12,NA,525
/tangrams/9_304.png,8,NA,922
/tangrams/222_409.png,24,NA,197
/tangrams/323_404.png,5,NA,465
/tangrams/387_220.png,23,NA,654
/tangrams/180_128.png,26,NA,412
/tangrams/62_375.png,31,NA,262
/tangrams/180_311.png,26,NA,416
/tangrams/295_439.png,22,NA,407
/tangrams/373_220.png,29,NA,106
/tangrams/441_128.png,7,NA,1096
/tangrams/144_402.png,26,NA,423
/tangrams/132_157.png,36,NA,941
/tangrams/125_453.png,32,NA,58
/tangrams/131_114.png,19,NA,576
/tangrams/109_140.png,13,NA,428
/tangrams/39_304.png,8,NA,1112
/tangrams/441_421.png,23,NA,1066
timed_out,14,NA,434
/tangrams/341_24.png,12,NA,723
/tangrams/222_34.png,25,NA,599
/tangrams/86_404.png,35,NA,466
/tangrams/235_128.png,7,NA,64
/tangrams/295_453.png,22,NA,544
/tangrams/361_27.png,6,NA,380
/tangrams/441_128.png,7,NA,65
/tangrams/396_50.png,16,NA,314
/tangrams/95_50.png,16,NA,164
/tangrams/131_396.png,19,NA,559
/tangrams/375_24.png,12,NA,129
/tangrams/8_385.png,16,NA,251
/tangrams/42_458.png,10,NA,821
/tangrams/147_34.png,25,NA,118
/tangrams/86_22.png,5,NA,808
/tangrams/336_402.png,26,NA,448
/tangrams/394_453.png,32,NA,548
/tangrams/125_442.png,32,NA,478
/tangrams/189_469.png,4,NA,806
/tangrams/298_453.png,11,NA,1019
/tangrams/341_24.png,12,NA,722
/tangrams/361_248.png,18,NA,377
/tangrams/222_53.png,8,NA,453
/tangrams/382_272.png,9,NA,454
/tangrams/226_27.png,18,NA,382
/tangrams/373_220.png,29,NA,115
/tangrams/207_22.png,35,NA,457
/tangrams/146_311.png,2,NA,449
/tangrams/49_347.png,27,NA,461
/tangrams/109_382.png,13,NA,1056
/tangrams/298_405.png,4,NA,841
/tangrams/7_96.png,15,NA,237
/tangrams/280_421.png,23,NA,668
/tangrams/253_442.png,21,NA,189
/tangrams/132_139.png,1,NA,635
/tangrams/226_396.png,28,NA,560
/tangrams/194_382.png,17,NA,470
/tangrams/287_465.png,4,NA,328
/tangrams/323_22.png,35,NA,526
/tangrams/207_404.png,5,NA,467
/tangrams/462_139.png,36,NA,1081
/tangrams/341_154.png,11,NA,894
/tangrams/222_304.png,20,NA,687
/tangrams/144_402.png,26,NA,188
/tangrams/12_227.png,21,NA,267
/tangrams/396_376.png,14,NA,832
/tangrams/49_435.png,27,NA,481
/tangrams/262_368.png,34,NA,1033
/tangrams/222_304.png,20,NA,688
/tangrams/147_119.png,24,NA,121
/tangrams/120_114.png,28,NA,487
/tangrams/298_24.png,11,NA,127
/tangrams/39_304.png,8,NA,490
/tangrams/234_119.png,25,NA,84
/tangrams/146_402.png,26,NA,81
/tangrams/379_248.png,6,NA,497
/tangrams/321_123.png,29,NA,1128
/tangrams/86_22.png,35,NA,527
/tangrams/235_220.png,7,NA,958
/tangrams/462_106.png,36,NA,1046
/tangrams/95_399.png,30,NA,329
/tangrams/370_121.png,31,NA,504
/tangrams/42_121.png,10,NA,508
/tangrams/86_5.png,5,NA,621
