playerID,prolificID,bonus,exitStepDone,gameID,age,gender,strategy,enjoy,feedback,education,gamefailed
01JHRM413393ZZ5Q2Y0SS0YAKY,57c357770e6a1f00015f6038,0.15,NA,01JHRM1T6EZQTHN10YSQ6AVWXN,NA,NA,NA,NA,NA,NA,NA
01JHRNJNZ8AB3VWXXPDAMG1JHW,601b28841ca7bb2f8edaa293,1.56,TRUE,01JHRNCJVP4T9YXGM2PRJN0JQH,33,male,Try to use simple and easy to understand and standardized terms for each shape.,"I did not enjoy it.  My partner was very slow, and made many mistakes, including mixing up their left and right multiple times.  ","Server was under heavy load when I entered, but everything worked fine.",high-school,NA
01JHRRTB0F5ND9VCWX82B3C156,650a03393338b61693eb5ead,1.92,TRUE,01JHRRNBS308WE9M08DKS26FV5,32,Male,name the shapes and establish a naming convention,yeah after a few goes we found a system that worked,,bachelor,NA
01JHRM4QRJRB20ZWSTZHDMCSG3,647dfaca60dc6f90350e765b,NA,NA,01JHRSKW2D6D8C5718T6QB53KP,NA,NA,NA,NA,NA,NA,NA
01JHRM4VKV6EGNY8XC7FQY8M41,6730f804fa4635ef9ba8c46c,1.32,TRUE,01JHRM1YQP4KKPVFJHGNV5WS97,26,Male,Shapes of the arrows or pointers,Yes.The partner was cooperative.,None.,master,NA
01JHRNJZS0XNVKA5QQQT6X8S82,615914a33224dc31f1045612,1.83,TRUE,01JHRND7BZEBMBP28183PDM4DA,64,male,describing distinct shapes on each shape,completely!! we were in sinc. almost aced it!,everything went well!! Best study ever hands down!!! awesome pay too!!!,high-school,NA
01JHRNMFHNKBYAKKKWEQT14JAH,6529648ca1ade4b6c9e876f4,NA,NA,01JHRSKW2D6D8C5718T6QB53KP,NA,NA,NA,NA,NA,NA,NA
01JHRP4G80SR7E3XBSZV13YW4A,66bbafb05de7e549455aa4ff,NA,NA,01JHRSKW2D6D8C5718T6QB53KP,NA,NA,NA,NA,NA,NA,NA
01JHRSDRCG8RHKAD3E41R12CSV,607a7b7d300ce256f51706bd,NA,TRUE,01JHRSKW2D6D8C5718T6QB53KP,NA,NA,NA,NA,NA,NA,nogame
01JHRM4QX8Q5HWSP815V99136G,66465c850d9a3e177f2649fa,1.92,TRUE,01JHRM1VYEPMZV1RNYZQ32QBQD,34,Male,"I mostly tried to break the images down into shapes or easy to understand images. like if the bottom looked like an S, I would say so, and if the top looked like a box, I would describe it as so.",I enjoyed playing with them. It was fun being able to find a system that was understandable by both of us.,towards the end the game was having loading issues. There were times when I had to select an image and it took a long time to acknowledge the one i clicked. the site also started loading very slow ,high-school,NA
