id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JJWYY6AQH0QSPVX58MW3PP6N,01JJWYNYZ0Y84ATQ8EC6AHD06C,2025-01-31T01:17:22.13600618Z,60,2025-01-31T01:17:22.13600618Z,true,2025-01-31T01:38:31.952638079Z,01JJWYNYZ722163KXSQHAD9669,2025-01-31T01:17:22.13600618Z,0,2025-01-31T01:17:22.13600618Z,true,2025-01-31T01:38:03.618247428Z,selection,2025-01-31T01:17:22.13600618Z,01JJWYY63BEVTJQN9QK2M48RNA,2025-01-31T01:17:22.13600618Z,true,2025-01-31T01:38:03.575081597Z,true,2025-01-31T01:38:03.648520899Z,01JJWYY6AKTEQPYG7VAEFT6YP9,2025-01-31T01:17:22.13600618Z
01JJWZ10TJ30HXDYWV54B8YK4Y,01JJWYP0JZ9MXZNA1RSVA69F0C,2025-01-31T01:18:54.802292053Z,60,2025-01-31T01:18:54.802292053Z,true,2025-01-31T01:27:58.729364395Z,01JJWYP0K5K0BV7CASYB8PBB0J,2025-01-31T01:18:54.802292053Z,0,2025-01-31T01:18:54.802292053Z,true,2025-01-31T01:27:09.628477215Z,selection,2025-01-31T01:18:54.802292053Z,01JJWZ10NDWW5H7TAXZETMYN9X,2025-01-31T01:18:54.802292053Z,true,2025-01-31T01:27:09.60128605Z,true,2025-01-31T01:27:09.6463095Z,01JJWZ10TF1T8BDCPJ1F0E16QW,2025-01-31T01:18:54.802292053Z
01JJWZ4YVPS3CJ047RJ633JYPT,01JJWYP32W6WJ8SFMNK0HJ456S,2025-01-31T01:21:03.862453925Z,3,2025-01-31T01:21:03.862453925Z,true,2025-01-31T01:54:19.191855146Z,01JJWYP3309EZJVNXHV0RJ73YZ,2025-01-31T01:21:03.862453925Z,1,2025-01-31T01:21:03.862453925Z,true,2025-01-31T01:54:16.077217289Z,feedback,2025-01-31T01:21:03.862453925Z,01JJWZ4XXZHWBJ15XTHZXMG2WT,2025-01-31T01:21:03.862453925Z,true,2025-01-31T01:54:15.901759512Z,true,2025-01-31T01:54:16.125488672Z,01JJWZ4YVH0RGACGRKY5TG17H4,2025-01-31T01:21:03.862453925Z
01JJWZ98GAKHCM46S8HGPJTP80,01JJWYP3JT0EATJ3M4E059PBZR,2025-01-31T01:23:24.810211728Z,60,2025-01-31T01:23:24.810211728Z,true,2025-01-31T01:56:27.719449589Z,01JJWYP3JZ5DTQGQQXQP9VB2ZQ,2025-01-31T01:23:24.810211728Z,0,2025-01-31T01:23:24.810211728Z,true,2025-01-31T01:56:14.532620604Z,selection,2025-01-31T01:23:24.810211728Z,01JJWZ970SYPVW70MYP2PGKEZ1,2025-01-31T01:23:24.810211728Z,true,2025-01-31T01:56:14.456248175Z,true,2025-01-31T01:56:14.57871774Z,01JJWZ98G671WKK5CF2SE4M5BE,2025-01-31T01:23:24.810211728Z
01JJWZ1Q8MF95DP6PKRMDY6R6S,01JJWYP1C9M84QRZ5BV7YFBN5A,2025-01-31T01:19:17.780621843Z,3,2025-01-31T01:19:17.780621843Z,true,2025-01-31T01:30:20.605349284Z,01JJWYP1CG1N3Y8VNA5HPEZ5FW,2025-01-31T01:19:17.780621843Z,1,2025-01-31T01:19:17.780621843Z,true,2025-01-31T01:30:17.57364313Z,feedback,2025-01-31T01:19:17.780621843Z,01JJWZ1PY84642KYT2XZJ8GHFA,2025-01-31T01:19:17.780621843Z,true,2025-01-31T01:30:17.540506194Z,true,2025-01-31T01:30:17.593923916Z,01JJWZ1Q8HAD1TXNNQ3FM95X30,2025-01-31T01:19:17.780621843Z
01JJWZ2ZRTAQC20MGBXHR287AN,01JJWYP2TF1JBVN86ZXCE4JJJX,2025-01-31T01:19:59.258044021Z,60,2025-01-31T01:19:59.258044021Z,true,2025-01-31T01:46:10.5345158Z,01JJWYP2TK05TF6KPGRX49DQ0F,2025-01-31T01:19:59.258044021Z,0,2025-01-31T01:19:59.258044021Z,true,2025-01-31T01:45:10.7382777Z,selection,2025-01-31T01:19:59.258044021Z,01JJWZ2Z07K9W9TMR718NSPS44,2025-01-31T01:19:59.258044021Z,true,2025-01-31T01:45:10.687200154Z,true,2025-01-31T01:45:10.77248639Z,01JJWZ2ZRQKZ008BM04R0112Q6,2025-01-31T01:19:59.258044021Z
01JJWZ984163066EG5TP3EP38Y,01JJWYP3JT0EATJ3M4E059PBZR,2025-01-31T01:23:24.417055861Z,60,2025-01-31T01:23:24.417055861Z,true,2025-01-31T01:49:06.125274349Z,01JJWYP3JZ5DTQGQQXQP9VB2ZQ,2025-01-31T01:23:24.417055861Z,0,2025-01-31T01:23:24.417055861Z,true,2025-01-31T01:48:49.376746686Z,selection,2025-01-31T01:23:24.417055861Z,01JJWZ970F3QZ7H3CPYXXKE4GP,2025-01-31T01:23:24.417055861Z,true,2025-01-31T01:48:49.31776258Z,true,2025-01-31T01:48:49.419660053Z,01JJWZ983XV31ZBPXCBRVFYGVX,2025-01-31T01:23:24.417055861Z
01JJWYZJ8KE088710CQ36GCHW8,01JJWYNZGR8C42T931K9EC9S43,2025-01-31T01:18:07.123673166Z,3,2025-01-31T01:18:07.123673166Z,true,2025-01-31T01:25:21.345362379Z,01JJWYNZGZ9PFK1HJMX88Z8ATN,2025-01-31T01:18:07.123673166Z,1,2025-01-31T01:18:07.123673166Z,true,2025-01-31T01:25:18.321333821Z,feedback,2025-01-31T01:18:07.123673166Z,01JJWYZJ3KFHK71S0WN9SM16CV,2025-01-31T01:18:07.123673166Z,true,2025-01-31T01:25:18.296386816Z,true,2025-01-31T01:25:18.337176722Z,01JJWYZJ8H0PSZRBAHS2VTQD79,2025-01-31T01:18:07.123673166Z
01JJWZ4YNPADFBEFR6F8YWS7ZN,01JJWYP32W6WJ8SFMNK0HJ456S,2025-01-31T01:21:03.670939934Z,3,2025-01-31T01:21:03.670939934Z,true,2025-01-31T01:48:55.824728455Z,01JJWYP3309EZJVNXHV0RJ73YZ,2025-01-31T01:21:03.670939934Z,1,2025-01-31T01:21:03.670939934Z,true,2025-01-31T01:48:52.779048537Z,feedback,2025-01-31T01:21:03.670939934Z,01JJWZ4XTDY8R38K95AHYMFRYR,2025-01-31T01:21:03.670939934Z,true,2025-01-31T01:48:52.717428066Z,true,2025-01-31T01:48:52.823020366Z,01JJWZ4YNJ9VTBKHTKJKQBHAFF,2025-01-31T01:21:03.670939934Z
01JJX0NW5C3H2NPWMZ7Y54THB9,01JJWYP5D8XRKEDWJ24BEBGTGK,2025-01-31T01:47:46.732183062Z,3,2025-01-31T01:47:46.732183062Z,true,2025-01-31T02:23:27.62350203Z,01JJWYP5DCE7P4WDHSV3FTFVSF,2025-01-31T01:47:46.732183062Z,1,2025-01-31T01:47:46.732183062Z,true,2025-01-31T02:23:24.539406823Z,feedback,2025-01-31T01:47:46.732183062Z,01JJX0NRY3MQ4QA6N8ZMB14BEM,2025-01-31T01:47:46.732183062Z,true,2025-01-31T02:23:24.452855983Z,true,2025-01-31T02:23:24.592923069Z,01JJX0NW4RB8NDN5GX7B7VQYGM,2025-01-31T01:47:46.732183062Z
01JJWYZJJTFQTH8KSXSYZ9E6E3,01JJWYNZGR8C42T931K9EC9S43,2025-01-31T01:18:07.450080192Z,3,2025-01-31T01:18:07.450080192Z,true,2025-01-31T01:39:12.060178288Z,01JJWYNZGZ9PFK1HJMX88Z8ATN,2025-01-31T01:18:07.450080192Z,1,2025-01-31T01:18:07.450080192Z,true,2025-01-31T01:39:08.97944667Z,feedback,2025-01-31T01:18:07.450080192Z,01JJWYZJ4M08VH7FZBX7E32NCJ,2025-01-31T01:18:07.450080192Z,true,2025-01-31T01:39:08.934488553Z,true,2025-01-31T01:39:09.007674348Z,01JJWYZJJQCW0M2KWDKS5RQC7B,2025-01-31T01:18:07.450080192Z
01JJWZ10S34H4FAHW7C84T4NNA,01JJWYP0JZ9MXZNA1RSVA69F0C,2025-01-31T01:18:54.755347732Z,60,2025-01-31T01:18:54.755347732Z,true,2025-01-31T01:23:31.093037523Z,01JJWYP0K5K0BV7CASYB8PBB0J,2025-01-31T01:18:54.755347732Z,0,2025-01-31T01:18:54.755347732Z,true,2025-01-31T01:22:46.295818266Z,selection,2025-01-31T01:18:54.755347732Z,01JJWZ10N6A8K63KR71DSPMD9D,2025-01-31T01:18:54.755347732Z,true,2025-01-31T01:22:46.277441341Z,true,2025-01-31T01:22:46.308183506Z,01JJWZ10S001DN27RJW9C5P1T1,2025-01-31T01:18:54.755347732Z
