roundID,text,playerID,director_msg,chit_chat
01JH67NCHCBKPEPRV3HAMNBE4H,2 big blocks,01JH64AVNREZW3TC9EDMBMK11Z,TRUE,FALSE
01JH67NCHQ8VVXYXBYZDRG8CW6,2 blocks,01JH64AVNREZW3TC9EDMBMK11Z,TRUE,FALSE
01JH67NCEVHPRBHHEK9TVRG0JA,2 main shapes,01JH64AVNREZW3TC9EDMBMK11Z,TRUE,FALSE
01JH64FF101GPFD8HWMBNSACBR,2 shapes has a triangle to the right,01JH64A3XYTXN1J25MQCV5SHF6,TRUE,FALSE
01JH64FF15HS26T5GW6C3AEPB1,2 totlaly seperate shapes,01JH64A3XYTXN1J25MQCV5SHF6,TRUE,FALSE
01JH67NCHK5EF8K5N6BRC832X6,3 blocks,01JH64AVNREZW3TC9EDMBMK11Z,TRUE,FALSE
01JH67NCHP3Z60VQ6XZB6AYC7D,3 blocks,01JH64AVNREZW3TC9EDMBMK11Z,TRUE,FALSE
01JH67NCDTKDHGBBGCFM0N423V,3 blocks,01JH64AVNREZW3TC9EDMBMK11Z,TRUE,FALSE
01JH67NCGTMP90Y5P2JW0B7RD4,3 blocks arrow on bottoms,01JH64AVNREZW3TC9EDMBMK11Z,TRUE,FALSE
01JH67NCGQS2T8Z46EFKN6NEM1,3 blocks dimond arrow down and arrow left,01JH64AVNREZW3TC9EDMBMK11Z,TRUE,FALSE
01JH67NCHWWKGSD71BV4HXF0W6,4 blocks dimond on bottom,01JH64AVNREZW3TC9EDMBMK11Z,TRUE,FALSE
01JH67NCEBKCXPVBSVA3TCC6QN,4 sections big line triangle diamond,01JH64AVNREZW3TC9EDMBMK11Z,TRUE,FALSE
01JH67NCF644PDTQ3XRWCH3AG3,a christmas tree with two diamonds,01JH64AVNREZW3TC9EDMBMK11Z,TRUE,FALSE
01JH67NCFD68KA9WXFQSS09CJN,A diamond chrostmas tree which is positioned opposite on a arrow,01JH65VH8E7EHBAG46M0NSWPKE,TRUE,FALSE
01JH67NCFRVG1H4RAXASAFYEC9,A pokemon but sitting on top of a diamond,01JH65VH8E7EHBAG46M0NSWPKE,TRUE,FALSE
01JH67NCF7HBJXWRTEY0JR00BQ,A pokemon simple,01JH65VH8E7EHBAG46M0NSWPKE,TRUE,FALSE
01JH64FF13RAC9R5TASE5Q7SNR,a small rectangle on the left,01JH64A3XYTXN1J25MQCV5SHF6,TRUE,FALSE
01JH67NCFBWTBC9XDPX8S23WXR,A tree with a lot of asymmetric edges,01JH65VH8E7EHBAG46M0NSWPKE,TRUE,FALSE
