id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,correct,correctLastChangedAt,director,directorLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,justStarted,justStartedLastChangedAt,matcher,matcherLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,selection,selectionLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JHGRFK2WFBGMBF4JAC9RMQA2,01JHGQVDGA7J2PRJGVRMWX1KGP,2025-01-13T21:17:57.21226039Z,"[{""text"":""square cut out"",""sender"":{""id"":""01JHGRAGAMFE27FWY8A0BNJ43S"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-13T21:31:06.663542939Z,true,2025-01-13T21:31:11.839494539Z,01JHGRAGAMFE27FWY8A0BNJ43S,2025-01-13T21:31:01.992542211Z,true,2025-01-13T21:31:11.82534275Z,01JHGQVDH0REA979DH3W5VG17Y,2025-01-13T21:17:57.21226039Z,42,2025-01-13T21:17:57.21226039Z,false,2025-01-13T21:31:02.324351726Z,01JHGR9GHCH75BJ3D5P0SXXJQH,2025-01-13T21:31:01.992542211Z,65,2025-01-13T21:17:57.21226039Z,2,2025-01-13T21:17:57.21226039Z,4,2025-01-13T21:17:57.21226039Z,/tangrams/178_342.png,2025-01-13T21:31:11.839494539Z,/tangrams/178_342.png,2025-01-13T21:31:08.49283544Z,2,2025-01-13T21:17:57.881234951Z,true,2025-01-13T21:31:01.94285774Z,"[""/tangrams/406_358.png"",""/tangrams/178_342.png"",""/tangrams/332_74.png"",""/tangrams/118_405.png""]",2025-01-13T21:17:57.21226039Z,/tangrams/178_342.png,2025-01-13T21:17:57.21226039Z,11,2025-01-13T21:17:57.21226039Z,42,2025-01-13T21:17:57.21226039Z
01JHGSJYV2SHXKG8QVHVXMJY0H,01JHGQX81HJGTHHN0Z0EHS790A,2025-01-13T21:37:16.130503779Z,"[{""text"":""a film camera on its side"",""sender"":{""id"":""01JHGRW340CN19281NYN5TY9RY"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""ok"",""sender"":{""id"":""01JHGRVE7YDPNDK8BJSE2TYF8C"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""go for it"",""sender"":{""id"":""01JHGRW340CN19281NYN5TY9RY"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-13T21:54:25.75339743Z,false,2025-01-13T21:54:39.917395012Z,01JHGRW340CN19281NYN5TY9RY,2025-01-13T21:53:36.436872609Z,true,2025-01-13T21:54:39.887134921Z,01JHGQX81YJ4MZ3JJSE5D56PMA,2025-01-13T21:37:16.130503779Z,18,2025-01-13T21:37:16.130503779Z,false,2025-01-13T21:53:37.403218755Z,01JHGRVE7YDPNDK8BJSE2TYF8C,2025-01-13T21:53:36.436872609Z,65,2025-01-13T21:37:16.130503779Z,1,2025-01-13T21:37:16.130503779Z,4,2025-01-13T21:37:16.130503779Z,,2025-01-13T21:54:39.917395012Z,,2025-01-13T21:53:36.436872609Z,2,2025-01-13T21:37:18.265782549Z,true,2025-01-13T21:53:36.33114302Z,"[""/tangrams/234_214.png"",""/tangrams/57_200.png"",""/tangrams/19_49.png"",""/tangrams/428_279.png""]",2025-01-13T21:37:16.130503779Z,/tangrams/57_200.png,2025-01-13T21:37:16.130503779Z,3,2025-01-13T21:37:16.130503779Z,18,2025-01-13T21:37:16.130503779Z
01JHGRT6GPXRQRNH39YG3C58PR,01JHGQVWDBNGVK9P0R47TF3TAD,2025-01-13T21:23:44.790687841Z,"[{""text"":""diam"",""sender"":{""id"":""01JHGRJY909TYGDYG0X9BJ4PV7"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-13T21:36:31.356524746Z,true,2025-01-13T21:36:37.310171171Z,01JHGRJY909TYGDYG0X9BJ4PV7,2025-01-13T21:36:26.245275284Z,true,2025-01-13T21:36:37.287075826Z,01JHGQVWDS43X19PWRE1J1VGA5,2025-01-13T21:23:44.790687841Z,44,2025-01-13T21:23:44.790687841Z,false,2025-01-13T21:36:26.545491796Z,01JHGRJGMT5SSR7WVG3W7160ZF,2025-01-13T21:36:26.245275284Z,65,2025-01-13T21:23:44.790687841Z,2,2025-01-13T21:23:44.790687841Z,4,2025-01-13T21:23:44.790687841Z,/tangrams/138_67.png,2025-01-13T21:36:37.310171171Z,/tangrams/138_67.png,2025-01-13T21:36:34.066727949Z,2,2025-01-13T21:23:46.188353516Z,true,2025-01-13T21:36:26.102272572Z,"[""/tangrams/255_206.png"",""/tangrams/138_67.png"",""/tangrams/144_226.png"",""/tangrams/38_42.png""]",2025-01-13T21:23:44.790687841Z,/tangrams/138_67.png,2025-01-13T21:23:44.790687841Z,13,2025-01-13T21:23:44.790687841Z,44,2025-01-13T21:23:44.790687841Z
01JHGSB08VS4B9WE37V5KNCMQJ,01JHGQVXAEPG8V62PKG81ZZS47,2025-01-13T21:32:55.451482433Z,,,,,,,false,2025-01-13T21:32:55.451482433Z,01JHGQVXARMSWF756WHCZWG356,2025-01-13T21:32:55.451482433Z,54,2025-01-13T21:32:55.451482433Z,,,,,65,2025-01-13T21:32:55.451482433Z,3,2025-01-13T21:32:55.451482433Z,4,2025-01-13T21:32:55.451482433Z,,,,,2,2025-01-13T21:32:58.031858628Z,false,2025-01-13T21:32:55.451482433Z,"[""/tangrams/440_135.png"",""/tangrams/270_319.png"",""/tangrams/238_196.png"",""/tangrams/409_145.png""]",2025-01-13T21:32:55.451482433Z,/tangrams/270_319.png,2025-01-13T21:32:55.451482433Z,7,2025-01-13T21:32:55.451482433Z,54,2025-01-13T21:32:55.451482433Z
01JHGT2V51JG4PH0EPAJ8RN1RA,01JHGQX81HJGTHHN0Z0EHS790A,2025-01-13T21:45:56.641698468Z,,,,,,,false,2025-01-13T21:45:56.641698468Z,01JHGQX81YJ4MZ3JJSEN7NZSQX,2025-01-13T21:45:56.641698468Z,33,2025-01-13T21:45:56.641698468Z,,,,,65,2025-01-13T21:45:56.641698468Z,2,2025-01-13T21:45:56.641698468Z,4,2025-01-13T21:45:56.641698468Z,,,,,2,2025-01-13T21:46:00.176304819Z,false,2025-01-13T21:45:56.641698468Z,"[""/tangrams/168_111.png"",""/tangrams/168_98.png"",""/tangrams/124_98.png"",""/tangrams/124_111.png""]",2025-01-13T21:45:56.641698468Z,/tangrams/168_111.png,2025-01-13T21:45:56.641698468Z,2,2025-01-13T21:45:56.641698468Z,33,2025-01-13T21:45:56.641698468Z
01JHGTY2EAY3HGR99QF8SKA6KB,01JHGQX81HJGTHHN0Z0EHS790A,2025-01-13T22:00:48.842342383Z,,,,,,,false,2025-01-13T22:00:48.842342383Z,01JHGQX81Z6KPFMVSC3HJRD439,2025-01-13T22:00:48.842342383Z,6,2025-01-13T22:00:48.842342383Z,,,,,65,2025-01-13T22:00:48.842342383Z,0,2025-01-13T22:00:48.842342383Z,4,2025-01-13T22:00:48.842342383Z,,,,,2,2025-01-13T22:00:50.874128962Z,false,2025-01-13T22:00:48.842342383Z,"[""/tangrams/417_18.png"",""/tangrams/401_111.png"",""/tangrams/107_179.png"",""/tangrams/251_164.png""]",2025-01-13T22:00:48.842342383Z,/tangrams/401_111.png,2025-01-13T22:00:48.842342383Z,7,2025-01-13T22:00:48.842342383Z,6,2025-01-13T22:00:48.842342383Z
01JHGTY3C7MDRFSANFTAFMXARB,01JHGQX81HJGTHHN0Z0EHS790A,2025-01-13T22:00:49.799761728Z,,,,,,,false,2025-01-13T22:00:49.799761728Z,01JHGQX81Z6KPFMVSC3HJRD439,2025-01-13T22:00:49.799761728Z,44,2025-01-13T22:00:49.799761728Z,,,,,65,2025-01-13T22:00:49.799761728Z,2,2025-01-13T22:00:49.799761728Z,4,2025-01-13T22:00:49.799761728Z,,,,,2,2025-01-13T22:00:54.266091007Z,false,2025-01-13T22:00:49.799761728Z,"[""/tangrams/417_18.png"",""/tangrams/401_111.png"",""/tangrams/107_179.png"",""/tangrams/251_164.png""]",2025-01-13T22:00:49.799761728Z,/tangrams/251_164.png,2025-01-13T22:00:49.799761728Z,13,2025-01-13T22:00:49.799761728Z,44,2025-01-13T22:00:49.799761728Z
01JHGTY3EC0N2E2A7NZ1WQ8R22,01JHGQX81HJGTHHN0Z0EHS790A,2025-01-13T22:00:49.86885449Z,,,,,,,false,2025-01-13T22:00:49.86885449Z,01JHGQX81Z6KPFMVSC3HJRD439,2025-01-13T22:00:49.86885449Z,49,2025-01-13T22:00:49.86885449Z,,,,,65,2025-01-13T22:00:49.86885449Z,3,2025-01-13T22:00:49.86885449Z,4,2025-01-13T22:00:49.86885449Z,,,,,2,2025-01-13T22:00:54.734530192Z,false,2025-01-13T22:00:49.86885449Z,"[""/tangrams/401_111.png"",""/tangrams/251_18.png"",""/tangrams/107_179.png"",""/tangrams/417_164.png""]",2025-01-13T22:00:49.86885449Z,/tangrams/417_164.png,2025-01-13T22:00:49.86885449Z,2,2025-01-13T22:00:49.86885449Z,49,2025-01-13T22:00:49.86885449Z
01JHGRPAW1BTKC68TM89RWEKNW,01JHGQVF1S0XAS6ZHF9VN6RZ3J,2025-01-13T21:21:38.177891298Z,"[{""text"":""large M shape on top"",""sender"":{""id"":""01JHGRAAXAPN51451TQ0GJB18V"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-13T21:33:53.412518193Z,true,2025-01-13T21:33:59.19081034Z,01JHGRAAXAPN51451TQ0GJB18V,2025-01-13T21:33:44.569384126Z,true,2025-01-13T21:33:59.171441756Z,01JHGQVF24CHBP5GQEXTY35N32,2025-01-13T21:21:38.177891298Z,21,2025-01-13T21:21:38.177891298Z,false,2025-01-13T21:33:44.864170268Z,01JHGRBG9X04F727X1QMN6T5Z6,2025-01-13T21:33:44.569384126Z,65,2025-01-13T21:21:38.177891298Z,1,2025-01-13T21:21:38.177891298Z,4,2025-01-13T21:21:38.177891298Z,/tangrams/328_364.png,2025-01-13T21:33:59.19081034Z,/tangrams/328_364.png,2025-01-13T21:33:55.991547629Z,2,2025-01-13T21:21:38.698888026Z,true,2025-01-13T21:33:44.510030017Z,"[""/tangrams/328_364.png"",""/tangrams/313_295.png"",""/tangrams/459_74.png"",""/tangrams/137_110.png""]",2025-01-13T21:21:38.177891298Z,/tangrams/328_364.png,2025-01-13T21:21:38.177891298Z,6,2025-01-13T21:21:38.177891298Z,21,2025-01-13T21:21:38.177891298Z
01JHGRT6MEF7FT5YKWR0H2ZN49,01JHGQVWDBNGVK9P0R47TF3TAD,2025-01-13T21:23:44.910688359Z,"[{""text"":""one leg"",""sender"":{""id"":""01JHGRJGMT5SSR7WVG3W7160ZF"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-13T21:26:46.893758432Z,true,2025-01-13T21:26:52.700672693Z,01JHGRJGMT5SSR7WVG3W7160ZF,2025-01-13T21:26:31.095912656Z,true,2025-01-13T21:26:52.68906922Z,01JHGQVWDS43X19PWRE1J1VGA5,2025-01-13T21:23:44.910688359Z,7,2025-01-13T21:23:44.910688359Z,false,2025-01-13T21:26:31.274208193Z,01JHGRJY909TYGDYG0X9BJ4PV7,2025-01-13T21:26:31.095912656Z,65,2025-01-13T21:23:44.910688359Z,0,2025-01-13T21:23:44.910688359Z,4,2025-01-13T21:23:44.910688359Z,/tangrams/144_206.png,2025-01-13T21:26:52.700672693Z,/tangrams/144_206.png,2025-01-13T21:26:49.574458128Z,2,2025-01-13T21:23:45.174868665Z,true,2025-01-13T21:26:31.056302166Z,"[""/tangrams/144_206.png"",""/tangrams/138_226.png"",""/tangrams/38_42.png"",""/tangrams/255_67.png""]",2025-01-13T21:23:44.910688359Z,/tangrams/144_206.png,2025-01-13T21:23:44.910688359Z,8,2025-01-13T21:23:44.910688359Z,7,2025-01-13T21:23:44.910688359Z
