id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,correct,correctLastChangedAt,director,directorLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,justStarted,justStartedLastChangedAt,matcher,matcherLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,selection,selectionLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JH9K02V8SMWKJB6123ZQVP1E,01JH9J19NPMRG1CXT3ZTNZAXR5,2025-01-11T02:27:25.160859256Z,"[{""text"":""white square in the middle"",""sender"":{""id"":""01JH9JR8Y7WB1HJH51M3DVZAEJ"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-11T02:43:56.502270458Z,true,2025-01-11T02:44:04.533385185Z,01JH9JR8Y7WB1HJH51M3DVZAEJ,2025-01-11T02:43:45.242711888Z,true,2025-01-11T02:44:04.438421153Z,01JH9J19NY4W9WY55NWGAE6SW1,2025-01-11T02:27:25.160859256Z,30,2025-01-11T02:27:25.160859256Z,false,2025-01-11T02:43:45.733820648Z,01JH9J7VV7N2SM337FD8KTVHP6,2025-01-11T02:43:45.242711888Z,65,2025-01-11T02:27:25.160859256Z,1,2025-01-11T02:27:25.160859256Z,4,2025-01-11T02:27:25.160859256Z,/tangrams/321_123.png,2025-01-11T02:44:04.533385185Z,/tangrams/321_123.png,2025-01-11T02:44:00.048540733Z,2,2025-01-11T02:27:26.709729113Z,true,2025-01-11T02:43:45.080917327Z,"[""/tangrams/334_96.png"",""/tangrams/7_220.png"",""/tangrams/373_265.png"",""/tangrams/321_123.png""]",2025-01-11T02:27:25.160859256Z,/tangrams/321_123.png,2025-01-11T02:27:25.160859256Z,15,2025-01-11T02:27:25.160859256Z,30,2025-01-11T02:27:25.160859256Z
01JH9K03031YN0V6DZSKGFECME,01JH9J19NPMRG1CXT3ZTNZAXR5,2025-01-11T02:27:25.31558505Z,"[{""text"":""arrow to the left"",""sender"":{""id"":""01JH9J7VV7N2SM337FD8KTVHP6"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-11T02:54:48.873777334Z,true,2025-01-11T02:54:58.647127356Z,01JH9J7VV7N2SM337FD8KTVHP6,2025-01-11T02:54:35.476584575Z,true,2025-01-11T02:54:58.036667493Z,01JH9J19NY4W9WY55NWGAE6SW1,2025-01-11T02:27:25.31558505Z,61,2025-01-11T02:27:25.31558505Z,false,2025-01-11T02:54:35.881277663Z,01JH9JR8Y7WB1HJH51M3DVZAEJ,2025-01-11T02:54:35.476584575Z,65,2025-01-11T02:27:25.31558505Z,3,2025-01-11T02:27:25.31558505Z,4,2025-01-11T02:27:25.31558505Z,/tangrams/373_220.png,2025-01-11T02:54:58.647127356Z,/tangrams/373_220.png,2025-01-11T02:54:52.860166877Z,2,2025-01-11T02:27:28.028838317Z,true,2025-01-11T02:54:35.264455833Z,"[""/tangrams/321_96.png"",""/tangrams/334_123.png"",""/tangrams/7_265.png"",""/tangrams/373_220.png""]",2025-01-11T02:27:25.31558505Z,/tangrams/373_220.png,2025-01-11T02:27:25.31558505Z,14,2025-01-11T02:27:25.31558505Z,61,2025-01-11T02:27:25.31558505Z
01JH9KG5SFH6TYHPP06WAVXZ84,01JH9JXEMT6BQGCQJYTQZ79SDP,2025-01-11T02:36:12.46382605Z,"[{""text"":""clue?"",""sender"":{""id"":""01JH9K2TX4JRCC7V2QG073M1MW"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""two arrow facing each other with hexagon in the middle"",""sender"":{""id"":""01JH9JZ38MQ7Y04FR559WE5XSW"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-11T03:08:18.571482375Z,true,2025-01-11T03:08:30.195133461Z,01JH9JZ38MQ7Y04FR559WE5XSW,2025-01-11T03:07:57.156724937Z,true,2025-01-11T03:08:30.135048639Z,01JH9JXENNAA9FQ6XWTZ6P5GNZ,2025-01-11T02:36:12.46382605Z,55,2025-01-11T02:36:12.46382605Z,false,2025-01-11T03:07:57.527602585Z,01JH9K2TX4JRCC7V2QG073M1MW,2025-01-11T03:07:57.156724937Z,65,2025-01-11T02:36:12.46382605Z,3,2025-01-11T02:36:12.46382605Z,4,2025-01-11T02:36:12.46382605Z,/tangrams/336_402.png,2025-01-11T03:08:30.195133461Z,/tangrams/336_402.png,2025-01-11T03:08:26.552527882Z,2,2025-01-11T02:36:17.932741136Z,true,2025-01-11T03:07:56.967265988Z,"[""/tangrams/146_311.png"",""/tangrams/144_128.png"",""/tangrams/336_402.png"",""/tangrams/180_252.png""]",2025-01-11T02:36:12.46382605Z,/tangrams/336_402.png,2025-01-11T02:36:12.46382605Z,8,2025-01-11T02:36:12.46382605Z,55,2025-01-11T02:36:12.46382605Z
01JH9JEMQ1MVGH9JMGFKT5YE0R,01JH9J1C5DVX9QY2RVE5SXBEQ0,2025-01-11T02:17:53.633099482Z,"[{""text"":""right side has a claw"",""sender"":{""id"":""01JH9JC9MFSDT1SDPTQMHZ9BTJ"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-11T02:38:09.598662323Z,true,2025-01-11T02:38:22.575150181Z,01JH9JC9MFSDT1SDPTQMHZ9BTJ,2025-01-11T02:38:01.246648163Z,true,2025-01-11T02:38:22.54394994Z,01JH9J1C5MJC9CR239TY4CRQEZ,2025-01-11T02:17:53.633099482Z,30,2025-01-11T02:17:53.633099482Z,false,2025-01-11T02:38:02.093614443Z,01JH9J4R67TBG0PCX0D62R8SW8,2025-01-11T02:38:01.246648163Z,65,2025-01-11T02:17:53.633099482Z,1,2025-01-11T02:17:53.633099482Z,4,2025-01-11T02:17:53.633099482Z,/tangrams/279_355.png,2025-01-11T02:38:22.575150181Z,/tangrams/279_355.png,2025-01-11T02:38:19.208597778Z,2,2025-01-11T02:17:54.055226363Z,true,2025-01-11T02:38:00.776888017Z,"[""/tangrams/279_355.png"",""/tangrams/382_272.png"",""/tangrams/390_347.png"",""/tangrams/49_435.png""]",2025-01-11T02:17:53.633099482Z,/tangrams/279_355.png,2025-01-11T02:17:53.633099482Z,15,2025-01-11T02:17:53.633099482Z,30,2025-01-11T02:17:53.633099482Z
01JH9JJYG10CTCQ3DJ2W6YKS5K,01JH9J1D88EMH9KT30JWW5MDAE,2025-01-11T02:20:14.721476197Z,"[{""text"":""right side chimney, pointy bottom"",""sender"":{""id"":""01JH9JC2Q3ZCVRTBMJS8DSYJ3T"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""triangle bottom"",""sender"":{""id"":""01JH9JC2Q3ZCVRTBMJS8DSYJ3T"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-11T02:51:44.407504372Z,true,2025-01-11T02:51:52.281089029Z,01JH9JC2Q3ZCVRTBMJS8DSYJ3T,2025-01-11T02:51:18.949964514Z,true,2025-01-11T02:51:52.034344882Z,01JH9J1D8G8CD894ARP0Z6FMTN,2025-01-11T02:20:14.721476197Z,49,2025-01-11T02:20:14.721476197Z,false,2025-01-11T02:51:19.709621777Z,01JH9JDTWRTB5C9PN08XQXVFYK,2025-01-11T02:51:18.949964514Z,65,2025-01-11T02:20:14.721476197Z,3,2025-01-11T02:20:14.721476197Z,4,2025-01-11T02:20:14.721476197Z,/tangrams/269_421.png,2025-01-11T02:51:52.281089029Z,/tangrams/269_421.png,2025-01-11T02:51:47.378299434Z,2,2025-01-11T02:20:15.468984469Z,true,2025-01-11T02:51:18.284789881Z,"[""/tangrams/62_458.png"",""/tangrams/370_375.png"",""/tangrams/269_421.png"",""/tangrams/42_121.png""]",2025-01-11T02:20:14.721476197Z,/tangrams/269_421.png,2025-01-11T02:20:14.721476197Z,2,2025-01-11T02:20:14.721476197Z,49,2025-01-11T02:20:14.721476197Z
01JH9JMADWZKJ8D08DJ7MEYA1H,01JH9J1BS9T5EM3SA6C1PDZWK0,2025-01-11T02:20:59.708621234Z,"[{""text"":""b"",""sender"":{""id"":""01JH9JBSV1EKFY4DM0AWQQGKAE"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-11T02:40:55.428407347Z,true,2025-01-11T02:41:03.197879325Z,01JH9JBSV1EKFY4DM0AWQQGKAE,2025-01-11T02:40:51.058053053Z,true,2025-01-11T02:41:02.994849055Z,01JH9J1BSHWS5KSCT8MGHHPD4F,2025-01-11T02:20:59.708621234Z,47,2025-01-11T02:20:59.708621234Z,false,2025-01-11T02:40:51.459858543Z,01JH9JGAD1MQ6T0Y5WNMKZ5312,2025-01-11T02:40:51.058053053Z,65,2025-01-11T02:20:59.708621234Z,2,2025-01-11T02:20:59.708621234Z,4,2025-01-11T02:20:59.708621234Z,/tangrams/375_24.png,2025-01-11T02:41:03.197879325Z,/tangrams/375_24.png,2025-01-11T02:40:57.665982147Z,2,2025-01-11T02:21:00.570616513Z,true,2025-01-11T02:40:50.897326581Z,"[""/tangrams/293_154.png"",""/tangrams/298_453.png"",""/tangrams/375_24.png"",""/tangrams/341_388.png""]",2025-01-11T02:20:59.708621234Z,/tangrams/375_24.png,2025-01-11T02:20:59.708621234Z,16,2025-01-11T02:20:59.708621234Z,47,2025-01-11T02:20:59.708621234Z
01JH9KJ9MT8PHMST4CQWMZ3CTZ,01JH9JYWZ0E9612YN74NA9CM1C,2025-01-11T02:37:21.9462034Z,"[{""text"":""bird"",""sender"":{""id"":""01JH9K264E6RX21D8WS89GH5MC"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-11T02:50:03.232031152Z,true,2025-01-11T02:50:12.72559494Z,01JH9K264E6RX21D8WS89GH5MC,2025-01-11T02:49:53.619556017Z,true,2025-01-11T02:50:12.479504316Z,01JH9JYX0AMW2H9GPG4HWQW4G9,2025-01-11T02:37:21.9462034Z,27,2025-01-11T02:37:21.9462034Z,false,2025-01-11T02:49:54.041972968Z,01JH9KAHKSXAHBB0GWE341PMCB,2025-01-11T02:49:53.619556017Z,65,2025-01-11T02:37:21.9462034Z,1,2025-01-11T02:37:21.9462034Z,4,2025-01-11T02:37:21.9462034Z,/tangrams/95_50.png,2025-01-11T02:50:12.72559494Z,/tangrams/95_50.png,2025-01-11T02:50:07.673114593Z,2,2025-01-11T02:37:25.390256303Z,true,2025-01-11T02:49:53.170256364Z,"[""/tangrams/8_69.png"",""/tangrams/55_399.png"",""/tangrams/396_385.png"",""/tangrams/95_50.png""]",2025-01-11T02:37:21.9462034Z,/tangrams/95_50.png,2025-01-11T02:37:21.9462034Z,12,2025-01-11T02:37:21.9462034Z,27,2025-01-11T02:37:21.9462034Z
01JH9JPEKT9YA28ECNHZF3AP2T,01JH9J1DKV6RS6MCRNJ3SXCYT3,2025-01-11T02:22:09.531011623Z,"[{""text"":""two legs"",""sender"":{""id"":""01JH9JBGHZXJ4FSBRKB3MGSENF"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-11T02:57:12.933647838Z,true,2025-01-11T02:57:20.662451234Z,01JH9JBGHZXJ4FSBRKB3MGSENF,2025-01-11T02:57:03.159431275Z,true,2025-01-11T02:57:20.60504044Z,01JH9J1DM169CBQKJ3S9B60P0M,2025-01-11T02:22:09.531011623Z,60,2025-01-11T02:22:09.531011623Z,false,2025-01-11T02:57:03.594215705Z,01JH9J8XYMJYB0JJ94PD98RG3Q,2025-01-11T02:57:03.159431275Z,65,2025-01-11T02:22:09.531011623Z,3,2025-01-11T02:22:09.531011623Z,4,2025-01-11T02:22:09.531011623Z,/tangrams/109_333.png,2025-01-11T02:57:20.662451234Z,/tangrams/109_333.png,2025-01-11T02:57:16.365012034Z,2,2025-01-11T02:22:10.764824095Z,true,2025-01-11T02:57:02.879675025Z,"[""/tangrams/128_140.png"",""/tangrams/109_333.png"",""/tangrams/79_122.png"",""/tangrams/194_382.png""]",2025-01-11T02:22:09.531011623Z,/tangrams/109_333.png,2025-01-11T02:22:09.531011623Z,13,2025-01-11T02:22:09.531011623Z,60,2025-01-11T02:22:09.531011623Z
01JH9JW6M0MWCW34Y3EC27H5NS,01JH9J15V0QM4TAHRYYWKD4YY5,2025-01-11T02:25:17.952999407Z,"[{""text"":""its cool"",""sender"":{""id"":""01JH9J9YXEYHS30QYKQDZC85ET"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""batman on spikey B"",""sender"":{""id"":""01JH9JGC3BFCVW4SZYSRJQWDFN"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-11T02:46:27.416167797Z,true,2025-01-11T02:46:36.926821186Z,01JH9JGC3BFCVW4SZYSRJQWDFN,2025-01-11T02:46:18.970233506Z,true,2025-01-11T02:46:36.875636241Z,01JH9J15VBK2T020RPNZQ6RMX2,2025-01-11T02:25:17.952999407Z,32,2025-01-11T02:25:17.952999407Z,false,2025-01-11T02:46:19.898096278Z,01JH9J9YXEYHS30QYKQDZC85ET,2025-01-11T02:46:18.970233506Z,65,2025-01-11T02:25:17.952999407Z,2,2025-01-11T02:25:17.952999407Z,4,2025-01-11T02:25:17.952999407Z,/tangrams/379_296.png,2025-01-11T02:46:36.926821186Z,/tangrams/379_296.png,2025-01-11T02:46:33.14781982Z,2,2025-01-11T02:25:19.221696718Z,true,2025-01-11T02:46:18.353543722Z,"[""/tangrams/226_27.png"",""/tangrams/361_391.png"",""/tangrams/379_296.png"",""/tangrams/57_248.png""]",2025-01-11T02:25:17.952999407Z,/tangrams/379_296.png,2025-01-11T02:25:17.952999407Z,1,2025-01-11T02:25:17.952999407Z,32,2025-01-11T02:25:17.952999407Z
01JH9KG5TNKXZZ8R36F3K36TJ1,01JH9JXEMT6BQGCQJYTQZ79SDP,2025-01-11T02:36:12.501942709Z,"[{""text"":""clue"",""sender"":{""id"":""01JH9K2TX4JRCC7V2QG073M1MW"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""hat on top with hexagon shape in the middle white"",""sender"":{""id"":""01JH9JZ38MQ7Y04FR559WE5XSW"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-11T03:07:16.330684485Z,true,2025-01-11T03:07:28.661324581Z,01JH9JZ38MQ7Y04FR559WE5XSW,2025-01-11T03:06:58.858073129Z,true,2025-01-11T03:07:28.609114351Z,01JH9JXENNAA9FQ6XWTZ6P5GNZ,2025-01-11T02:36:12.501942709Z,53,2025-01-11T02:36:12.501942709Z,false,2025-01-11T03:06:59.263692284Z,01JH9K2TX4JRCC7V2QG073M1MW,2025-01-11T03:06:58.858073129Z,65,2025-01-11T02:36:12.501942709Z,3,2025-01-11T02:36:12.501942709Z,4,2025-01-11T02:36:12.501942709Z,/tangrams/336_128.png,2025-01-11T03:07:28.661324581Z,/tangrams/336_128.png,2025-01-11T03:07:25.031828688Z,2,2025-01-11T02:36:17.784159465Z,true,2025-01-11T03:06:58.671278435Z,"[""/tangrams/180_311.png"",""/tangrams/144_252.png"",""/tangrams/336_128.png"",""/tangrams/146_402.png""]",2025-01-11T02:36:12.501942709Z,/tangrams/336_128.png,2025-01-11T02:36:12.501942709Z,6,2025-01-11T02:36:12.501942709Z,53,2025-01-11T02:36:12.501942709Z
