id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JJT3517KD2M4NSJ4CF9RA1NE,01JJT2DKYGR46EPDYQFDACH06E,2025-01-29T22:33:17.299375556Z,60,2025-01-29T22:33:17.299375556Z,false,2025-01-29T22:33:17.299375556Z,01JJT2DKYPY3YJ4Q3CCD5B1A1F,2025-01-29T22:33:17.299375556Z,0,2025-01-29T22:33:17.299375556Z,,,selection,2025-01-29T22:33:17.299375556Z,01JJT350T08VY8GNZB2YSSZWKA,2025-01-29T22:33:17.299375556Z,false,2025-01-29T22:33:17.299375556Z,,,01JJT3517G3YNFXEAZMNV85S0B,2025-01-29T22:33:17.299375556Z
01JJT2RR08VX7P3064NXYXZ3XE,01JJT2DECKACW7AS3F1870A263,2025-01-29T22:26:34.632461163Z,60,2025-01-29T22:26:34.632461163Z,true,2025-01-29T22:41:37.850398898Z,01JJT2DECZGZQSF5DCQRCGP5BW,2025-01-29T22:26:34.632461163Z,0,2025-01-29T22:26:34.632461163Z,true,2025-01-29T22:41:22.292916814Z,selection,2025-01-29T22:26:34.632461163Z,01JJT2RQMWYFF8VV0VA9NVC82D,2025-01-29T22:26:34.632461163Z,true,2025-01-29T22:41:22.281406732Z,true,2025-01-29T22:41:22.301490936Z,01JJT2RR05QV4F2FWDCJ1C92R6,2025-01-29T22:26:34.632461163Z
01JJT2TT5Z3FSKCRCB3B0CP7E9,01JJT2DG44XEQ74A8SA9FP74ZV,2025-01-29T22:27:42.399952885Z,60,2025-01-29T22:27:42.399952885Z,true,2025-01-29T22:32:08.577686593Z,01JJT2DG4AMXFFPFE3Y6R88976,2025-01-29T22:27:42.399952885Z,0,2025-01-29T22:27:42.399952885Z,true,2025-01-29T22:31:40.814953885Z,selection,2025-01-29T22:27:42.399952885Z,01JJT2TT2MD7Q3N3MBV6P5A3B2,2025-01-29T22:27:42.399952885Z,true,2025-01-29T22:31:40.804536172Z,true,2025-01-29T22:31:40.821431731Z,01JJT2TT5XAV2RY5NP1C4DFCEM,2025-01-29T22:27:42.399952885Z
01JJT2TTA8DBDA9M9PSTBC98EF,01JJT2DG44XEQ74A8SA9FP74ZV,2025-01-29T22:27:42.536474596Z,3,2025-01-29T22:27:42.536474596Z,true,2025-01-29T22:41:37.744786458Z,01JJT2DG4AMXFFPFE3Y6R88976,2025-01-29T22:27:42.536474596Z,1,2025-01-29T22:27:42.536474596Z,true,2025-01-29T22:41:34.731439505Z,feedback,2025-01-29T22:27:42.536474596Z,01JJT2TT2WRWEAMX8QCX89GHZH,2025-01-29T22:27:42.536474596Z,true,2025-01-29T22:41:34.719792416Z,true,2025-01-29T22:41:34.741753806Z,01JJT2TTA6DTBH7F7Y79Z2CTMT,2025-01-29T22:27:42.536474596Z
01JJT2TTJ7YYP41DTAWQNXXN01,01JJT2DG44XEQ74A8SA9FP74ZV,2025-01-29T22:27:42.791717437Z,3,2025-01-29T22:27:42.791717437Z,true,2025-01-29T22:55:01.116362886Z,01JJT2DG4AMXFFPFE3Y6R88976,2025-01-29T22:27:42.791717437Z,1,2025-01-29T22:27:42.791717437Z,true,2025-01-29T22:54:58.10111071Z,feedback,2025-01-29T22:27:42.791717437Z,01JJT2TT3P2B5K3JVDBABP7W04,2025-01-29T22:27:42.791717437Z,true,2025-01-29T22:54:58.08401256Z,true,2025-01-29T22:54:58.113366932Z,01JJT2TTJ6QER6HC2H1BB8KNBN,2025-01-29T22:27:42.791717437Z
01JJT3515MPGP2F8HFZ15BXB54,01JJT2DKYGR46EPDYQFDACH06E,2025-01-29T22:33:17.236407116Z,60,2025-01-29T22:33:17.236407116Z,false,2025-01-29T22:33:17.236407116Z,01JJT2DKYPY3YJ4Q3CCD5B1A1F,2025-01-29T22:33:17.236407116Z,0,2025-01-29T22:33:17.236407116Z,,,selection,2025-01-29T22:33:17.236407116Z,01JJT350SPK0A0D6FCE6B4WQ8D,2025-01-29T22:33:17.236407116Z,false,2025-01-29T22:33:17.236407116Z,,,01JJT3515J0R2HJEYANSFEGA3K,2025-01-29T22:33:17.236407116Z
01JJT30V1W46NRNE9BG5SA7BJM,01JJT2DHZPQCKPJ13EKVAMJTFH,2025-01-29T22:30:59.900617626Z,60,2025-01-29T22:30:59.900617626Z,true,2025-01-29T22:48:38.643192966Z,01JJT2DHZW0D7CNFJK4DZQY442,2025-01-29T22:30:59.900617626Z,0,2025-01-29T22:30:59.900617626Z,true,2025-01-29T22:48:31.295451256Z,selection,2025-01-29T22:30:59.900617626Z,01JJT30TK4E0B9KK9QZF678Y6K,2025-01-29T22:30:59.900617626Z,true,2025-01-29T22:48:31.268234454Z,true,2025-01-29T22:48:31.305187907Z,01JJT30V1S32TYXP1WBJ8ZPG81,2025-01-29T22:30:59.900617626Z
01JJT3519PG94TKS7JYBS6C7Z4,01JJT2DKYGR46EPDYQFDACH06E,2025-01-29T22:33:17.366543769Z,60,2025-01-29T22:33:17.366543769Z,false,2025-01-29T22:33:17.366543769Z,01JJT2DKYPY3YJ4Q3CCD5B1A1F,2025-01-29T22:33:17.366543769Z,0,2025-01-29T22:33:17.366543769Z,,,selection,2025-01-29T22:33:17.366543769Z,01JJT350T3TG6DMD9SGTAJQ0K9,2025-01-29T22:33:17.366543769Z,false,2025-01-29T22:33:17.366543769Z,,,01JJT3519KRBX41SFPX408RS2H,2025-01-29T22:33:17.366543769Z
01JJT2RQR78FTE9KAVMS40J0PP,01JJT2DECKACW7AS3F1870A263,2025-01-29T22:26:34.375448762Z,3,2025-01-29T22:26:34.375448762Z,true,2025-01-29T22:31:02.186954462Z,01JJT2DECZGZQSF5DCQRCGP5BW,2025-01-29T22:26:34.375448762Z,1,2025-01-29T22:26:34.375448762Z,true,2025-01-29T22:30:58.626186077Z,feedback,2025-01-29T22:26:34.375448762Z,01JJT2RQMNKGG7X98E20H6B3TY,2025-01-29T22:26:34.375448762Z,true,2025-01-29T22:30:58.618573557Z,true,2025-01-29T22:30:58.630552851Z,01JJT2RQR5DTHGHYAWQ6GR38BA,2025-01-29T22:26:34.375448762Z
01JJT2RQWX6S9KQFVDE0K8VNB8,01JJT2DECKACW7AS3F1870A263,2025-01-29T22:26:34.525919373Z,60,2025-01-29T22:26:34.525919373Z,true,2025-01-29T22:37:15.547215696Z,01JJT2DECZGZQSF5DCQRCGP5BW,2025-01-29T22:26:34.525919373Z,0,2025-01-29T22:26:34.525919373Z,true,2025-01-29T22:37:04.980297362Z,selection,2025-01-29T22:26:34.525919373Z,01JJT2RQMSR6T1HEFA2JBT325G,2025-01-29T22:26:34.525919373Z,true,2025-01-29T22:37:04.97085462Z,true,2025-01-29T22:37:04.988039598Z,01JJT2RQWVZ77ADB8P3X59M61Y,2025-01-29T22:26:34.525919373Z
