id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,correct,correctLastChangedAt,director,directorLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,justStarted,justStartedLastChangedAt,matcher,matcherLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,selection,selectionLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JJW6D57S4JQDQDV8R0YQEWHN,01JJW4HWKJGTBMG5NC5ATZ9XEW,2025-01-30T18:08:38.137509994Z,,,,,,,false,2025-01-30T18:08:38.137509994Z,01JJW4HWKSPG0D54BJW0R5WXKM,2025-01-30T18:08:38.137509994Z,9,2025-01-30T18:08:38.137509994Z,,,,,65,2025-01-30T18:08:38.137509994Z,0,2025-01-30T18:08:38.137509994Z,4,2025-01-30T18:08:38.137509994Z,,,,,2,2025-01-30T18:08:38.252292878Z,false,2025-01-30T18:08:38.137509994Z,"[""/tangrams/323_204.png"",""/tangrams/463_49.png"",""/tangrams/399_308.png"",""/tangrams/47_417.png""]",2025-01-30T18:08:38.137509994Z,/tangrams/463_49.png,2025-01-30T18:08:38.137509994Z,10,2025-01-30T18:08:38.137509994Z,9,2025-01-30T18:08:38.137509994Z
01JJW6NQVX08D1H7BYE3TNN7D6,01JJW4HZTJD67ARBC5YN61V3MP,2025-01-30T18:13:19.35790615Z,"[{""text"":""white triangle inside"",""sender"":{""id"":""01JJW6CVB747QYSATNPCMFN9PT"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""sorry white rectangle"",""sender"":{""id"":""01JJW6CVB747QYSATNPCMFN9PT"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-30T18:39:21.062304487Z,false,2025-01-30T18:39:27.927420844Z,01JJW6CVB747QYSATNPCMFN9PT,2025-01-30T18:38:51.797431513Z,true,2025-01-30T18:39:27.746551231Z,01JJW4HZTQACR99A2KBJNPPK6R,2025-01-30T18:13:19.35790615Z,59,2025-01-30T18:13:19.35790615Z,false,2025-01-30T18:38:51.994836681Z,01JJW6G46T5DMWDEH50ENB24RZ,2025-01-30T18:38:51.797431513Z,65,2025-01-30T18:13:19.35790615Z,3,2025-01-30T18:13:19.35790615Z,4,2025-01-30T18:13:19.35790615Z,/tangrams/98_125.png,2025-01-30T18:39:27.927420844Z,/tangrams/98_125.png,2025-01-30T18:39:09.643658714Z,2,2025-01-30T18:13:20.046864482Z,true,2025-01-30T18:38:51.740652926Z,"[""/tangrams/40_7.png"",""/tangrams/338_178.png"",""/tangrams/98_125.png"",""/tangrams/394_50.png""]",2025-01-30T18:13:19.35790615Z,/tangrams/338_178.png,2025-01-30T18:13:19.35790615Z,12,2025-01-30T18:13:19.35790615Z,59,2025-01-30T18:13:19.35790615Z
01JJW6WYX8KYBS9TWH632TJBNP,01JJW4J02CJ8DVT5AZ8D57YB9H,2025-01-30T18:17:15.944739549Z,"[{""text"":""small diamond"",""sender"":{""id"":""01JJW6P8TXX58ECYKZF6SRHSMW"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-30T18:27:48.884525838Z,true,2025-01-30T18:27:54.437819418Z,01JJW6P8TXX58ECYKZF6SRHSMW,2025-01-30T18:27:44.136470528Z,true,2025-01-30T18:27:54.419139926Z,01JJW4J02H9B30Z4FKSHWXN1J2,2025-01-30T18:17:15.944739549Z,27,2025-01-30T18:17:15.944739549Z,false,2025-01-30T18:27:44.468652567Z,01JJW6RQFA61JK9XC98JDTF961,2025-01-30T18:27:44.136470528Z,65,2025-01-30T18:17:15.944739549Z,1,2025-01-30T18:17:15.944739549Z,4,2025-01-30T18:17:15.944739549Z,/tangrams/391_285.png,2025-01-30T18:27:54.437819418Z,/tangrams/391_285.png,2025-01-30T18:27:51.303394186Z,2,2025-01-30T18:17:16.402940088Z,true,2025-01-30T18:27:44.099979077Z,"[""/tangrams/432_252.png"",""/tangrams/216_222.png"",""/tangrams/391_285.png"",""/tangrams/411_106.png""]",2025-01-30T18:17:15.944739549Z,/tangrams/391_285.png,2025-01-30T18:17:15.944739549Z,12,2025-01-30T18:17:15.944739549Z,27,2025-01-30T18:17:15.944739549Z
01JJW8RH4W4EMKKFQR2T9S094T,01JJW4J3YSAMRKMMJMWVFAKAKQ,2025-01-30T18:49:47.932378368Z,"[{""text"":""Same image as previous - small rectangle on right."",""sender"":{""id"":""01JJW8MPTPPRZV4Y0Q2QBATKE7"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-30T18:55:12.799280394Z,true,2025-01-30T18:55:23.137857266Z,01JJW8MPTPPRZV4Y0Q2QBATKE7,2025-01-30T18:54:56.001775913Z,true,2025-01-30T18:55:23.113631409Z,01JJW4J3YXHEVR761PQ0EZV6ZA,2025-01-30T18:49:47.932378368Z,6,2025-01-30T18:49:47.932378368Z,false,2025-01-30T18:54:56.191052798Z,01JJW8ECJXJK3P9MGZFB9FSSJ7,2025-01-30T18:54:56.001775913Z,65,2025-01-30T18:49:47.932378368Z,0,2025-01-30T18:49:47.932378368Z,4,2025-01-30T18:49:47.932378368Z,/tangrams/8_110.png,2025-01-30T18:55:23.137857266Z,/tangrams/8_110.png,2025-01-30T18:55:19.590542507Z,2,2025-01-30T18:49:49.416282343Z,true,2025-01-30T18:54:55.919016679Z,"[""/tangrams/426_298.png"",""/tangrams/156_114.png"",""/tangrams/8_110.png"",""/tangrams/107_403.png""]",2025-01-30T18:49:47.932378368Z,/tangrams/8_110.png,2025-01-30T18:49:47.932378368Z,7,2025-01-30T18:49:47.932378368Z,6,2025-01-30T18:49:47.932378368Z
01JJW9D97NSK85N7Z95M5M1NW8,01JJW83FC4DET4B0M0QP4XGK87,2025-01-30T19:01:07.957308984Z,"[{""text"":""sumo wrestler"",""sender"":{""id"":""01JJW96K30SNVQB5V7FZF47AWE"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-30T19:16:09.869184296Z,true,2025-01-30T19:16:26.548125153Z,01JJW96K30SNVQB5V7FZF47AWE,2025-01-30T19:16:04.719348765Z,true,2025-01-30T19:16:26.519463297Z,01JJW83FDKXBRWC87R3PWR70R0,2025-01-30T19:01:07.957308984Z,45,2025-01-30T19:01:07.957308984Z,false,2025-01-30T19:16:04.951011486Z,01JJW98C095E1J6F9FYZTR4NXG,2025-01-30T19:16:04.719348765Z,65,2025-01-30T19:01:07.957308984Z,2,2025-01-30T19:01:07.957308984Z,4,2025-01-30T19:01:07.957308984Z,/tangrams/325_306.png,2025-01-30T19:16:26.548125153Z,/tangrams/325_306.png,2025-01-30T19:16:23.17177286Z,2,2025-01-30T19:01:11.989859521Z,true,2025-01-30T19:16:04.612370016Z,"[""/tangrams/206_367.png"",""/tangrams/422_221.png"",""/tangrams/375_237.png"",""/tangrams/325_306.png""]",2025-01-30T19:01:07.957308984Z,/tangrams/325_306.png,2025-01-30T19:01:07.957308984Z,14,2025-01-30T19:01:07.957308984Z,45,2025-01-30T19:01:07.957308984Z
01JJW6WYVBVYD3X90W8TQ5GA0X,01JJW4J02CJ8DVT5AZ8D57YB9H,2025-01-30T18:17:15.883075968Z,"[{""text"":""zig zag bottom"",""sender"":{""id"":""01JJW6RQFA61JK9XC98JDTF961"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-30T18:21:15.147908916Z,true,2025-01-30T18:21:20.869049815Z,01JJW6RQFA61JK9XC98JDTF961,2025-01-30T18:20:57.243385443Z,true,2025-01-30T18:21:20.861951583Z,01JJW4J02H9B30Z4FKSHWXN1J2,2025-01-30T18:17:15.883075968Z,8,2025-01-30T18:17:15.883075968Z,false,2025-01-30T18:20:57.501659308Z,01JJW6P8TXX58ECYKZF6SRHSMW,2025-01-30T18:20:57.243385443Z,65,2025-01-30T18:17:15.883075968Z,0,2025-01-30T18:17:15.883075968Z,4,2025-01-30T18:17:15.883075968Z,/tangrams/432_285.png,2025-01-30T18:21:20.869049815Z,/tangrams/432_285.png,2025-01-30T18:21:17.784634786Z,2,2025-01-30T18:17:16.155967362Z,true,2025-01-30T18:20:57.222062656Z,"[""/tangrams/391_222.png"",""/tangrams/432_285.png"",""/tangrams/411_106.png"",""/tangrams/216_252.png""]",2025-01-30T18:17:15.883075968Z,/tangrams/432_285.png,2025-01-30T18:17:15.883075968Z,9,2025-01-30T18:17:15.883075968Z,8,2025-01-30T18:17:15.883075968Z
01JJW7CD0C2Q3TEYJP1A7Q7ENZ,01JJW4J0A22HR8GHXZ0T16GJK3,2025-01-30T18:25:41.900542797Z,"[{""text"":""Two rectangles on bottom"",""sender"":{""id"":""01JJW77PKSGJ98SZ7M8QT81730"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-30T18:38:56.873716765Z,true,2025-01-30T18:39:01.376274225Z,01JJW77PKSGJ98SZ7M8QT81730,2025-01-30T18:38:50.867207038Z,true,2025-01-30T18:39:01.359536418Z,01JJW4J0A6DF5EX9W9G36QRPC4,2025-01-30T18:25:41.900542797Z,38,2025-01-30T18:25:41.900542797Z,false,2025-01-30T18:38:51.061780588Z,01JJW74QMSFR9P7MSNV2YDWY7Z,2025-01-30T18:38:50.867207038Z,65,2025-01-30T18:25:41.900542797Z,2,2025-01-30T18:25:41.900542797Z,4,2025-01-30T18:25:41.900542797Z,/tangrams/114_42.png,2025-01-30T18:39:01.376274225Z,/tangrams/114_42.png,2025-01-30T18:38:58.191251822Z,2,2025-01-30T18:25:42.895410696Z,true,2025-01-30T18:38:50.808545447Z,"[""/tangrams/173_24.png"",""/tangrams/114_42.png"",""/tangrams/423_8.png"",""/tangrams/396_446.png""]",2025-01-30T18:25:41.900542797Z,/tangrams/114_42.png,2025-01-30T18:25:41.900542797Z,7,2025-01-30T18:25:41.900542797Z,38,2025-01-30T18:25:41.900542797Z
01JJW8FSRFQREY26X24A42CB6Z,01JJW4J3EAW12QCT7B78F89JZ2,2025-01-30T18:45:01.839552997Z,"[{""text"":""star shape top again"",""sender"":{""id"":""01JJW86XPRKCWXQ9P24RGMMR1Q"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-30T18:49:40.880206483Z,true,2025-01-30T18:49:46.462386176Z,01JJW86XPRKCWXQ9P24RGMMR1Q,2025-01-30T18:49:35.538876842Z,true,2025-01-30T18:49:46.441006733Z,01JJW4J3EFBYWHVY9VFKX4HKG2,2025-01-30T18:45:01.839552997Z,10,2025-01-30T18:45:01.839552997Z,false,2025-01-30T18:49:35.722553213Z,01JJW869VWKH7T0XE8TS1AZ2NF,2025-01-30T18:49:35.538876842Z,65,2025-01-30T18:45:01.839552997Z,0,2025-01-30T18:45:01.839552997Z,4,2025-01-30T18:45:01.839552997Z,/tangrams/106_186.png,2025-01-30T18:49:46.462386176Z,/tangrams/106_186.png,2025-01-30T18:49:43.157529737Z,2,2025-01-30T18:45:03.256892674Z,true,2025-01-30T18:49:35.459811702Z,"[""/tangrams/226_92.png"",""/tangrams/359_369.png"",""/tangrams/139_304.png"",""/tangrams/106_186.png""]",2025-01-30T18:45:01.839552997Z,/tangrams/106_186.png,2025-01-30T18:45:01.839552997Z,11,2025-01-30T18:45:01.839552997Z,10,2025-01-30T18:45:01.839552997Z
01JJW8M1S8PCKSY90379ETBZ2K,01JJW4J3P3DJA4VHAW6XBNHTCH,2025-01-30T18:47:21.12809495Z,,,,,,,false,2025-01-30T18:47:21.12809495Z,01JJW4J3P71A3A6W1B9HT250JW,2025-01-30T18:47:21.12809495Z,5,2025-01-30T18:47:21.12809495Z,,,,,65,2025-01-30T18:47:21.12809495Z,0,2025-01-30T18:47:21.12809495Z,4,2025-01-30T18:47:21.12809495Z,,,,,2,2025-01-30T18:47:21.959543862Z,false,2025-01-30T18:47:21.12809495Z,"[""/tangrams/55_438.png"",""/tangrams/300_129.png"",""/tangrams/57_260.png"",""/tangrams/232_69.png""]",2025-01-30T18:47:21.12809495Z,/tangrams/57_260.png,2025-01-30T18:47:21.12809495Z,6,2025-01-30T18:47:21.12809495Z,5,2025-01-30T18:47:21.12809495Z
01JJW9X2EK3X8ESNHSYHPSJ83A,01JJW83G2EFCP88P7610ZQF3YR,2025-01-30T19:09:45.299464042Z,"[{""text"":""looks like someone kneeling holding their arm up to the right"",""sender"":{""id"":""01JJW98948Q4TSDM0F7HEAPGYG"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-30T19:14:35.709780421Z,true,2025-01-30T19:14:42.627948735Z,01JJW98948Q4TSDM0F7HEAPGYG,2025-01-30T19:13:53.722703504Z,true,2025-01-30T19:14:42.600322217Z,01JJW83G3YGJNWV5ZXFKW4QCFC,2025-01-30T19:09:45.299464042Z,5,2025-01-30T19:09:45.299464042Z,false,2025-01-30T19:13:53.973261861Z,01JJW9B72F1WVTMQ1R0SQQB9CS,2025-01-30T19:13:53.722703504Z,65,2025-01-30T19:09:45.299464042Z,0,2025-01-30T19:09:45.299464042Z,4,2025-01-30T19:09:45.299464042Z,/tangrams/343_367.png,2025-01-30T19:14:42.627948735Z,/tangrams/343_367.png,2025-01-30T19:14:39.2735828Z,2,2025-01-30T19:09:46.764517075Z,true,2025-01-30T19:13:53.620652765Z,"[""/tangrams/293_452.png"",""/tangrams/343_367.png"",""/tangrams/443_257.png"",""/tangrams/220_41.png""]",2025-01-30T19:09:45.299464042Z,/tangrams/343_367.png,2025-01-30T19:09:45.299464042Z,6,2025-01-30T19:09:45.299464042Z,5,2025-01-30T19:09:45.299464042Z
