roundID,text,playerID,director_msg,chit_chat
01JH96C4232PJMX6051ZXZT6VY,1 triangle arm on right side,01JH964JJGYGDFS5RQJ16YJ0VW,TRUE,FALSE
01JH96G7AV4DJBJHEYXDN0116F,1st one,01JH95Y02AT0WR8THV8Y59J0A9,TRUE,FALSE
01JH94SRN2K03Y0MHPDJHQM6QA,2 arrows,01JH94P8FEF07K0VAEYX2WY468,TRUE,FALSE
01JH94SRNRPPN0M21CXEC1YP6J,2 arrows facing each other,01JH94P8FEF07K0VAEYX2WY468,TRUE,FALSE
01JH94SRKVX0BAN8155GYMYAYM,"2 arrows facing each other, the left arrow has a triangle on top",01JH94P8FEF07K0VAEYX2WY468,TRUE,FALSE
01JH96C43DKJ94WV6H862001CN,2 ears  buh not like traingle buh is like a horse,01JH95YWSW02RX733R1CWBPCPS,TRUE,FALSE
01JH96C404NV6PYS9E5N7K934D,2 ears and is triangle sitting,01JH95YWSW02RX733R1CWBPCPS,TRUE,FALSE
01JH951MVC2GWDSBJ9D5DCJJNN,Hello,01JH94PT2YTHYQGSEWTKFDFHAM,FALSE,FALSE
01JH96C3W8PMPQW9QWFMWPPXE9,2 ears of triangle with bend,01JH95YWSW02RX733R1CWBPCPS,TRUE,FALSE
01JH96C465S4ATF2DVX2C2A49K,2 ears on top and looks like horse,01JH95YWSW02RX733R1CWBPCPS,TRUE,FALSE
01JH96C3YQ44FPYMH78170ARH4,2 ears with bend,01JH95YWSW02RX733R1CWBPCPS,TRUE,FALSE
01JH96QX0MF6RSZRFJH6C45N47,hi,01JH96AA6X8DK3KTC7KSP3YV91,FALSE,FALSE
01JH96C4BFH1ZCY67XEV9HS1TV,2 on top  traingle but cannot sit,01JH95YWSW02RX733R1CWBPCPS,TRUE,FALSE
01JH96C3HG4N6FTMJ29Q42GJ23,2 traingles pointed horizontally,01JH964JJGYGDFS5RQJ16YJ0VW,TRUE,FALSE
01JH96C45SVPG46KERD5P61Q1H,2 triangle eyebrows,01JH964JJGYGDFS5RQJ16YJ0VW,TRUE,FALSE
01JH96C4AY7GRFEST523NKWGSK,2 triangle on top and can sit,01JH95YWSW02RX733R1CWBPCPS,TRUE,FALSE
01JH96G7V2P64EWADC5K1HSMCM,let do it bro,01JH95TVRMB7P213TCXNNX6N30,FALSE,FALSE
01JH96C47K29ZWK968B7C7PWJB,2 triangle on top bend on the right side,01JH95YWSW02RX733R1CWBPCPS,TRUE,FALSE
01JH96C3NQRX1KCRJV196J3QTR,2 triangles as ears,01JH964JJGYGDFS5RQJ16YJ0VW,TRUE,FALSE
01JH96QWZSMP6F3XF8KGEY54SS,Hi,01JH968H5986XBS267Q1B7EH7K,FALSE,FALSE
01JH96C4232PJMX6051ZXZT6VY,2 triangles as eyebrows,01JH964JJGYGDFS5RQJ16YJ0VW,TRUE,FALSE
01JH96QWZSMP6F3XF8KGEY54SS,Do you understand the game,01JH968H5986XBS267Q1B7EH7K,FALSE,FALSE
01JH95QNZPFF7YZPZJFYH0GFHA,2nd,01JH95C5E66EC54ASQNASF6QXJ,TRUE,FALSE
01JH96G79HR99621Y3S9P30BFF,2nd one,01JH95Y02AT0WR8THV8Y59J0A9,TRUE,FALSE
01JH96G7D8G5RDKQXKR90R48C1,"2nd one,,with many edges",01JH95Y02AT0WR8THV8Y59J0A9,TRUE,FALSE
01JH96C3QEDNRKW5NA0HS26PGT,which one,01JH964JJGYGDFS5RQJ16YJ0VW,FALSE,FALSE
01JH96G7CT2EDNP4WWEXX5JYET,3rd,01JH95TVRMB7P213TCXNNX6N30,TRUE,FALSE
01JH96G7A6XJ2R0KTTSJE8Z8D0,2nd,01JH95Y02AT0WR8THV8Y59J0A9,FALSE,FALSE
01JH96G76RVX7W4C4QE0GV7HCE,3rd,01JH95Y02AT0WR8THV8Y59J0A9,TRUE,FALSE
01JH96G7C71SY6252QA63R6PBJ,4th,01JH95Y02AT0WR8THV8Y59J0A9,TRUE,FALSE
01JH96G780C4G6244ZX50XS0KP,4th,01JH95Y02AT0WR8THV8Y59J0A9,TRUE,FALSE
01JH951MWHK1KMX441TG3C9KPB,A big diamond shape on a rectangle with an imbalance base,01JH94PFB10VZ0M0Q03S89B26Q,TRUE,FALSE
01JH951MV05SNW5NS2KJ3EQA14,A big head and a flat base,01JH94PFB10VZ0M0Q03S89B26Q,TRUE,FALSE
01JH96G80QZ0660BMAARH86K3Y,which one,01JH95TVRMB7P213TCXNNX6N30,FALSE,FALSE
01JH951MVC2GWDSBJ9D5DCJJNN,A big shape resting on a base that looks incomplete,01JH94PFB10VZ0M0Q03S89B26Q,TRUE,FALSE
01JH96G81NBAG9APVNFVSPB7AS,??,01JH95Y02AT0WR8THV8Y59J0A9,FALSE,FALSE
01JH951MTT9D6QA72ADVV8SQY4,A big shape with 2 legs,01JH94PFB10VZ0M0Q03S89B26Q,TRUE,FALSE
