id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JH9D1Z2AFCXDJ18RNMSY7NDQ,01JH9BREKSM9GWVCQ942EKS85B,2025-01-11T00:43:35.370996084Z,60,2025-01-11T00:43:35.370996084Z,true,2025-01-11T01:04:46.061508665Z,01JH9BREM9CNFMDTE8ZGVGBWWT,2025-01-11T00:43:35.370996084Z,0,2025-01-11T00:43:35.370996084Z,true,2025-01-11T01:04:23.489256073Z,selection,2025-01-11T00:43:35.370996084Z,01JH9D1YGWDVN38T674W11N7YG,2025-01-11T00:43:35.370996084Z,true,2025-01-11T01:04:23.413801411Z,true,2025-01-11T01:04:23.529396948Z,01JH9D1Z27H8YX8ERDMZSK73VA,2025-01-11T00:43:35.370996084Z
01JH9DBEVJQQNYXATGNX93ZDFA,01JH9BRMEKZCF2MA6AJ67H9FTD,2025-01-11T00:48:46.450633011Z,60,2025-01-11T00:48:46.450633011Z,true,2025-01-11T01:11:21.987804992Z,01JH9BRMEVGAZPCDBY96308MZ7,2025-01-11T00:48:46.450633011Z,0,2025-01-11T00:48:46.450633011Z,true,2025-01-11T01:11:11.970278775Z,selection,2025-01-11T00:48:46.450633011Z,01JH9DBDKF7PKB4XRS4AKN6XK9,2025-01-11T00:48:46.450633011Z,true,2025-01-11T01:11:11.903150833Z,true,2025-01-11T01:11:12.022219764Z,01JH9DBEVEZM9BD97C2XX4WWR5,2025-01-11T00:48:46.450633011Z
01JH9DBEMM2QEGBM2M6ABG8EQV,01JH9BRMEKZCF2MA6AJ67H9FTD,2025-01-11T00:48:46.229979609Z,3,2025-01-11T00:48:46.229979609Z,true,2025-01-11T01:08:09.585919764Z,01JH9BRMEVGAZPCDBY96308MZ7,2025-01-11T00:48:46.229979609Z,1,2025-01-11T00:48:46.229979609Z,true,2025-01-11T01:08:06.429837321Z,feedback,2025-01-11T00:48:46.229979609Z,01JH9DBDQNPYZXX5EEY7K3AAZR,2025-01-11T00:48:46.229979609Z,true,2025-01-11T01:08:06.374432081Z,true,2025-01-11T01:08:06.468194716Z,01JH9DBEMF4HQ2PJK88MQSJJ92,2025-01-11T00:48:46.229979609Z
01JH9DMVBXS45BP33CXAKRBGBA,01JH9BRNDMV7QEPRE6J0F03ZEB,2025-01-11T00:53:54.173210113Z,60,2025-01-11T00:53:54.173210113Z,false,2025-01-11T00:53:54.173210113Z,01JH9BRNDVYKXKN9CSJRJVMJHY,2025-01-11T00:53:54.173210113Z,0,2025-01-11T00:53:54.173210113Z,,,selection,2025-01-11T00:53:54.173210113Z,01JH9DMTM3GY40X60KJ4F43WFY,2025-01-11T00:53:54.173210113Z,false,2025-01-11T00:53:54.173210113Z,,,01JH9DMVBS4RGK7K5C3NTRVAHM,2025-01-11T00:53:54.173210113Z
01JH9DMWH56S32C5BV1AKA45Z9,01JH9BRNDMV7QEPRE6J0F03ZEB,2025-01-11T00:53:55.365843082Z,3,2025-01-11T00:53:55.365843082Z,false,2025-01-11T00:53:55.365843082Z,01JH9BRNDVYKXKN9CSJRJVMJHY,2025-01-11T00:53:55.365843082Z,1,2025-01-11T00:53:55.365843082Z,,,feedback,2025-01-11T00:53:55.365843082Z,01JH9DMTFJ2NHQVCR2A5JKYZD0,2025-01-11T00:53:55.365843082Z,false,2025-01-11T00:53:55.365843082Z,,,01JH9DMWGYAMSC95NE3SNHGDA2,2025-01-11T00:53:55.365843082Z
01JH9D1YMJ5XC2M8589EYPKS4P,01JH9BREKSM9GWVCQ942EKS85B,2025-01-11T00:43:34.930499803Z,3,2025-01-11T00:43:34.930499803Z,true,2025-01-11T00:45:51.489723553Z,01JH9BREM9CNFMDTE8ZGVGBWWT,2025-01-11T00:43:34.930499803Z,1,2025-01-11T00:43:34.930499803Z,true,2025-01-11T00:45:46.451745577Z,feedback,2025-01-11T00:43:34.930499803Z,01JH9D1YHFKK32D1Y8FB9AM86F,2025-01-11T00:43:34.930499803Z,true,2025-01-11T00:45:46.439201488Z,true,2025-01-11T00:45:46.463304732Z,01JH9D1YMGAZDS08VV3BJNG3BG,2025-01-11T00:43:34.930499803Z
01JH9D5ZYGWSVVVSJ0WRY83DV6,01JH9BRHQZYSSYWQN75W3PAV17,2025-01-11T00:45:47.344902551Z,3,2025-01-11T00:45:47.344902551Z,true,2025-01-11T00:50:39.023540076Z,01JH9BRHR8QRZ25D3VFBSAAXZH,2025-01-11T00:45:47.344902551Z,1,2025-01-11T00:45:47.344902551Z,true,2025-01-11T00:50:36.003430612Z,feedback,2025-01-11T00:45:47.344902551Z,01JH9D5ZQMYAY8XJX14N1NGABC,2025-01-11T00:45:47.344902551Z,true,2025-01-11T00:50:35.980067241Z,true,2025-01-11T00:50:36.019382685Z,01JH9D5ZYDBT735HH359DTXVG9,2025-01-11T00:45:47.344902551Z
01JH9D6002WWDJV9V5KGYQ7FJM,01JH9BRHQZYSSYWQN75W3PAV17,2025-01-11T00:45:47.394982782Z,60,2025-01-11T00:45:47.394982782Z,true,2025-01-11T00:52:59.045113197Z,01JH9BRHR8QRZ25D3VFBSAAXZH,2025-01-11T00:45:47.394982782Z,0,2025-01-11T00:45:47.394982782Z,true,2025-01-11T00:52:21.044412603Z,selection,2025-01-11T00:45:47.394982782Z,01JH9D5ZSF3PZNH9197GY4H32Z,2025-01-11T00:45:47.394982782Z,true,2025-01-11T00:52:21.02079366Z,true,2025-01-11T00:52:21.060855948Z,01JH9D5ZZXNAMFKV12PZ8WGA79,2025-01-11T00:45:47.394982782Z
01JH9D912950FR3JME4EPFHKQ6,01JH9BRKGNSDDX0QRWMQFBMC6N,2025-01-11T00:47:26.793097303Z,60,2025-01-11T00:47:26.793097303Z,true,2025-01-11T01:09:58.32084646Z,01JH9BRKGYAQPYRSATFK9G1CDV,2025-01-11T00:47:26.793097303Z,0,2025-01-11T00:47:26.793097303Z,true,2025-01-11T01:09:29.327630106Z,selection,2025-01-11T00:47:26.793097303Z,01JH9D9016531VXBHD8HBBCF7G,2025-01-11T00:47:26.793097303Z,true,2025-01-11T01:09:29.267191222Z,true,2025-01-11T01:09:29.370467126Z,01JH9D9125GZAZ10PT3CFEJJZM,2025-01-11T00:47:26.793097303Z
01JH9DMW4JQYCFG56F1P9RAESD,01JH9BRNDMV7QEPRE6J0F03ZEB,2025-01-11T00:53:54.962263951Z,60,2025-01-11T00:53:54.962263951Z,false,2025-01-11T00:53:54.962263951Z,01JH9BRNDVYKXKN9CSJRJVMJHY,2025-01-11T00:53:54.962263951Z,0,2025-01-11T00:53:54.962263951Z,,,selection,2025-01-11T00:53:54.962263951Z,01JH9DMTNXZ34D3Y12GS7EY08G,2025-01-11T00:53:54.962263951Z,false,2025-01-11T00:53:54.962263951Z,,,01JH9DMW4CA9N888HWFFA5PAZV,2025-01-11T00:53:54.962263951Z
