room_num,option_set,target,stage_num,trial_num,rep_num,exclude,exclusion_reason,order_match,condition_id,describer,matchers,trial_id,game_id
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,37,4,FALSE,NA,order,1,74,1,40,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,41,4,FALSE,NA,order,1,74,1,41,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,44,4,FALSE,NA,order,1,74,1,42,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,45,4,FALSE,NA,order,1,74,1,43,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,42,4,FALSE,NA,order,1,74,1,44,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,38,4,FALSE,NA,order,1,74,1,45,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,40,4,FALSE,NA,order,1,74,1,46,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,48,4,FALSE,NA,order,1,74,1,47,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,43,4,FALSE,NA,order,1,74,1,48,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,56,5,FALSE,NA,order,1,74,1,49,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,53,5,FALSE,NA,order,1,74,1,50,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,57,5,FALSE,NA,order,1,74,1,51,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,59,5,FALSE,NA,order,1,74,1,52,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,49,5,FALSE,NA,order,1,74,1,53,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,54,5,FALSE,NA,order,1,74,1,54,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,52,5,FALSE,NA,order,1,74,1,55,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,58,5,FALSE,NA,order,1,74,1,56,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,51,5,FALSE,NA,order,1,74,1,57,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,55,5,FALSE,NA,order,1,74,1,58,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,60,5,FALSE,NA,order,1,74,1,59,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,50,5,FALSE,NA,order,1,74,1,60,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,67,6,FALSE,NA,order,1,74,1,61,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,69,6,FALSE,NA,order,1,74,1,62,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,64,6,FALSE,NA,order,1,74,1,63,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,66,6,FALSE,NA,order,1,74,1,64,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,62,6,FALSE,NA,order,1,74,1,65,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,72,6,FALSE,NA,order,1,74,1,66,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,70,6,FALSE,NA,order,1,74,1,67,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,63,6,FALSE,NA,order,1,74,1,68,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,71,6,FALSE,NA,order,1,74,1,69,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,65,6,FALSE,NA,order,1,74,1,70,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,68,6,FALSE,NA,order,1,74,1,71,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,61,6,FALSE,NA,order,1,74,1,72,1
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,11,1,FALSE,NA,order,1,75,2,73,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,6,1,FALSE,NA,order,1,75,2,74,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,5,1,FALSE,NA,order,1,75,2,75,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,7,1,FALSE,NA,order,1,75,2,76,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,8,1,FALSE,NA,order,1,75,2,77,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,12,1,FALSE,NA,order,1,75,2,78,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,2,1,FALSE,NA,order,1,75,2,79,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,9,1,FALSE,NA,order,1,75,2,80,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,1,1,FALSE,NA,order,1,75,2,81,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,10,1,FALSE,NA,order,1,75,2,82,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,4,1,FALSE,NA,order,1,75,2,83,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,3,1,FALSE,NA,order,1,75,2,84,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,13,2,FALSE,NA,order,1,75,2,85,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,23,2,FALSE,NA,order,1,75,2,86,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,24,2,FALSE,NA,order,1,75,2,87,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,15,2,FALSE,NA,order,1,75,2,88,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,19,2,FALSE,NA,order,1,75,2,89,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,14,2,FALSE,NA,order,1,75,2,90,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,16,2,FALSE,NA,order,1,75,2,91,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,22,2,FALSE,NA,order,1,75,2,92,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,21,2,FALSE,NA,order,1,75,2,93,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,20,2,FALSE,NA,order,1,75,2,94,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,18,2,FALSE,NA,order,1,75,2,95,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,17,2,FALSE,NA,order,1,75,2,96,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,27,3,FALSE,NA,order,1,75,2,97,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,31,3,FALSE,NA,order,1,75,2,98,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,25,3,FALSE,NA,order,1,75,2,99,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,30,3,FALSE,NA,order,1,75,2,100,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,35,3,FALSE,NA,order,1,75,2,101,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,34,3,FALSE,NA,order,1,75,2,102,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,33,3,FALSE,NA,order,1,75,2,103,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,29,3,FALSE,NA,order,1,75,2,104,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,32,3,FALSE,NA,order,1,75,2,105,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,28,3,FALSE,NA,order,1,75,2,106,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,26,3,FALSE,NA,order,1,75,2,107,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,36,3,FALSE,NA,order,1,75,2,108,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,37,4,FALSE,NA,order,1,75,2,109,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,40,4,FALSE,NA,order,1,75,2,110,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,47,4,FALSE,NA,order,1,75,2,111,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,38,4,FALSE,NA,order,1,75,2,112,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,41,4,FALSE,NA,order,1,75,2,113,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,46,4,FALSE,NA,order,1,75,2,114,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,39,4,FALSE,NA,order,1,75,2,115,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,45,4,FALSE,NA,order,1,75,2,116,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,42,4,FALSE,NA,order,1,75,2,117,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,48,4,FALSE,NA,order,1,75,2,118,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,44,4,FALSE,NA,order,1,75,2,119,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,43,4,FALSE,NA,order,1,75,2,120,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,50,5,FALSE,NA,order,1,75,2,121,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,57,5,FALSE,NA,order,1,75,2,122,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,51,5,FALSE,NA,order,1,75,2,123,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,59,5,FALSE,NA,order,1,75,2,124,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,52,5,FALSE,NA,order,1,75,2,125,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,58,5,FALSE,NA,order,1,75,2,126,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,53,5,FALSE,NA,order,1,75,2,127,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,56,5,FALSE,NA,order,1,75,2,128,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,49,5,FALSE,NA,order,1,75,2,129,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,54,5,FALSE,NA,order,1,75,2,130,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,60,5,FALSE,NA,order,1,75,2,131,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,55,5,FALSE,NA,order,1,75,2,132,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,72,6,FALSE,NA,order,1,75,2,133,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,66,6,FALSE,NA,order,1,75,2,134,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,63,6,FALSE,NA,order,1,75,2,135,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,68,6,FALSE,NA,order,1,75,2,136,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,62,6,FALSE,NA,order,1,75,2,137,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,67,6,FALSE,NA,order,1,75,2,138,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,65,6,FALSE,NA,order,1,75,2,139,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,70,6,FALSE,NA,order,1,75,2,140,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,61,6,FALSE,NA,order,1,75,2,141,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,64,6,FALSE,NA,order,1,75,2,142,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,69,6,FALSE,NA,order,1,75,2,143,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,71,6,FALSE,NA,order,1,75,2,144,2
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,7,1,TRUE,incomplete game,order,1,76,3,145,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,9,1,TRUE,incomplete game,order,1,76,3,146,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,1,1,TRUE,incomplete game,order,1,76,3,147,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,11,1,TRUE,incomplete game,order,1,76,3,148,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,12,1,TRUE,incomplete game,order,1,76,3,149,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,8,1,TRUE,incomplete game,order,1,76,3,150,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,4,1,TRUE,incomplete game,order,1,76,3,151,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,10,1,TRUE,incomplete game,order,1,76,3,152,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,2,1,TRUE,incomplete game,order,1,76,3,153,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,3,1,TRUE,incomplete game,order,1,76,3,154,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,5,1,TRUE,incomplete game,order,1,76,3,155,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,6,1,TRUE,incomplete game,order,1,76,3,156,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,24,2,TRUE,incomplete game,order,1,76,3,157,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,18,2,TRUE,incomplete game,order,1,76,3,158,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,13,2,TRUE,incomplete game,order,1,76,3,159,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,16,2,TRUE,incomplete game,order,1,76,3,160,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,15,2,TRUE,incomplete game,order,1,76,3,161,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,19,2,TRUE,incomplete game,order,1,76,3,162,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,17,2,TRUE,incomplete game,order,1,76,3,163,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,20,2,TRUE,incomplete game,order,1,76,3,164,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,14,2,TRUE,incomplete game,order,1,76,3,165,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,21,2,TRUE,incomplete game,order,1,76,3,166,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,22,2,TRUE,incomplete game,order,1,76,3,167,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,23,2,TRUE,incomplete game,order,1,76,3,168,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,29,3,TRUE,incomplete game,order,1,76,3,169,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,33,3,TRUE,incomplete game,order,1,76,3,170,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,28,3,TRUE,incomplete game,order,1,76,3,171,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,26,3,TRUE,incomplete game,order,1,76,3,172,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,35,3,TRUE,incomplete game,order,1,76,3,173,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,32,3,TRUE,incomplete game,order,1,76,3,174,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,25,3,TRUE,incomplete game,order,1,76,3,175,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,31,3,TRUE,incomplete game,order,1,76,3,176,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,30,3,TRUE,incomplete game,order,1,76,3,177,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,34,3,TRUE,incomplete game,order,1,76,3,178,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,27,3,TRUE,incomplete game,order,1,76,3,179,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,36,3,TRUE,incomplete game,order,1,76,3,180,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,45,4,TRUE,incomplete game,order,1,76,3,181,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,46,4,TRUE,incomplete game,order,1,76,3,182,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,39,4,TRUE,incomplete game,order,1,76,3,183,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,43,4,TRUE,incomplete game,order,1,76,3,184,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,41,4,TRUE,incomplete game,order,1,76,3,185,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,38,4,TRUE,incomplete game,order,1,76,3,186,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,47,4,TRUE,incomplete game,order,1,76,3,187,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,42,4,TRUE,incomplete game,order,1,76,3,188,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,44,4,TRUE,incomplete game,order,1,76,3,189,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,37,4,TRUE,incomplete game,order,1,76,3,190,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,40,4,TRUE,incomplete game,order,1,76,3,191,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,48,4,TRUE,incomplete game,order,1,76,3,192,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,58,5,TRUE,incomplete game,order,1,76,3,193,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,59,5,TRUE,incomplete game,order,1,76,3,194,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,56,5,TRUE,incomplete game,order,1,76,3,195,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,50,5,TRUE,incomplete game,order,1,76,3,196,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,49,5,TRUE,incomplete game,order,1,76,3,197,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,55,5,TRUE,incomplete game,order,1,76,3,198,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,57,5,TRUE,incomplete game,order,1,76,3,199,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,54,5,TRUE,incomplete game,order,1,76,3,200,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,51,5,TRUE,incomplete game,order,1,76,3,201,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,53,5,TRUE,incomplete game,order,1,76,3,202,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,60,5,TRUE,incomplete game,order,1,76,3,203,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,52,5,TRUE,incomplete game,order,1,76,3,204,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,72,6,TRUE,incomplete game,order,1,76,3,205,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,69,6,TRUE,incomplete game,order,1,76,3,206,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,63,6,TRUE,incomplete game,order,1,76,3,207,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,65,6,TRUE,incomplete game,order,1,76,3,208,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,61,6,TRUE,incomplete game,order,1,76,3,209,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,71,6,TRUE,incomplete game,order,1,76,3,210,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,66,6,TRUE,incomplete game,order,1,76,3,211,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,62,6,TRUE,incomplete game,order,1,76,3,212,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,70,6,TRUE,incomplete game,order,1,76,3,213,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,68,6,TRUE,incomplete game,order,1,76,3,214,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,64,6,TRUE,incomplete game,order,1,76,3,215,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,67,6,TRUE,incomplete game,order,1,76,3,216,3
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,11,1,FALSE,NA,order,1,77,4,217,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,10,1,FALSE,NA,order,1,77,4,218,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,8,1,FALSE,NA,order,1,77,4,219,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,1,1,FALSE,NA,order,1,77,4,220,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,5,1,FALSE,NA,order,1,77,4,221,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,12,1,FALSE,NA,order,1,77,4,222,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,7,1,FALSE,NA,order,1,77,4,223,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,6,1,FALSE,NA,order,1,77,4,224,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,3,1,FALSE,NA,order,1,77,4,225,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,4,1,FALSE,NA,order,1,77,4,226,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,9,1,FALSE,NA,order,1,77,4,227,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,2,1,FALSE,NA,order,1,77,4,228,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,22,2,FALSE,NA,order,1,77,4,229,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,15,2,FALSE,NA,order,1,77,4,230,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,19,2,FALSE,NA,order,1,77,4,231,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,20,2,FALSE,NA,order,1,77,4,232,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,24,2,FALSE,NA,order,1,77,4,233,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,23,2,FALSE,NA,order,1,77,4,234,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,18,2,FALSE,NA,order,1,77,4,235,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,14,2,FALSE,NA,order,1,77,4,236,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,21,2,FALSE,NA,order,1,77,4,237,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,16,2,FALSE,NA,order,1,77,4,238,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,13,2,FALSE,NA,order,1,77,4,239,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,17,2,FALSE,NA,order,1,77,4,240,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,27,3,FALSE,NA,order,1,77,4,241,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,30,3,FALSE,NA,order,1,77,4,242,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,34,3,FALSE,NA,order,1,77,4,243,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,29,3,FALSE,NA,order,1,77,4,244,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,36,3,FALSE,NA,order,1,77,4,245,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,33,3,FALSE,NA,order,1,77,4,246,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,35,3,FALSE,NA,order,1,77,4,247,4
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,32,3,FALSE,NA,order,1,77,4,248,4
